GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
EMC1	7.8235339966584725	0.25131888164158117	0.0491302	0.488674	0.833246336988891	67.0	28.0	100.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CHTF8	7.823402532191454	0.25132894267298367	0.273307	0.368797	0.198486781943732	16.0	25.0	76.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TAS2R10	7.8206518905487465	0.2515395245788526	0.0627378	0.415767	0.76804686058917	25.0	8.0	16.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FOXJ3	7.82036889260235	0.2515611981882345	0.111543	0.752798	0.238620468625712	25.0	10.0	36.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DOP1A	5.366996596187789	0.2516703021218381	0.217735	0.313793	NA	91.0	40.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADAD2	7.818905507772547	0.25167329651540904	0.93475	0.0283446	0.75679880094584	73.0	31.0	87.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GABBR2	7.818374105490783	0.25171401295390944	0.967291	0.572983	0.0361878474056038	42.0	15.0	53.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CLSPN	7.818233408617429	0.25172479413778986	0.21545	0.32453	0.286873768151976	62.0	32.0	104.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OTOA	7.818184757159223	0.2517285222408433	0.175677	0.211963	0.53867619853467	53.0	18.0	67.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MYO7B	7.817931740685029	0.2517479113047561	0.0418199	0.605568	0.792157949595442	159.0	84.0	253.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM198	7.817773544553715	0.25176003474021946	0.538035	0.380608	0.0979723677108501	30.0	16.0	60.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SCNN1G	7.817054970786136	0.25181510887612757	0.289302	0.0843487	0.822466563437031	33.0	14.0	57.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GORAB	7.815752922248551	0.25191492728246345	0.0470043	0.496875	0.859896302532387	29.0	11.0	43.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MRE11A	2.75699730978785	0.25195654296483294	NA	NA	0.251956542964833	NA	NA	84.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CDRT15	5.362885350664514	0.2520474366187019	0.08366	NA	0.818363747303848	10.0	NA	12.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYYR1-AS1	5.362653247854205	0.2520687424735993	0.233665	0.293036	NA	11.0	7.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARL6IP5	7.813677072386593	0.25207413292149394	0.101145	0.205126	0.96898365653145	16.0	9.0	22.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CDH4	7.813595785322073	0.2520803688088902	0.731657	0.091338	0.300843202793749	64.0	37.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANTXRL	7.813512659461948	0.2520867458862971	0.104709	0.86969	0.22078460910567	57.0	33.0	79.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF788	2.755758149611363	0.25211269859242	NA	NA	0.25211269859242	NA	NA	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MUC21	7.813025689158418	0.2521241068632518	0.634747	0.0581417	0.544922380595335	34.0	4.0	11.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CELF5	5.361927477447974	0.25213537450202056	0.327785	NA	0.208969626486326	15.0	NA	12.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
YWHAG	5.360994594860558	0.25222104349842184	0.158868	NA	0.431358526263919	6.0	NA	9.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BRI3BP	7.811548525651687	0.2522374638749299	0.883717	0.300987	0.0756628755002013	25.0	5.0	23.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NSUN5	7.811362429057251	0.2522517477604823	0.827	0.296979	0.0819507533675286	45.0	25.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PSMD13	7.810321677574485	0.25233164282769255	0.111628	0.619057	0.291411317441355	24.0	11.0	33.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BSX	7.809355281265342	0.2524058480561333	0.0917558	0.340898	0.644113004678927	10.0	4.0	14.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ENDOD1	7.80925717501886	0.2524133821717883	0.75936	0.0659609	0.402260196396689	27.0	11.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPR179	7.808929757416963	0.25243852766636016	0.134681	0.475433	0.314714529137042	161.0	74.0	206.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC39A10	7.80886044341973	0.25244385120136065	0.673531	0.0948546	0.315436186300554	27.0	12.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MBL2	7.808038554433777	0.25250698174440545	0.283904	0.132825	0.534631612281634	17.0	8.0	29.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CDH26	7.806629516822843	0.2526152415096425	0.150472	0.61571	0.217760968119978	57.0	30.0	119.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CLEC16A	7.806406658239308	0.25263236767999825	0.12627	0.911292	0.175348717669134	79.0	38.0	123.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PPARD	7.80616090234796	0.25265125453474047	0.17924	0.363165	0.310009337939059	21.0	6.0	37.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ASH2L	7.805599571250709	0.25269439824898376	0.521736	0.0824342	0.469328964375615	23.0	7.0	33.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MUC6	7.805022431721461	0.2527387631496977	0.210028	0.204686	0.469672981440369	214.0	95.0	259.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ROR1	7.805007446938149	0.25273991511792854	0.423568	0.262405	0.181664019404242	54.0	15.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLX2	7.804991211445601	0.2527411632402673	0.224926	0.35752	0.251089002365969	15.0	5.0	29.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LRG1	7.804680321102298	0.2527650642492311	0.928072	0.469665	0.0463303236798857	36.0	17.0	58.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SERPINF2	7.804504651195714	0.25277857041654767	0.338845	0.844868	0.0705477886612202	20.0	16.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CREB3L2	7.804444647561437	0.25278318385556287	0.165284	0.214433	0.569854446652203	38.0	22.0	79.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GOT1	7.8029878614430075	0.25289521100847756	0.72289	0.0937181	0.29833693411892	27.0	10.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NUTM2B	5.352971942479	0.2529588189669208	0.143405	NA	0.479791575389566	34.0	NA	15.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PHYKPL	7.801183340950674	0.25303403415924863	0.731414	0.0361352	0.76542180430246	69.0	28.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PACRGL	7.8002171638867	0.25310838799613206	0.0941856	0.260774	0.824053800392686	28.0	12.0	25.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SNTB1	7.799457440683849	0.25316686610852007	0.0774013	0.427764	0.61152870663766	38.0	18.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KRTAP7-1	5.349969532724075	0.25323540231576297	0.0905371	NA	0.761101008363808	5.0	NA	5.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SRSF9	7.798221902087484	0.2532619922326264	0.251867	0.185586	0.433432176774815	10.0	7.0	10.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NUP160	7.798033505011601	0.25327649974486965	0.104058	0.429972	0.452858881985752	82.0	39.0	151.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UBALD2	5.349393373034964	0.2532885081498084	0.407002	NA	0.169354774509105	5.0	NA	8.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADAM23	7.79781760801025	0.2532931257066442	0.457267	0.179921	0.246305270085095	45.0	20.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADGRG5	7.796857358079318	0.25336708395974616	0.162222	0.89407	0.139782454624192	38.0	22.0	47.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TYMP	7.796152367602099	0.25342139319113455	0.289889	0.223486	0.313043697613853	48.0	23.0	40.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PNPLA2	7.795776103051023	0.2534503827010548	0.0574618	0.933761	0.378053942092853	42.0	18.0	30.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PDCD6	7.793995910296973	0.2535875746402187	0.0831972	0.842446	0.289670660203705	23.0	8.0	33.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARID5B	7.793840123426904	0.25359958330556276	0.111769	0.284732	0.638015863104519	47.0	17.0	90.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRKAB2	5.344977522529655	0.2536958444108485	0.336953	NA	0.205014014855157	11.0	NA	16.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CPVL	7.792264673854218	0.2537210507490403	0.958853	0.964418	0.0219742411591742	37.0	20.0	57.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCNK	5.344507360467908	0.2537392472658642	0.121914	NA	0.566762871159796	23.0	NA	31.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADPRHL1	7.791983026771363	0.25374277069663204	0.210237	0.194327	0.497450746990115	29.0	9.0	236.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HABP4	7.791628225302663	0.25377013425375844	0.197082	0.671903	0.153502653518199	27.0	4.0	28.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYP4V2	7.790319751350681	0.2538710688621796	0.334358	0.0990191	0.614359907642202	43.0	22.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PLK3	7.789134917532157	0.2539624936947609	0.306393	0.272064	0.244152359302158	36.0	20.0	48.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CIT	7.788838251035393	0.2539853893715483	0.4499	0.510067	0.0887017204975257	112.0	44.0	143.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ITLN1	7.788802674589414	0.2539881351474597	0.727691	0.774849	0.0361009730925903	29.0	12.0	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NOB1	7.788124336128858	0.25404049358476793	0.0536574	0.47701	0.795560440786646	27.0	20.0	62.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
COL4A5	5.340354921712384	0.25412285558326614	0.429957	NA	0.16103921285278	38.0	NA	15.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LOC728158	5.339640052894339	0.25418894648765505	0.627	0.11047	NA	13.0	5.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BUD23	5.339555624933033	0.2541967529796951	0.13325	0.519832	NA	19.0	8.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OSMR	7.7860811477806235	0.2541982519352572	0.0806614	0.702577	0.359678333227908	64.0	32.0	96.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM110D	7.785957071484883	0.254207834619975	0.483437	0.147007	0.286828962893121	21.0	6.0	13.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PEF1	7.7856964974889555	0.2542279602627856	0.383899	0.97927	0.0542298066193925	32.0	9.0	32.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NFKBIE	7.785419599481142	0.25424934810114747	0.745413	0.080594	0.33940476933587	14.0	8.0	37.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MMP3	7.785067669011286	0.2542765335887889	0.0453267	0.909128	0.494897089652708	25.0	13.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ISLR2	7.783993508798654	0.25435952336611645	0.477229	0.0640747	0.667288864770536	30.0	7.0	49.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HESX1	7.783101550491573	0.2544284526656069	0.82136	0.0711244	0.349436935087393	11.0	9.0	23.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
URAHP	5.337018078788411	0.25443147920240883	0.304111	0.22806	NA	9.0	11.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FHOD3	7.782559993270922	0.25447031074659987	0.139142	0.452759	0.324125527339501	128.0	62.0	163.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NXF3	2.7361860303813694	0.254592	0.254592	NA	NA	10.0	NA	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DEFB127	2.7361717306980595	0.254593820298994	NA	NA	0.254593820298994	NA	NA	10.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GTPBP10	7.78060321792316	0.25462159989006516	0.334259	0.10044	0.608798627507478	23.0	4.0	20.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF555	7.780105635117687	0.2546600822455519	0.064901	0.643414	0.48958672335716	30.0	15.0	78.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GOLGA8M	5.3337190753437795	0.2547369197226024	0.141164	0.492123	NA	55.0	20.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF717	7.779097055345409	0.25473809866047264	0.917444	0.0319936	0.696863731054076	74.0	4.0	49.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STARD5	7.778662510698214	0.2547717177741054	0.260594	0.0858779	0.914195479363798	14.0	9.0	15.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SMARCA1	5.332500010027621	0.2548498674421918	0.539631	NA	0.128814705501864	17.0	NA	7.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ATP13A2	7.777434740760967	0.2548667249747504	0.195974	0.519959	0.20090185533249	90.0	46.0	158.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NPNT	7.777110835756846	0.25489179409024565	0.202522	0.509149	0.198565931161739	45.0	22.0	62.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM53B	7.776041164651365	0.2549745969052188	0.846212	0.371558	0.0651550855485498	28.0	11.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMED8	7.7758188110717	0.2549918119074594	0.112348	0.710657	0.25661203174173	19.0	6.0	18.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
APOE	7.774855114031958	0.25506643375757365	0.129247	0.772985	0.205172960702764	26.0	11.0	24.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
VPS39	7.774067417623596	0.2551274403373018	0.727954	0.070633	0.398814665450507	29.0	12.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NFE2	7.773921247310703	0.25513876241713607	0.587344	0.554822	0.0629315226302107	17.0	5.0	21.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RIOK2	7.773449216742053	0.2551753277679567	0.304787	0.554013	0.121478817305343	31.0	11.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
F7	7.773326701033238	0.255184819003093	0.0498769	0.8369	0.491440034800231	33.0	11.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PPT2	7.773284065527523	0.2551881220221438	0.70821	0.0631746	0.458509413545153	15.0	4.0	16.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR51E2	7.77126471638811	0.2553446023480217	0.321954	0.431323	0.147875036802377	17.0	14.0	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIAA1161	2.7301965960779104	0.255355573802209	NA	NA	0.255355573802209	NA	NA	77.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BMP4	7.770773659699557	0.2553826661560917	0.414113	0.174924	0.283550015684489	15.0	11.0	35.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STIM2	7.770066038001261	0.2554375247785664	0.272398	0.187648	0.401979349725359	42.0	16.0	62.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
