GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GPAT4	2.695309171818306	0.25984899999999994	0.259849	NA	42	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNRPC	2.6950321070116354	0.25988500000000003	0.259885	NA	41	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOPAZ1	2.69501671564773	0.259887	0.259887	NA	265	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DRC1	2.69500132440227	0.259889	0.259889	NA	143	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYREN	2.694170372989433	0.2599969999999998	0.259997	NA	117	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SRMS	2.694062682338494	0.26001100000000005	0.260011	NA	159	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
YAE1	2.6939319229146346	0.26002800000000015	0.260028	NA	64	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNK4	2.6936319777117537	0.26006699999999994	0.260067	NA	123	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF168	2.6935627659757433	0.26007599999999986	0.260076	NA	142	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT24	2.6929860946340436	0.26015099999999997	0.260151	NA	133	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BHLHA9	2.692540249448094	0.260209	0.260209	NA	54	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAU2	2.6921406106587455	0.260261	0.260261	NA	45	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HAO2	2.6915720315647964	0.260335	0.260335	NA	92	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS16	2.690888413992242	0.26042399999999993	0.260424	NA	174	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H1-10	2.6899133191987055	0.26055100000000014	0.260551	NA	53	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GMPPB	2.6894988559654833	0.26060500000000003	0.260605	NA	95	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CIITA	2.6893453728581425	0.260625	0.260625	NA	278	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DLL3	2.6891765550431583	0.260647	0.260647	NA	154	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MTOR	2.688693201024268	0.26071000000000005	0.26071	NA	336	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TGM4	2.6885014262444225	0.260735	0.260735	NA	144	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LDB2	2.688301999978284	0.260761	0.260761	NA	65	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC25A17	2.6877115080443703	0.260838	0.260838	NA	69	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EFS	2.6875121605239736	0.260864	0.260864	NA	127	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COX5B	2.6864314295096317	0.2610049999999999	0.261005	NA	30	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD86	2.6862935058732966	0.261023	0.261023	NA	53	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LHB	2.6860789768982714	0.26105100000000003	0.261051	NA	43	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SP140	2.6845472959184917	0.261251	0.261251	NA	162	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDK7	2.681961418425676	0.261589	0.261589	NA	44	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HS6ST2	2.6816938409759397	0.26162399999999997	0.261624	NA	70	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM78B	2.6816861964319467	0.26162500000000005	0.261625	NA	37	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PBK	2.6815791758839755	0.26163899999999995	0.261639	NA	59	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZC3H3	2.6815791758839755	0.26163899999999995	0.261639	NA	239	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYTL1	2.680921889553437	0.261725	0.261725	NA	36	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR2H1	2.680685013716215	0.26175599999999993	0.261756	NA	60	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM32A	2.680448165930751	0.261787	0.261787	NA	16	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PNLIPRP3	2.6804252466657714	0.2617899999999999	0.26179	NA	93	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HDHD3	2.679065840170001	0.261968	0.261968	NA	75	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PEX19	2.678890253912185	0.2619909999999999	0.261991	NA	80	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MFHAS1	2.678874986270425	0.261993	0.261993	NA	234	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VSTM1	2.6786383527258173	0.2620239999999999	0.262024	NA	45	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FHL2	2.678417011205166	0.2620529999999999	0.262053	NA	91	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAPRIN1	2.6783330604842264	0.2620640000000001	0.262064	NA	119	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPL21	2.678279639132854	0.262071	0.262071	NA	20	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMOD2	2.678226219208364	0.26207799999999987	0.262078	NA	55	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SHMT2	2.6781956941778384	0.262082	0.262082	NA	90	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GGA1	2.6781956941778384	0.262082	0.262082	NA	150	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEC23IP	2.6777989111710583	0.262134	0.262134	NA	199	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZFAND2A	2.6777912815000304	0.262135	0.262135	NA	63	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TXLNB	2.6777149863905376	0.262145	0.262145	NA	118	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SUZ12P1	2.6776844691616537	0.2621490000000001	0.262149	NA	31	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEMIP	2.6774403480925586	0.2621809999999998	0.262181	NA	253	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STK39	2.6773945787092224	0.26218700000000006	0.262187	NA	68	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCHCR1	2.677203884218814	0.26221200000000006	0.262212	NA	177	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC166	2.6765327842186184	0.26230000000000003	0.2623	NA	108	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HOXC11	2.676494660296809	0.262305	0.262305	NA	71	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RGPD1	2.6763192996159924	0.26232799999999995	0.262328	NA	63	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUDC	2.6750998245622055	0.262488	0.262488	NA	68	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLDN1	2.6748179267801597	0.26252500000000006	0.262525	NA	38	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INKA2	2.674810308472605	0.2625259999999999	0.262526	NA	77	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPANXN5	2.6744675146641455	0.26257100000000005	0.262571	NA	3	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM200A	2.673721189166185	0.26266900000000004	0.262669	NA	94	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MEX3B	2.672533735040485	0.262825	0.262825	NA	131	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COX16	2.672518515846037	0.2628269999999999	0.262827	NA	16	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD79A	2.672016347388708	0.2628929999999999	0.262893	NA	68	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DBT	2.671887021386339	0.2629099999999999	0.26291	NA	69	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GOLGA8T	2.6714990935473066	0.26296100000000006	0.262961	NA	243	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H3C1	2.6710808243058723	0.26301599999999997	0.263016	NA	76	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC22A5	2.670852714310986	0.263046	0.263046	NA	142	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZCCHC7	2.6698037433046697	0.263184	0.263184	NA	89	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IRF8	2.669256672409989	0.26325599999999993	0.263256	NA	87	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HCAR3	2.667525267813874	0.26348399999999994	0.263484	NA	85	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZFP36L1	2.6674645439858393	0.26349199999999995	0.263492	NA	58	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DES	2.667168541723538	0.26353099999999996	0.263531	NA	106	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BBC3	2.6670395288051263	0.26354800000000006	0.263548	NA	62	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GUCY1A2	2.666690476746161	0.26359400000000005	0.263594	NA	118	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAMA4-AS1	2.6663035554436085	0.263645	0.263645	NA	27	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TEX22	2.665818113024936	0.2637090000000001	0.263709	NA	35	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRPC5	2.6651280773978456	0.2638	0.2638	NA	62	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FCN3	2.6645443869921883	0.2638769999999999	0.263877	NA	66	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRA2B	2.664491332674037	0.26388400000000006	0.263884	NA	48	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIAA1755	2.6643245996930203	0.2639060000000001	0.263906	NA	261	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AGAP2	2.663468417457091	0.2640189999999999	0.264019	NA	188	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR4C11	2.6632941951606934	0.264042	0.264042	NA	57	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
JSRP1	2.662877638154308	0.26409699999999997	0.264097	NA	82	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDCL3	2.6624460251504805	0.264154	0.264154	NA	52	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC6A9	2.662423311256581	0.264157	0.264157	NA	144	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STEAP1	2.661598214683979	0.264266	0.264266	NA	46	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STEAP2-AS1	2.661598214683979	0.264266	0.264266	NA	46	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC59	2.661567942384646	0.26427	0.26427	NA	78	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SCP2D1	2.661431722707661	0.26428799999999997	0.264288	NA	27	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SCP2D1-AS1	2.661431722707661	0.26428799999999997	0.264288	NA	27	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POLR2G	2.6611366118986925	0.26432700000000003	0.264327	NA	24	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALDH1A2	2.661106346585389	0.264331	0.264331	NA	98	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SHC2	2.6601305357069207	0.26446	0.26446	NA	203	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMN	2.6601002856142792	0.264464	0.264464	NA	105	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCOLCE-AS1	2.6598280553675657	0.2645	0.2645	NA	129	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LASP1	2.6596239069968894	0.26452700000000007	0.264527	NA	55	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C2orf78	2.6592156727597396	0.2645809999999999	0.264581	NA	155	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2AZ1	2.6585732505959423	0.2646659999999998	0.264666	NA	3	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRG3	2.658565693916121	0.264667	0.264667	NA	48	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
P3H1	2.6583087837889745	0.264701	0.264701	NA	184	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDHR5	2.658119900335591	0.26472600000000013	0.264726	NA	280	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOMM40L	2.657681759411099	0.264784	0.264784	NA	56	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MESP2	2.6571228913418636	0.2648579999999999	0.264858	NA	91	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM109	2.656677419205625	0.264917	0.264917	NA	48	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CADM4	2.6566698696854916	0.26491800000000004	0.264918	NA	60	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNM1	2.6566547707307167	0.26492000000000016	0.26492	NA	99	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR1Q1	2.6548512658478947	0.2651589999999999	0.265159	NA	72	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SETDB2-PHF11	2.6543007285992535	0.26523199999999997	0.265232	NA	144	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RRP15	2.654285647519599	0.265234	0.265234	NA	58	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADPGK	2.654247945317978	0.265239	0.265239	NA	103	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
