GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
ZNF611	1.485759110691581	0.13734284919758738	NA	NA	NA	NA	NA	NA	0.827645647872326	0.557052379431198	0.137342849197587	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASAP3	1.4837594897626727	0.1378727377278982	NA	NA	NA	NA	NA	NA	1.23449359892967	0.832003843916191	0.137872737727899	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SCN9A	1.483662855000361	0.1378983852704757	0.246965	0.290128	0.394643	NA	NA	NA	1.02571780534637	0.822556013631959	0.212401751854257	32.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BCL2L14	1.4831827087986165	0.13802587396986774	0.573104	0.584246	0.326627	NA	NA	NA	1.03202909848768	0.9242538562452	0.264162039642367	7.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAPN5	-1.4829617506969028	0.13808457340647803	-0.225164	0.34114	0.509232	NA	NA	NA	-1.01785274525122	0.708223901156304	0.150663838471547	20.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AGAP4	-1.482033143929709	0.13833147620053224	NA	NA	NA	NA	NA	NA	-2.17931243064161	1.4704883217814	0.138331476200533	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC169	1.481523355743489	0.1384671658905639	2.22313	1.22657	0.0699131	NA	NA	NA	0.310224120330559	1.09730975785203	0.77739657986823	2.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALS2CL	-1.4814937341578724	0.13847505338247543	NA	NA	NA	-0.470442	1.1877	0.692034	-1.16733684542355	0.687051235065119	0.0893090927886284	NA	3.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC5A6	-1.481195888659612	0.13855438147454496	NA	NA	NA	NA	NA	NA	-2.16175699511294	1.45946732073986	0.138554381474545	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AFM	-1.4805144947527276	0.13873599540706769	NA	NA	NA	-0.956978	0.673331	0.155241	-0.397519392210788	0.591103125861234	0.501262705386444	NA	2.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MKL2	1.4802475064987757	0.13880720655385248	NA	NA	NA	NA	NA	NA	1.29492946528147	0.874806043986767	0.138807206553852	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MISP3	1.4801848637765371	0.13882391870685373	NA	NA	NA	NA	NA	NA	1.17510262978618	0.793889100303342	0.138823918706855	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRC71	-1.479120091415865	0.13910822134150355	NA	NA	NA	NA	NA	NA	-1.28893683913679	0.871421358290776	0.139108221341503	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYP51A1-AS1	1.4779077154544753	0.13943248091777294	0.405802	0.244088	0.0964082	0.197886	0.462833	0.668975	NA	NA	NA	14.0	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FHL3	1.4776955080248086	0.13948929726490156	NA	NA	NA	NA	NA	NA	1.55449663602613	1.05197358155604	0.139489297264901	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHML	-1.477588799595392	0.13951787407739016	NA	NA	NA	NA	NA	NA	-2.15983439954168	1.46172900074304	0.139517874077389	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGDIA	1.4773086237759294	0.13959292738552226	1.08031	0.731269	0.139594	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABI2	-1.4769875169799962	0.1396789834681191	NA	NA	NA	NA	NA	NA	-2.29337794065707	1.55274023259611	0.139678983468117	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDK5RAP3	-1.476955368337442	0.13968760149840734	NA	NA	NA	NA	NA	NA	-2.21954615274729	1.50278485073368	0.139687601498406	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRDN	1.476852923858968	0.13971506633996472	NA	NA	NA	0.405784	0.819284	0.620395	0.996749035077968	0.625589985029288	0.11109415691569	NA	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EGFL8	-1.4767781325420646	0.13973512013450104	-1.07999	0.731315	0.139733	NA	NA	NA	NA	NA	NA	13.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD6	1.4765063889222383	0.13980800139260807	NA	NA	NA	NA	NA	NA	1.17499114239142	0.795791437955845	0.139808001392608	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CENPQ	1.4757432269100155	0.14001283680622054	NA	NA	NA	NA	NA	NA	0.703536315876476	0.476733555707774	0.14001283680622	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATR	1.4754644127511158	0.1400877290849411	NA	NA	NA	NA	NA	NA	0.867964424927222	0.58826523867752	0.140087729084941	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OTOS	1.4752233374469823	0.14015250916990224	0.350249	0.237421	0.140153	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYO5C	-1.4741973638969827	0.14042845943080637	NA	NA	NA	-1.5105	1.34404	0.261074	-0.530710176936478	0.552259666681165	0.33656251316348	NA	2.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLEKHG5	1.474066588545668	0.1404636633382087	NA	NA	NA	NA	NA	NA	0.681520009191814	0.462340042497137	0.140463663338208	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARVCF	-1.4739996147752967	0.1404816948865782	-0.434432	0.532754	0.414817	NA	NA	NA	-1.10239187153821	0.868637609578677	0.20440380688979	17.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADSSL1	-1.4734908210266535	0.1406187370857885	NA	NA	NA	NA	NA	NA	-1.00400411621856	0.681377923697564	0.140618737085788	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLK5	1.4731130787657885	0.1407205474033245	NA	NA	NA	NA	NA	NA	1.59874690722982	1.08528457881135	0.140720547403326	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GRIP1	1.4729941420335695	0.1407526153462439	NA	NA	NA	NA	NA	NA	1.44152560766002	0.978636347915067	0.140752615346243	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGAP15	1.4729534990639965	0.14076357486728822	0.416716	0.512739	0.416375	NA	NA	NA	1.0017293457227	0.788548783784838	0.203961611457291	7.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LYPLA2	1.4723719775285944	0.14092045607794373	NA	NA	NA	NA	NA	NA	1.76776953638008	1.20062699057022	0.140920456077944	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INTS9	1.4720353159769883	0.14101134107983868	NA	NA	NA	NA	NA	NA	1.42789700722757	0.970015455288093	0.141011341079839	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RFPL1	1.4715957113166307	0.14113008438069388	NA	NA	NA	NA	NA	NA	1.25205788019302	0.850816478034452	0.141130084380693	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR11L1	1.4711856549645574	0.14124091554251403	NA	NA	NA	NA	NA	NA	1.34999795269844	0.917625826586083	0.141240915542514	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CNKSR3	1.4710359296451367	0.14128140038232403	NA	NA	NA	NA	NA	NA	1.76644041859738	1.20081391827289	0.141281400382324	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GTPBP10	-1.4708946711454125	0.14131960401984325	-1.04252	0.732185	0.154491	NA	NA	NA	-1.03749233120225	1.5807928058812	0.51162378744546	7.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PIGO	1.4706808614873237	0.14137744436202523	0.473655	0.264827	0.073688	NA	NA	NA	0.161822256006778	0.555494939372481	0.770812828659824	11.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMPRSS11F	-1.470210874463037	0.1415046504128499	-1.69112	1.01933	0.0971069	NA	NA	NA	-0.392861063462305	0.935068220840308	0.674382010439308	13.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTLL7	1.4700306819679836	0.1415534443855064	NA	NA	NA	NA	NA	NA	1.32592441140773	0.901970569507207	0.141553444385507	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL18R1	-1.4686553251080623	0.14192630058404154	NA	NA	NA	NA	NA	NA	-2.16760173773009	1.47590908545584	0.141926300584041	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OSCAR	-1.4685166406207177	0.14196393947054917	NA	NA	NA	NA	NA	NA	-2.14164029508064	1.45836978338591	0.141963939470551	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AARS	1.4684756044750016	0.1419750781256215	NA	NA	NA	NA	NA	NA	1.22438516578721	0.833779711461358	0.141975078125621	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FUT7	-1.4680742999786434	0.14208404168068833	NA	NA	NA	NA	NA	NA	-2.15489489460406	1.46783776177773	0.142084041680688	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HCN3	-1.4672844531504239	0.1422986911536846	NA	NA	NA	NA	NA	NA	-2.14556012094535	1.46226596781462	0.142298691153685	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADAMTS2	1.4670097352327536	0.1423734070723174	NA	NA	NA	NA	NA	NA	1.39901305604869	0.95364946969948	0.142373407072318	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUTM1	-1.4664459214498007	0.1425268436683139	NA	NA	NA	NA	NA	NA	-2.18579407082903	1.4905384773194	0.142526843668315	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MFSD3	-1.4657123649582449	0.14272666412706225	-0.316816	0.619561	0.609102	NA	NA	NA	-2.34833934008239	1.5039240560792	0.118411792537104	10.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IARS1	-1.4650973387345434	0.14289436265361719	-0.688984	0.470265	0.142895	NA	NA	NA	NA	NA	NA	24.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PODNL1	-1.4646309638692614	0.14302162935679796	NA	NA	NA	NA	NA	NA	-0.69857003889705	0.476959764015618	0.143021629356798	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RUFY4	1.464439260565808	0.14307396752947624	NA	NA	NA	1.63177	0.844235	0.0532558	0.0719181545857018	0.520424775943841	0.890089263758605	NA	2.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TGM6	-1.4644270976247507	0.14307728870930497	NA	NA	NA	-1.37615	1.1097	0.214938	-0.579206638662527	0.69708116566297	0.406028585294598	NA	2.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM129C	1.4643688590654735	0.1430931919927506	NA	NA	NA	NA	NA	NA	0.976923800625434	0.667129592778205	0.143093191992751	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PMEL	-1.4640468280786678	0.1431811539239559	NA	NA	NA	-1.62422	1.16144	0.161974	-0.370531493627203	0.551368726940791	0.501570176871276	NA	3.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LDHD	1.463432023274871	0.14334920146763144	NA	NA	NA	NA	NA	NA	0.960165007559184	0.656104958951578	0.143349201467632	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ENTPD2	-1.4634129867755363	0.14335440721921067	-0.970567	0.59999	0.10574	NA	NA	NA	-0.345875402955704	0.765312885677795	0.651312303836044	19.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPR35	-1.4627600911480219	0.14353303689965194	NA	NA	NA	-0.649399	0.736953	0.378213	-0.614992629017102	0.517905728573553	0.235046002692742	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPATA45	1.4626979290724442	0.14355005309682628	0.789715	0.539903	0.14355	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NES	1.4626747744047224	0.14355639183267277	0.665497	0.837369	0.42676	NA	NA	NA	0.928443847677845	0.728884747207004	0.202738946573098	6.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USF1	1.4626053997428747	0.14357538486767654	NA	NA	NA	NA	NA	NA	2.34330139621788	1.60214190145191	0.143575384867676	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
QDPR	1.461467047158467	0.14388731247848838	0.89572	0.612891	0.143887	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIAA1257	-1.4612137951281114	0.14395677837242876	NA	NA	NA	NA	NA	NA	-2.15782155655089	1.47673226446764	0.143956778372428	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INPP5D	1.4608312942130972	0.14406174539832065	0.78864	0.539857	0.144062	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPL9	-1.4606420321805824	0.1441137049373303	NA	NA	NA	NA	NA	NA	-2.17213402583006	1.48710907804515	0.14411370493733	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MTR	1.460309205045992	0.14420511333716524	0.570515	0.389157	0.142641	-9.00798	70.3234	0.898075	0.683838088175049	0.573980743119359	0.233498349291933	15.0	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAST2	-1.4601659394558233	0.14424447380452865	-0.466606	0.531635	0.380117	NA	NA	NA	-1.7605248145662	1.48279025365028	0.235107195003488	20.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GLT6D1	-1.4599161265364824	0.14431312654537692	NA	NA	NA	NA	NA	NA	-0.859556746408656	0.588771321026418	0.144313126545377	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COQ8A	-1.4580583005537102	0.1448244739550907	NA	NA	NA	NA	NA	NA	-2.12611685445917	1.45818370476116	0.14482447395509	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
P3H3	-1.4580333051423415	0.14483136313552933	NA	NA	NA	NA	NA	NA	-2.21058163351275	1.51613932666438	0.144831363135529	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NPEPL1	-1.4579986725309717	0.14484090891483103	NA	NA	NA	NA	NA	NA	-2.18667940251574	1.49978147697476	0.144840908914832	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BLOC1S6	1.4578905362850805	0.1448707175875268	NA	NA	NA	NA	NA	NA	1.63557235194006	1.1218759647811	0.144870717587527	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DVL1	1.4575758822154146	0.14495748138381068	NA	NA	NA	NA	NA	NA	1.23120058224318	0.844690555919353	0.14495748138381	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOL8	1.4572372796881676	0.14505089327157328	0.64172	0.29519	0.0297112	NA	NA	NA	-0.107174736352741	0.947801836085578	0.909969385456529	34.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYO15B	-1.4565941999854155	0.14522842966144714	NA	NA	NA	-0.419731	0.542772	0.439339	-0.374936746208547	0.291410985000115	0.198224920770232	NA	4.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RIN1	-1.4563600941472372	0.14529310106528648	NA	NA	NA	NA	NA	NA	-1.26246458323067	0.866862933352962	0.145293101065287	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2BC8	1.4561830461267815	0.1453420249737981	1.06448	0.731007	0.145342	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PARVB	1.455952081668796	0.14540586664378077	NA	NA	NA	NA	NA	NA	1.36525867312842	0.937708520986196	0.14540586664378	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTPRO	-1.4555782037633702	0.14550925701815018	NA	NA	NA	NA	NA	NA	-2.15646924522812	1.48152070404229	0.14550925701815	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCLRE1B	1.4535396488581065	0.14607397951899254	NA	NA	NA	NA	NA	NA	2.27933171951814	1.56812490206839	0.146073979518993	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DLEC1	1.4534174633603207	0.14610788067299402	NA	NA	NA	0.963902	0.894896	0.281431	0.406151544464943	0.415146926414795	0.327910122259741	NA	3.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HIST1H2BG	1.4531022949507608	0.14619535397643346	NA	NA	NA	NA	NA	NA	0.249856278918759	0.171946792587803	0.146195353976432	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
