GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASES_BETA	UKB_CASES_SE	UKB_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
HKR1	1.0779015001164942	0.28107771591291053	NA	NA	NA	NA	NA	NA	0.481353034184507	0.446564954341825	0.28107771591291	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LRP5	-1.077291489805745	0.28135006302681687	NA	NA	NA	NA	NA	NA	-1.60225284952941	1.48729741642935	0.281350063026816	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TERB2	1.0771432578337947	0.28141627017508697	NA	NA	NA	NA	NA	NA	0.923736976956421	0.857580428822547	0.281416270175087	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RBP3	-1.0771051964315903	0.28143327183617184	NA	NA	NA	NA	NA	NA	-1.60829360840468	1.49316298327489	0.281433271836174	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TTC30A	1.0770306116318933	0.28146659016768727	NA	NA	NA	NA	NA	NA	0.787019684919206	0.730731026973069	0.281466590167687	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF26	-1.0768736169874	0.2815367311614244	NA	NA	NA	NA	NA	NA	-1.62143987615792	1.50569189418343	0.281536731161426	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF222	1.0768579560578864	0.2815437286949325	NA	NA	NA	NA	NA	NA	0.567006294574687	0.526537684366802	0.281543728694933	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CTD-3074O7.11	-1.0765107039585096	0.2816989163561696	NA	NA	NA	NA	NA	NA	-1.61758334529386	1.50261705651949	0.28169891635617	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BBS1	-1.0765107039585096	0.2816989163561696	NA	NA	NA	NA	NA	NA	-1.61758334529386	1.50261705651949	0.28169891635617	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR10J1	-1.076089538026681	0.2818872141212557	NA	NA	NA	NA	NA	NA	-1.61251748170052	1.49849749924856	0.281887214121256	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF761	1.0760791588990228	0.2818918555707963	0.871548	0.698303	0.211997	NA	NA	NA	0.152997963890039	0.558975424345345	0.784306391629454	4.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LRRC2	1.075720893894886	0.2820521001330576	NA	NA	NA	NA	NA	NA	0.950548129015638	0.88363825078638	0.282052100133058	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ASAH2	-1.0746914438417012	0.2825128957102121	NA	NA	NA	NA	NA	NA	-0.969480047428038	0.902100833670394	0.282512895710212	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STYK1	1.0746545640401168	0.2825294130649971	NA	NA	NA	NA	NA	NA	0.706664450813507	0.657573581744103	0.282529413064998	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TUBB8	-1.074356229927295	0.28266305201576425	NA	NA	NA	NA	NA	NA	-1.59851731192229	1.48788387631025	0.282663052015765	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STRA6	-1.0737937415902525	0.2829151355484715	NA	NA	NA	NA	NA	NA	-0.943434774598426	0.878599621190966	0.282915135548471	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C4orf26	1.0735168452841748	0.28303928472674256	NA	NA	NA	NA	NA	NA	0.67267511512482	0.626608812036623	0.283039284726743	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYP11A1	1.0734381364902332	0.2830745813243736	0.327829	1.12606	0.770953	NA	NA	NA	1.03876863590856	0.846632553946482	0.219844570159676	3.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GUK1	1.0730780185398565	0.2832361126055535	NA	NA	NA	NA	NA	NA	1.22647101762067	1.14294673493502	0.283236112605554	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C6orf25	-1.0725456244622549	0.283475032902195	NA	NA	NA	NA	NA	NA	-1.07354188674539	1.00092887636704	0.283475032902193	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARMT1	1.0725255616743528	0.28348403906500086	NA	NA	NA	NA	NA	NA	0.865999905257466	0.80743987481802	0.283484039065001	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GP1BA	1.0723022196434522	0.28358431013699137	NA	NA	NA	NA	NA	NA	0.496511935265015	0.463033579684381	0.283584310136992	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARL13B	1.0719245658000527	0.2837539152894011	NA	NA	NA	NA	NA	NA	0.848068608103961	0.79116444865781	0.283753915289401	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RNF19A	-1.0715176904430184	0.2839367207353858	NA	NA	NA	NA	NA	NA	-1.59597687358307	1.48945452587275	0.283936720735386	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CAGE1	1.0710964497149889	0.28412606440092214	-9.78266	81.62	0.904597	NA	NA	NA	1.81775028830803	1.11203553588077	0.102129720654098	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BCAR3	1.071021603213846	0.2841597161250936	NA	NA	NA	NA	NA	NA	0.884312562600576	0.825672012541104	0.284159716125094	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NTRK1	-1.0710015163799378	0.28416874782262513	NA	NA	NA	NA	NA	NA	-0.578626978203701	0.540267188565243	0.284168747822625	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF780A	-1.070676550470739	0.2843148901237549	NA	NA	NA	NA	NA	NA	-1.58216136516374	1.4777211329305	0.284314890123754	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
P2RY13	-1.0702323200518615	0.2845147498374335	NA	NA	NA	NA	NA	NA	-1.66509399475973	1.55582480884061	0.284514749837434	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UPF3A	1.0700086285351917	0.2846154248546636	NA	NA	NA	NA	NA	NA	1.02210921234681	0.955234551469034	0.284615424854662	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FMN2	1.0699325961800068	0.28464964960469796	NA	NA	NA	NA	NA	NA	0.719404990649469	0.672383469031572	0.284649649604698	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HACE1	1.0698148588503418	0.2847026526767139	NA	NA	NA	NA	NA	NA	0.83531008647241	0.780798733128517	0.284702652676714	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GEN1	-1.0694361841431432	0.2848731699863367	NA	NA	NA	NA	NA	NA	-0.774012023871609	0.723757093081496	0.284873169986337	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DGKE	-1.0688923481611219	0.28511818028202207	-9.40485	81.5823	0.908223	NA	NA	NA	-2.04729948511723	1.46616720217876	0.162605652053528	3.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRMT1	1.0688818883818125	0.2851228940433438	1.39489	0.680145	0.0402796	NA	NA	NA	-0.879216098122232	1.63045987196586	0.589718336526171	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PCDHA1	-1.068363285282072	0.28535667167760526	NA	NA	NA	-0.609352	0.979807	0.534001	-1.35306578724916	1.52203681324039	0.37401188610757	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UBA6	1.068016266029764	0.28551317452596836	NA	NA	NA	NA	NA	NA	1.02940041382376	0.963843385691536	0.28551317452597	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AVL9	1.0673400266134745	0.28581831966143234	NA	NA	NA	NA	NA	NA	1.23006852461109	1.15246172160706	0.285818319661434	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRR19	-1.0672024872293189	0.2858804096639457	NA	NA	NA	NA	NA	NA	-1.59974011315702	1.49900335906289	0.285880409663948	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FN3KRP	-1.0669083687442538	0.2860132154361159	NA	NA	NA	NA	NA	NA	-0.974082107797	0.912995095299037	0.286013215436116	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANLN	-1.06686094512614	0.28603463291992337	-0.380611	0.760558	0.616768	NA	NA	NA	-0.733346913325796	0.727286654613814	0.313294771569171	3.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NKIRAS1	-1.0666940758921972	0.286110003121659	NA	NA	NA	NA	NA	NA	-0.991806666011175	0.929794857238346	0.286110003121659	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZFAND2B	-1.0662485524005858	0.2863112994500425	NA	NA	NA	NA	NA	NA	-1.62323726664101	1.52238168388262	0.286311299450045	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LOC105372273	1.0659597514394845	0.2864418365335736	1.30886	1.22787	0.286443	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PICK1	-1.065920572899305	0.2864595482007546	NA	NA	NA	NA	NA	NA	-1.61684559472483	1.51685372797244	0.286459548200757	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CNTN2	-1.06589581878544	0.28647073931618505	NA	NA	NA	NA	NA	NA	-1.57641624807355	1.47895903172773	0.286470739316186	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZRANB3	1.0655295878361755	0.28663634358316925	NA	NA	NA	NA	NA	NA	0.589319910865846	0.553077002828807	0.286636343583169	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CABP4	-1.0655284183562708	0.2866368725083688	NA	NA	NA	-0.41722	1.05797	0.693318	-1.64208663542582	1.47599879097536	0.265912172718405	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NFU1	-1.0655193155203126	0.2866409895057249	NA	NA	NA	NA	NA	NA	-1.62858079822105	1.52843855057267	0.286640989505724	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IER2	-1.065479137643612	0.28665916148595105	NA	NA	NA	NA	NA	NA	-0.991600312243152	0.930661405943763	0.286659161485951	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TCEA3	1.065391332794606	0.2866988772923351	NA	NA	NA	NA	NA	NA	0.997150282192105	0.935947432176401	0.286698877292335	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NUP54	1.0653808247741767	0.2867036305191407	1.308	1.22773	0.286702	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SELENBP1	-1.0653519898937163	0.28671667404147716	NA	NA	NA	NA	NA	NA	-1.61697844846492	1.51778798350603	0.286716674041475	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KRTAP12-2	-1.065283754899311	0.28674754188904694	NA	NA	NA	NA	NA	NA	-1.59112900515668	1.49361989032403	0.286747541889044	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FEZ2	-1.0645569981308272	0.28707644815323974	NA	NA	NA	NA	NA	NA	-1.02103523247746	0.959117486682457	0.28707644815324	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RSPH9	1.0644517673015907	0.2871240932711686	NA	NA	NA	NA	NA	NA	0.791412443219101	0.743493005066213	0.287124093271169	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GFER	1.064268091011173	0.28720726874637137	NA	NA	NA	NA	NA	NA	0.964098809619908	0.905879653597344	0.287207268746372	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TLR4	-1.063836420183786	0.287402809412995	NA	NA	NA	NA	NA	NA	-1.59186914169484	1.49634766350623	0.287402809412994	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
F11	1.0638190248549435	0.2874106911290104	NA	NA	NA	NA	NA	NA	0.382933849549196	0.359961460175438	0.287410691129011	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FSD2	-1.063765571568224	0.28743491139566046	NA	NA	NA	NA	NA	NA	-0.782734423847998	0.735814774202624	0.28743491139566	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GNAI3	-1.0635886213255656	0.28751509930466	NA	NA	NA	NA	NA	NA	-1.60613183037903	1.51010625553448	0.287515099304661	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CTSA	1.0623674819724656	0.2880688901523314	NA	NA	NA	NA	NA	NA	1.22901686905999	1.15686604674506	0.288068890152331	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TM4SF1	1.0623102828797875	0.2880948477599933	NA	NA	NA	NA	NA	NA	0.73659468476579	0.693389395393007	0.288094847759993	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNHIT3	-1.0621433726305616	0.28817060257212523	NA	NA	NA	NA	NA	NA	-1.60065916650638	1.50700857130248	0.288170602572123	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PPIE	-1.0620802825533193	0.2881992404826508	NA	NA	NA	NA	NA	NA	-1.59080001051954	1.49781521853992	0.288199240482649	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPR1	1.0619944349679504	0.2882382115860289	NA	NA	NA	NA	NA	NA	0.841863638653232	0.792719444597314	0.288238211586029	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MED17	1.0613207775549027	0.2885441463549404	NA	NA	NA	NA	NA	NA	0.892302324437002	0.840747060933557	0.28854414635494	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BFSP2	1.061182899219544	0.288606789395058	NA	NA	NA	NA	NA	NA	0.917570375880747	0.8646675107143	0.288606789395058	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CTD-3088G3.8	1.061088704674637	0.28864959060288864	NA	NA	NA	NA	NA	NA	0.386368734466226	0.364124820822307	0.288649590602889	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TIPIN	-1.0608790880630743	0.28874485397905625	NA	NA	NA	NA	NA	NA	-1.5974207647181	1.50575195862766	0.288744853979056	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PSME4	-1.0607395973506677	0.2888082593414357	NA	NA	NA	NA	NA	NA	-1.58470806483592	1.49396521897922	0.288808259341435	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF624	1.060705115758416	0.2888239343606489	NA	NA	NA	NA	NA	NA	0.668112149733951	0.629875485474814	0.288823934360649	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF233	-1.0605900622006104	0.28887624081289753	NA	NA	NA	NA	NA	NA	-0.73584892113383	0.693810876944314	0.288876240812898	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UGT1A1	-1.0604932229134296	0.28892027151346844	NA	NA	NA	NA	NA	NA	-1.59890158606725	1.50769618468158	0.288920271513467	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TNK1	1.0604902235051332	0.28892163535085535	NA	NA	NA	NA	NA	NA	0.597650180581305	0.563560292527687	0.288921635350855	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SNAI3	1.060129694865063	0.28908560009700823	NA	NA	NA	NA	NA	NA	0.899159915695959	0.848160295906443	0.289085600097008	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR1N2	1.0595937615581534	0.2893294529381534	NA	NA	NA	NA	NA	NA	0.606314960723306	0.572214543648981	0.289329452938153	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SULT1C2	-1.0594208206321496	0.28940817164816524	NA	NA	NA	NA	NA	NA	-1.62290481739588	1.53187929271345	0.289408171648164	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CPA3	1.0590487284017496	0.2895775883292614	NA	NA	NA	NA	NA	NA	1.14784376447551	1.08384414587586	0.289577588329262	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AFAP1	1.0586232025996185	0.289771415605357	NA	NA	NA	NA	NA	NA	1.11669173796307	1.05485288365195	0.28977141560536	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CTAGE1	1.0580902185197454	0.2900143133959947	NA	NA	NA	NA	NA	NA	0.740250870424312	0.699610352187088	0.290014313395995	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
USP20	-1.057774382965697	0.29015831435379213	NA	NA	NA	NA	NA	NA	-1.57973967826457	1.49345616958073	0.290158314353792	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DGCR6L	1.0569593986839947	0.29053011771161785	1.49088	0.77323	0.0538407	NA	NA	NA	-0.331033654221414	0.763888462642203	0.664758057144451	5.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TAS2R39	-1.056759356979289	0.2906214275594047	NA	NA	NA	NA	NA	NA	-1.57720992140326	1.49249676474279	0.290621427559406	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NEPRO	1.0567478339060328	0.29062668790097534	NA	NA	NA	NA	NA	NA	0.724294815875235	0.685399858543396	0.290626687900975	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MUM1	1.0566382328449564	0.2906767245451174	NA	NA	NA	NA	NA	NA	0.980447030393948	0.927892820756763	0.290676724545117	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CDC42BPG	-1.0565020234146507	0.29073891689871023	NA	NA	NA	NA	NA	NA	-0.93752314913974	0.887384149165785	0.29073891689871	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
WDR74	-1.05632294673688	0.29082069578199654	NA	NA	NA	NA	NA	NA	-0.731631763754761	0.692621291637058	0.290820695781997	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
