COHORT: META-GROUP1; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 2
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CCDC73	20.999820980998237	0.0018347518135074002	2.7364226743622933	0.000456197	0.742534545738044	0.0812976	25.0	69.0	137.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LSR	20.88321536816381	0.0019253797392727353	2.715483602567776	0.050274	0.0172658535488151	0.0336307	25.0	72.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LOC100288123	16.934840127598843	0.0019901134610603236	2.7011221627321396	0.0194533	NA	0.0108057	5.0	NA	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
STIMATE	16.92654611222304	0.001997508262583644	2.6995114155748916	0.0973217	NA	0.00216889	6.0	NA	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NUP210	20.72643851223772	0.0020541601788716876	2.6873656940942583	0.0708268	0.0149254576408459	0.0298666	59.0	199.0	370.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NDRG2	20.677956535448338	0.0020956627384255792	2.678678608437406	0.0407618	0.0163809192229125	0.0484448	41.0	50.0	199.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MRRF	20.52673235874858	0.002230452687999697	2.6516069845087045	0.369448	0.179904082298864	0.000524907	4.0	22.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNFX1	20.51819730576008	0.0022383077364980853	2.6500802041905196	0.679757	0.357992730612962	0.00014398	45.0	149.0	273.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
HP1BP3	20.49220198701776	0.0022623988882125206	2.6454308213040245	0.0565662	0.0949709014342828	0.00660735	6.0	37.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ANKRD55	20.27576937578471	0.002473061513590111	2.606765081099076	0.00061376	0.174651055325589	0.36898	17.0	58.0	110.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DNAJC9-AS1	16.417716506446894	0.002506940035790587	2.60085605393038	0.0216512	NA	0.0125735	7.0	NA	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
XPNPEP1	20.202997637118568	0.0025481072453190107	2.593782297266793	0.556854	0.0003202538026636	0.230006	6.0	49.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ANGEL2	20.181567657115636	0.0025706276114317046	2.5899608319583995	0.0097522	0.393121913179058	0.0108143	11.0	33.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PNMA3	11.916036331346453	0.0025850300000000003	2.5875344124312165	NA	NA	0.00258503	NA	NA	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
IPO4	19.976893041492787	0.002795743637635685	2.55350265476637	0.0275843	0.722205463198752	0.00230542	30.0	128.0	209.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DCAF12L2	16.115412473296793	0.0028681434977583806	2.5423991240204113	NA	0.154703760627877	0.00204683	NA	9.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PARP15	19.898699887388464	0.0028867313383594273	2.5395936330563504	0.388015	0.0004119159211578	0.29881	24.0	48.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RAP1A	16.03617482909292	0.002971004579050806	2.5270966788409117	NA	0.312443235681033	0.00105443	NA	6.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LRRK2	19.81999403297872	0.0029812313551405684	2.5256043197197564	0.0024996	0.0502074479199019	0.395826	56.0	179.0	395.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KIAA0922	11.596097681612497	0.0030334677533859	2.5180606173676994	NA	0.0030334677533859	NA	NA	148.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PLCD3	19.732348434583663	0.0030900178389119968	2.5100390133522916	0.794098	0.461133670125577	0.000141734	28.0	71.0	160.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
UMODL1	19.730986109054903	0.0030917389598066713	2.5097971813453404	0.0157957	0.0317920839346485	0.103422	68.0	180.0	348.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
XKR7	19.728651192592206	0.0030946909973880894	2.5093827084625433	0.000483158	0.580898103462391	0.185263	13.0	44.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RNF167	19.600705442099425	0.003260723989821576	2.486685961319954	0.00498826	0.0298384653408571	0.372422	15.0	35.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NEUROD2	15.794075544493072	0.0033083047348598724	2.480394493505033	NA	0.177091052406892	0.00209973	NA	12.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MUC5AC	19.550383699896116	0.0033283782127944417	2.477767329497647	0.114305	0.205994224067954	0.00241417	61.0	211.0	135.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PARP9	19.542956251328256	0.003338479109479393	2.4764513370181005	0.101108	0.016752720582394	0.0336845	27.0	78.0	135.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KBTBD13	19.472722975623817	0.003435481263525606	2.46401241567776	0.00961947	0.408341038379032	0.0150445	14.0	23.0	131.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ACADVL	19.38483211846141	0.003560746489619386	2.4484589451908345	0.0539832	0.0622577988078026	0.0183732	29.0	58.0	176.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CPD	19.356998991868053	0.0036013350429602137	2.44353647303579	0.401115	0.00917903930109	0.0170065	22.0	70.0	192.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CELA3A	19.291399796477663	0.0036987883975220866	2.4319405133499576	0.0544035	0.0040656222435038	0.292531	6.0	29.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SDR16C5	19.28514806084017	0.003708208855002753	2.4308358133568775	0.0272457	0.0428802683518319	0.0555556	6.0	38.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CAMP	19.231634383477353	0.0037898081030980947	2.4213827799726957	0.00960337	0.0339295897742974	0.204598	6.0	13.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ADORA1	19.231198988992602	0.003790479124580176	2.4213058908208955	0.141156	0.0020121481610491	0.234768	7.0	27.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CACNA1D	19.192887859680162	0.0038499787027644204	2.4145416729064277	0.105906	0.0022319446386079	0.28755	32.0	138.0	291.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SBK1	15.405745625771917	0.003929592164766558	2.405652520816018	NA	0.995140670694347	0.000453733	NA	15.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TBX18	19.132020421870997	0.0039463845502556915	2.4038005977668337	0.124655	0.0409468730093161	0.0137279	14.0	62.0	133.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
OR51I1	19.101052739010115	0.003996331226772088	2.39833852344959	0.379239	0.011547129402261	0.0162507	14.0	36.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ELL	19.067222363840308	0.004051598395057732	2.3923736095739168	0.0182339	0.199861417996854	0.0198608	17.0	74.0	140.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SPG11	19.040999803462242	0.004094948157271518	2.3877515921095283	0.6566	0.0001369826802584	0.815329	67.0	236.0	432.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DMBX1	19.02324779775837	0.00412455074244258	2.3846233491028372	0.539205	0.0701050940928641	0.00195727	15.0	29.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MARC1	10.968884176080724	0.004150850242387498	2.381862935153878	NA	0.0041508502423875	NA	NA	27.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
IPP	18.993812918882604	0.004174094824552727	2.379437689120056	0.884062	0.0221931200187671	0.00382688	12.0	44.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MORN2	18.971399448202035	0.004212208568408633	2.3754901327699356	0.00987003	0.470673972856077	0.0163446	2.0	6.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF350-AS1	15.151341555205068	0.004397401138873024	2.3568039154462923	0.277568	NA	0.00184739	18.0	NA	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TROVE2	10.840360221963163	0.004426349341907098	2.3539543131210556	NA	0.0044263493419071	NA	NA	41.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TIGD2	18.828935749118113	0.004462503067188505	2.350421472378331	0.0514714	0.107245370337452	0.0147708	7.0	37.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
AQR	18.803114383606566	0.004509391839500156	2.3458820254299675	0.00427104	0.0444024432361274	0.435527	18.0	97.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRAPPC13	18.716973260204554	0.004669305846684184	2.33074767818379	0.000630285	0.237851863693845	0.575198	11.0	20.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DCLK1	18.68008371267388	0.004739462360305521	2.3242709214473747	0.921921	0.203444123248723	0.000468309	4.0	35.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PRR15	18.661025083029926	0.004776108456585389	2.3209258197426412	0.0169926	0.0160052276247186	0.326053	4.0	14.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ATP9B	18.46911690776278	0.005160798949472122	2.2872830595186158	0.000696999	0.236544553901767	0.592021	43.0	104.0	246.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RPL13A	18.454122964081893	0.005192091882615977	2.2846576305836472	0.0843329	0.0262165370051678	0.0444801	6.0	11.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RPL5	18.452868412453235	0.005194718520361379	2.2844379800347596	0.0396723	0.0031348327411833	0.791241	2.0	8.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GADD45G	18.385286865002385	0.005338136695071287	2.272610309313019	0.176821	0.220636704284145	0.002609	2.0	8.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KRT10	18.364337885435884	0.005383369141202428	2.2689458393017845	0.000366283	0.911308932703478	0.308143	17.0	35.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF777	18.358542856567702	0.005395947184553332	2.2679323098469277	0.610538	0.322945500168009	0.00052318	13.0	56.0	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ADNP2	18.324919884402675	0.005469490536365392	2.262053124772526	0.0702517	0.0054402684989852	0.274484	23.0	97.0	200.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
FAM83A	18.30708148370379	0.005508902590071921	2.258934906873051	0.945787	0.0067935862086263	0.0164731	14.0	48.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRRAP	18.296785677734505	0.005531775436648255	2.257135458462226	0.819938	0.0109669615330286	0.0118314	32.0	190.0	438.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PXYLP1	18.281820902614154	0.005565185198642186	2.2545203786050947	0.00024196	0.528710946024492	0.837898	12.0	37.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRIM21	18.263555327753117	0.005606229731886814	2.2513291097069277	0.0258302	0.121799793328623	0.0343831	14.0	50.0	98.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MFSD10	18.260903801836033	0.005612212342599891	2.2508659054493103	0.0283078	0.235179131033044	0.0162701	26.0	98.0	171.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RNF157-AS1	14.59193042123394	0.005626903809055327	2.2497305089713935	0.00397288	NA	0.170725	4.0	NA	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
C2orf61	10.357373015493593	0.0056354036142492	2.2490749738212554	NA	0.0056354036142492	NA	NA	33.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF534	18.24926114062116	0.005638554991495645	2.248832179638301	0.0362647	0.114932255255979	0.0261395	22.0	65.0	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CSMD3	18.204462611909847	0.0057410399473621825	2.241009431209614	0.0134026	0.0681227143904623	0.122031	66.0	246.0	571.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SPTLC2	18.202810724344165	0.0057448533033368256	2.240721056682353	0.868118	0.0012415700613685	0.103457	3.0	22.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 2
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
B3GNT3	23.215425740957983	0.00011467550528903057	3.9405293375813795	NA	0.0004551017125469	0.019986	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RHOT1	18.776049733394725	0.0008696922199242754	3.0606344150110814	NA	0.0873073246960329	0.000958919	NA	3.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LONP2	21.56369818549993	0.0014521677501507233	2.8379832123158457	0.260053	0.0004014093550155	0.199	4.0	11.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RP11-400G3.5	12.58234114487212	0.0018525900862234994	2.7322206643211024	NA	0.0018525900862235	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TRAPPC3L	20.524356068921897	0.002232636943855602	2.651181893184412	0.598795	0.0020760267795094	0.0280984	3.0	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NOC2L	12.201260984690983	0.002241454054256101	2.6494701589563654	NA	0.0022414540542561	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SLC17A1	12.109251905860592	0.002346979837439001	2.6294906413458454	NA	0.002346979837439	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF587B	12.039331424673557	0.0024304819393666977	2.614307601770071	NA	0.0024304819393667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZSCAN25	20.171605496020316	0.0025811627230452492	2.5881846155673345	0.437493	0.635566161878225	0.000149851	3.0	3.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KIF19	19.923904509924476	0.00285709142131515	2.544075862824303	0.167308	0.239361081394202	0.00117763	3.0	10.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SPINK4	11.527895277543545	0.003138696669075201	2.5032506534978585	NA	0.0031386966690752	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LY6K	11.409262724352342	0.0033305049089436974	2.477489921885342	NA	0.0033305049089437	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
USP13	11.24997065826215	0.0036066160478188994	2.4429000892283725	NA	0.0036066160478189	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
OTUD7B	11.02521544659303	0.004035570000000001	2.394095115124925	NA	NA	0.00403557	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KIN	10.59497797669016	0.0050041436070147015	2.3006702355815083	NA	0.0050041436070147	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ENOX2	10.244980371941054	0.00596116	2.224669221370562	NA	NA	0.00596116	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FLYWCH1	14.160500883188558	0.006800034629124047	2.1674888756468236	NA	0.0698803743089678	0.0120429	NA	14.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TOX2	9.908600025927273	0.0070530155715774	2.1516251573233163	NA	0.0070530155715774	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FER1L5	9.832479843086926	0.007326627814418405	2.1350958696388016	NA	0.0073266278144184	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PRMT2	9.71390243279853	0.007774149496645596	2.1093471121554876	NA	0.0077741494966456	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ASPDH	9.648535532677593	0.008032433335630997	2.095152870144666	NA	0.008032433335631	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ACSL6	13.691589913558836	0.008347299189454548	2.078454019947842	NA	0.222139196080391	0.00478943	NA	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CYP2C18	9.56689010438932	0.008367124079129101	2.077423790655553	NA	0.0083671240791291	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RIPK2	9.458926481823658	0.008831209999999996	2.053979787892277	NA	NA	0.00883121	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
AQP6	9.426103677180913	0.008977338346068989	2.046852406423811	NA	0.008977338346069	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF335	13.50630344066063	0.00904944104606598	2.043378244894905	NA	0.0167028976178324	0.0698798	NA	13.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NRBF2	9.402397647643175	0.009084380000000001	2.0417047075157733	NA	NA	0.00908438	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
COG3	9.395514154621813	0.009115700000000003	2.0402099759980747	NA	NA	0.0091157	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MCMDC2	9.143291830221793	0.010340925417547905	1.9854405941482045	NA	0.0103409254175479	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TMEM252	13.198578236718248	0.010345181611016597	1.985261880834878	NA	0.341428137687519	0.00398718	NA	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TKTL2	9.135164088850052	0.0103830351074306	1.9836756775341626	NA	0.0103830351074306	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
OGFOD1	9.114878005728704	0.010488886584506993	1.9792706105546465	NA	0.010488886584507	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DCP1B	9.028496695556639	0.010951834004177903	1.9605131473809958	NA	0.0109518340041779	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
EPB41L4A	9.024804225771938	0.010972072338862809	1.9597113377549507	NA	0.0109720723388628	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TTC31	8.953629316923529	0.011369571504132106	1.9442559026735353	NA	0.0113695715041321	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
AAGAB	12.89768907702489	0.011786675108629139	1.9286086873240678	NA	0.0417106954739803	0.0379363	NA	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PANX2	8.869960508013603	0.011855299999999992	1.9260874516650364	NA	NA	0.0118553	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TRAP1	12.867331554112099	0.011942561477912362	1.9229025143779244	0.508939	0.0031566666535306	NA	3.0	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ACSBG2	8.849031166277763	0.0119800132158156	1.9215427028521646	NA	0.0119800132158156	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LNPK	12.826089548447086	0.012157566830923342	1.9151533344086475	NA	0.0538706987442293	0.0304437	NA	3.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RMDN1	8.78116676042162	0.0123934969901917	1.9068061343616818	NA	0.0123934969901917	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ANO10	8.706717195222437	0.01286353650472111	1.8906396166886308	NA	0.0128635365047211	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TBXAS1	12.598608366352158	0.013413076938856183	1.8724715842451656	NA	0.050550124297443	0.0363517	NA	4.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CTSA	12.547983098185131	0.01370922432499174	1.862987117121927	NA	0.288068890152331	0.0065425	NA	3.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MYL1	12.545305285049636	0.013725065183360512	1.8624855843127295	NA	0.206082374237051	0.00915758	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SPATA22	8.556479293613336	0.013867051521599413	1.8580158708678525	NA	0.0138670515215994	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KCNA3	12.437797932295187	0.014375979972313284	1.842362540929681	NA	0.0599642476389752	0.0332104	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SUSD2	12.399283702781794	0.014616407652325877	1.8351593529922183	NA	0.0040676451049369	0.499099	NA	10.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KIF6	8.419856252346364	0.014847435441741599	1.8283485544063096	NA	0.0148474354417416	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ANKRD35	12.361376243021217	0.014856869852280154	1.828072681092046	0.23589	0.0087710527736246	NA	3.0	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
YJEFN3	12.232136823771354	0.015705991294372067	1.8039346476074463	NA	0.277215332308801	0.00796174	NA	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C2CD2	8.30432572344186	0.015730357078057613	1.8032614188090146	NA	0.0157303570780576	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
WDR33	12.217276851159616	0.015806600050949002	1.8011615353748076	NA	0.431583054272798	0.00515214	NA	6.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NECAB3	8.274199348020263	0.015969100000000003	1.796719559506342	NA	NA	0.0159691	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
THADA	8.26876856180739	0.016012521310339315	1.7955402792640185	NA	0.0160125213103393	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ANGEL2	12.121549194766825	0.016469915990683683	1.7833086160625198	NA	0.0095470924663894	0.244325	NA	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
JAKMIP3	8.190824336205448	0.01664888273012971	1.7786149057264458	NA	0.0166488827301297	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SPNS1	8.179863063370787	0.01674037970492708	1.7762346955730817	NA	0.0167403797049271	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
HMSD	8.1720029257357	0.016806300000000007	1.774527888372122	NA	NA	0.0168063	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ATF6	8.17055792763877	0.01681844692330009	1.7742141110221934	NA	0.0168184469233001	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF684	8.14622370958751	0.0170243287541345	1.768930002711647	NA	0.0170243287541345	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
OR4C3	8.145556906527016	0.017030005637680794	1.7687852082668027	NA	0.0170300056376808	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SNPH	8.117429809164049	0.017271200000000004	1.7626774866784565	NA	NA	0.0172712	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RAD51B	11.989289071302245	0.017431092436932916	1.758675394045227	NA	0.142842719656024	0.0174462	NA	11.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ALG8	11.951289501024677	0.017717188840065682	1.75160518584056	0.437516	0.0058051910790419	NA	2.0	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
AMER3	8.063036183726807	0.017747367359005308	1.7508660609894031	NA	0.0177473673590053	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ECD	11.940239345291257	0.017801237914497017	1.7495497954022625	NA	0.123719215446128	0.020643	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PLEKHG1	11.930934462368526	0.017872312640821012	1.7478192470375646	NA	0.0119600320891666	0.214535	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RHBDL3	8.027812481012855	0.018062700000000008	1.7432173311289683	NA	NA	0.0180627	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KAT8	8.015554396925692	0.01817374700598021	1.7405555219900877	NA	0.0181737470059802	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
