GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZNF780B	-0.9309031487809281	0.3519036655803809	0.4535762093425827	0.737018	0.444794589384788	0.0412829	20.0	85.0	143.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CCDC190	-0.9308872453342832	0.3519118929106281	0.45356605587528803	0.768664	0.711485749920196	0.12439	5.0	27.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CASP6	0.9307460888506108	0.3519849227343349	0.4534759391170954	0.906871	0.315788100829931	0.622744	5.0	25.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
AK7	0.9307168777730296	0.35200003680446834	0.45345729111284433	0.607434	0.361863769027673	0.852061	15.0	57.0	119.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LOC101928861	0.9306737716082975	0.3520223410663005	0.4534297731868683	NA	NA	0.352022	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RBPMS2	-0.930632215965833	0.352043843894301	0.45340324568207313	NA	0.733369025711055	0.329329	NA	14.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LIN7C	-0.9305069307222079	0.35210867735691687	0.4533232720562277	NA	0.76552077840178	0.308822	NA	13.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CACNA1A	-0.9304914253362259	0.3521167017154597	0.45331337484224	0.0559849	0.71087700608664	0.502748	45.0	129.0	371.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RP11-287D1.3	-0.9304770340917011	0.35212414958630545	0.45330418886785534	NA	0.352124149586305	NA	NA	21.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GALP	0.9304192029871322	0.3521540798032117	0.45326727581982984	NA	0.737238571167398	0.32694	NA	13.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CSH2	0.9303001566013072	0.35221569677165754	0.45319129325968643	NA	0.252658415716606	0.863652	NA	16.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RASSF7	-0.9302931781935762	0.3522193089227835	0.4531868393717077	0.762254	0.0961747610168659	0.802474	20.0	80.0	121.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ECT2L	0.9302704992009013	0.3522310481449925	0.4531723648828342	0.428168	0.548358784881747	0.155849	33.0	73.0	144.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
AC018755.18	-0.9301598889930425	0.35228830634557196	0.4531017722995315	NA	0.352288306345572	NA	NA	35.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DUSP22	-0.9299981402268923	0.35237204740950634	0.4529985501388045	NA	NA	0.352372	NA	NA	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SNRK-AS1	0.9298636347818305	0.35244169357198163	0.4529127205291119	NA	NA	0.352441	NA	NA	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RP13-279N23.2	-0.9298255525640876	0.3524614139123765	0.45288842091991444	NA	0.352461413912377	NA	NA	25.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ITFG2-AS1	0.9297283939472836	0.35251172929787533	0.4528264279361404	0.944397	NA	0.213098	10.0	NA	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DNAJC24	0.9297194811925438	0.3525163451602549	0.45282074123050897	0.372145	0.612925008691086	0.221041	5.0	5.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CCDC39	-0.9297183131561867	0.3525169500821339	0.452819995977098	0.942041	0.5115450602645	0.0193118	28.0	86.0	152.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
BAZ2A	0.9295991983027523	0.3525786426907853	0.45274399845320334	0.369507	0.452183091694497	0.968839	22.0	144.0	280.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
UCP3	0.9294749920034743	0.35264297956437884	0.45266475769149006	0.153918	0.650751643185432	0.7882	12.0	29.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TAF6	0.9293781200149605	0.3526931628585901	0.4526029592765624	0.297449	0.545255712460172	0.970426	16.0	65.0	147.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GPR61	0.9287193624590026	0.3530345436119079	0.4521827978244939	0.610077	0.559692044669685	0.0925839	7.0	24.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
H2AC20	-0.9286864900188516	0.35305158421146543	0.45216183540060256	NA	NA	0.353051	NA	NA	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
KIAA0101	-0.9285877969238936	0.35310274841609823	0.4520989020423969	NA	0.353102748416098	NA	NA	10.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
C12orf76	-0.9284863994790237	0.35315531948608814	0.4520342476995039	0.224262	0.225940310502793	0.413373	8.0	30.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
COL12A1	-0.9284397714771035	0.3531794961546001	0.45200451734076424	0.16203	0.258249320785521	0.357198	66.0	245.0	466.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FOXD4	0.9284203335885965	0.3531895750295405	0.45199212382029663	0.244362	0.425470234135466	0.72405	9.0	53.0	80.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MMADHC	0.9281820235597571	0.35331315760701076	0.4518401888608894	0.876867	0.151152284462077	0.743571	8.0	34.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
L34079.2	0.9280875616033619	0.353362151160417	0.45177996988998925	NA	0.353362151160416	NA	NA	16.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PDE4B	-0.9279858193695264	0.35341492550071185	0.4517151132171413	0.756001	0.547293951103587	0.487205	8.0	42.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CXCL3	0.927976377567116	0.3534198232760186	0.45170909462002773	NA	0.983603550833539	0.182561	NA	6.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DEFA1B	0.9279177801050436	0.3534502206779835	0.45167174284919354	NA	NA	0.35345	NA	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DEFA1	0.9279177801050436	0.3534502206779835	0.45167174284919354	NA	NA	0.35345	NA	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DEFA3	0.9279177801050436	0.3534502206779835	0.45167174284919354	NA	NA	0.35345	NA	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CFAP91	0.927902005687674	0.353458403930884	0.4516616879666948	0.100926	NA	0.742814	32.0	NA	159.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TFAP2D	-0.9278139822485115	0.35350406981733296	0.4516055818980985	NA	0.0522092058106226	0.529167	NA	30.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SRGAP2	0.9276953532650363	0.35356561952617993	0.4515299720978613	0.781732	0.150485626498544	0.655553	13.0	58.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
KRT222	-0.9276137822602288	0.3536079459265822	0.4514779845150288	NA	0.0839811963477921	0.677267	NA	20.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PKM	-0.92753442519765	0.3536491266075066	0.4514274101391724	0.639865	0.626555529693687	0.112322	12.0	45.0	96.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RGS13	0.9275251342041027	0.3536539481716977	0.4514214891166376	NA	0.426511857349193	0.605475	NA	13.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ENG	-0.9270866941160075	0.3538815240446541	0.45114211104125135	0.386379	0.478237720406145	0.975734	16.0	75.0	143.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PHGDH	-0.9270088085427399	0.3539219608591889	0.4510924885519252	0.971042	0.714916578667715	0.0447289	14.0	58.0	113.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
HESX1	0.9270053981288057	0.3539237315526127	0.4510903157552512	0.0109007	0.189201596780837	0.0242476	7.0	18.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MRPS6	-0.9269545927207563	0.35395011048030534	0.45105794777649433	0.93447	0.573154924416057	0.260866	16.0	11.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LY6D	0.9269049494785421	0.35397588719413986	0.4510263210679919	NA	0.509977548253347	0.514421	NA	9.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CEP170	0.9268518389772111	0.3540034655578672	0.4509924863773439	0.159449	NA	0.00657393	23.0	NA	182.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DDOST	0.9268517682588353	0.3540035022802688	0.4509924413259896	0.577544	0.900556608699422	0.24066	11.0	40.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MTSS1L	-0.9268210340718571	0.35401946205388457	0.4509728621824757	NA	0.354019462053885	NA	NA	70.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LOC100505841	0.9267912078113157	0.3540349507904431	0.45095386174211943	NA	NA	0.354035	NA	NA	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TRAV38-1	-0.9266646432953936	0.35410068033470143	0.4508732388297939	NA	0.354100680334701	NA	NA	4.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
KLF7	0.9265666954504463	0.3541515534954386	0.45081084881683586	0.237836	0.855496136664885	0.544144	5.0	27.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SLC9C1	0.9264340013546881	0.3542204808864703	0.45072633168680076	0.632779	0.26769426741011	0.985302	13.0	91.0	188.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TREX1	-0.9263778990107709	0.35424962556227135	0.450690600124469	0.51068	0.476263928330444	0.81465	13.0	37.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FAM83B	-0.9260990859035338	0.3543944889964358	0.4505130402190919	0.298988	0.111353809300041	0.304564	19.0	75.0	162.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
KLHL22	0.9260798158137936	0.35440450257422795	0.45050076920394866	0.904459	0.438966055194449	0.342058	13.0	43.0	81.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GSDMC	-0.9260371897295283	0.3544266535787125	0.450473625761012	0.312811	0.577140560883743	0.249254	13.0	42.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RIC1	-0.9259495135485565	0.35447221799509865	0.4504177972770677	0.884977	0.428998499562734	0.503992	26.0	111.0	235.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DPH7	-0.9259380970898449	0.35447815128437277	0.4504105279535635	0.646496	0.264278414389237	0.344113	11.0	45.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GRIA3	-0.9257168131262774	0.35459316796749885	0.45026963631152317	NA	0.214816499881069	0.945203	NA	5.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZKSCAN4	0.9256773476020331	0.3546136834242912	0.45024451035662394	0.0700809	0.0826934652264377	0.126711	11.0	43.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SLC17A1	-0.9255501736589559	0.35467979765473134	0.45016354797277436	0.906802	0.110307854209787	0.911788	7.0	27.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CD302	0.9254973430967343	0.3547072650970302	0.4501299162384089	0.751807	0.242089716654136	0.453566	5.0	11.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SAR1B	0.925284434484012	0.35481797325417497	0.44999438915764844	NA	0.786267926769104	0.299555	NA	13.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
POLA1	-0.9252220833066765	0.35485039873002244	0.4499547024369226	NA	0.992641830875128	0.193863	NA	5.0	123.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CAST	-0.9251967709633149	0.35486356284495657	0.4499385914322497	0.449472	0.536908412406746	0.819103	29.0	75.0	161.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SLC16A10	-0.9250680454671041	0.3549305135003663	0.44985666259891766	0.407934	0.850579260026539	0.55764	5.0	35.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PHKB	-0.9249674297763343	0.35498284968283145	0.4497926285449938	0.827316	0.613816073749005	0.379232	29.0	88.0	226.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZNF574	0.9249559046843349	0.3549888448769969	0.44978529394344835	0.469438	0.418618157448147	0.944307	21.0	103.0	175.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
HPGD	-0.9248958882169466	0.35502006564989885	0.4497471000301051	0.438608	0.459476229079509	0.930105	6.0	20.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SAMD8	0.9246343849000893	0.35515612080223813	0.4495806962453949	0.894944	0.363390132048885	0.0173888	4.0	24.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DMRT3	0.9246314909019439	0.3551576266779537	0.4495788548238652	0.0412305	0.38612103013319	0.669396	11.0	52.0	131.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NLGN2	-0.9245527449543188	0.35519860323700314	0.44952875068525744	0.266666	0.615613766281709	0.990843	12.0	20.0	112.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FBXO6	0.9245346378777626	0.35520802593030154	0.4495172298926961	0.812152	0.38714740226584	0.617858	7.0	22.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CTC-479C5.6	-0.9245186073272281	0.3552163681574044	0.44950703040284784	NA	0.355216368157404	NA	NA	10.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GALK1	-0.9243762029020456	0.3552904802134721	0.4494164290041893	0.0592285	0.423795854714936	0.606954	34.0	35.0	237.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
KNOP1	0.924356633725238	0.3553006654342501	0.4494039791300015	0.0243794	0.925188902754562	0.000171122	17.0	39.0	90.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SEL1L	0.9243243563195366	0.3553174653428103	0.4493834445917747	0.893398	0.233912993342677	0.585999	11.0	47.0	113.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GJB5	-0.9241942718253777	0.35538517746367815	0.4493006898677351	0.946581	0.811418293341654	0.195267	6.0	27.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TEX2	-0.9241730142402401	0.3553962433240171	0.44928716716738715	0.946316	0.132044936569045	0.871336	20.0	95.0	156.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GOLGA8B	0.9238974664482285	0.35553970230843435	0.44911189555103337	NA	NA	0.35554	NA	NA	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CYSRT1	0.9237667717181481	0.3556077589317308	0.4490287718174738	0.716885	0.211940842810501	0.991334	6.0	23.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NSA2	-0.9236651068795376	0.35566070451132525	0.4489641155750468	NA	0.322458498188554	0.751364	NA	15.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SHISA4	-0.9234398495004745	0.355778033013619	0.4488208702922404	NA	0.116371049042374	0.791589	NA	18.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ANKRD46	0.92331948476071	0.35584073670209737	0.44874433530713176	NA	0.362869588281643	0.692208	NA	9.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PDXP-DT	-0.922965258007194	0.35602531061263587	0.4485191259915622	0.504017	NA	0.524068	8.0	NA	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LOC101929227	-0.9229589680142419	0.35602858863094755	0.4485151273468926	NA	NA	0.356029	NA	NA	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RNF213	-0.9227607165571506	0.3561319167671897	0.4483891028359289	0.296263	0.481896944439892	0.881182	151.0	465.0	930.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CER1	0.9226547102734297	0.35618717471920003	0.4483217222926462	0.119814	0.769248053914875	0.801946	6.0	21.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CFAP70	-0.9226255484534432	0.35620237686459344	0.44830318690609045	0.438967	0.176399102328571	0.307707	13.0	57.0	124.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CHAMP1	-0.9225437986456807	0.35624499546834043	0.4482512279118557	0.38673	0.358640960319939	0.852735	12.0	70.0	126.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
KIFAP3	0.9225188442703363	0.35625800556600207	0.44823536772988903	0.996647	0.0711606476617622	0.839605	7.0	41.0	101.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NAP1L1	-0.9224008011338783	0.35631955204872023	0.4481603462880659	NA	0.465912855800052	0.565069	NA	25.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NME4	-0.9223267290889511	0.3563581758766311	0.4481132727941406	0.329744	0.520796580068591	0.205869	10.0	28.0	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
KMT2D	0.9222285975367737	0.3564093492605134	0.44805091215762227	0.901086	0.98879998847154	0.0877109	83.0	452.0	891.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PRDM1	0.922207038609617	0.3564205923736925	0.44803721233462573	0.274293	0.74024471094049	0.863007	14.0	65.0	111.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PAPSS1	-0.9220162324391687	0.3565201087096642	0.4479159697241624	0.337649	0.611735276344871	0.251898	5.0	47.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
EMC6	-0.9217393333784303	0.35666455855579104	0.4477400439791992	NA	0.16897327280343	0.942622	NA	10.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RFPL2	0.921708633430512	0.3566805760586764	0.44772054062022026	0.251928	0.250537858957673	0.109642	18.0	45.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
WDR5	0.9216820735348209	0.3566944338812833	0.44770366765493197	NA	0.880473946168585	0.248875	NA	5.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
BSPH1	-0.9216464487364946	0.35671302191675947	0.4476810363208382	0.484721	0.357414278649056	0.981894	4.0	11.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PIGM	-0.9214593311974671	0.3568106647002671	0.4475621734908156	NA	0.792291136121712	0.298431	NA	36.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
OR5M10	-0.9213908183710123	0.356846420680642	0.44751865504112054	0.538506	0.559788327817955	0.117822	12.0	43.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NPIPA3	0.9213716825867225	0.3568564078084857	0.44750650052991575	NA	NA	0.356856	NA	NA	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NPIPA2	0.9213716825867225	0.3568564078084857	0.44750650052991575	NA	NA	0.356856	NA	NA	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZNF891	0.9213474549083296	0.3568690526915783	0.4474911119715528	0.487025	0.0854595810975197	0.412743	16.0	43.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LOC105379152	0.9212552457855663	0.3569171809563282	0.44743254586632186	0.721195	NA	0.344154	4.0	NA	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
C19orf47	-0.921254496460429	0.35691757208100017	0.44743206994865026	0.216562	0.509383702678002	0.764287	17.0	57.0	110.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SERPINB2	0.9212357039433595	0.3569273812851358	0.44742013435056793	0.516307	0.987600825074419	0.351836	14.0	39.0	81.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
UGT2B4	-0.9211241984058179	0.35698558776286715	0.44734931688893964	0.690185	0.426730140934096	0.687662	15.0	45.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PARM1	0.9210951567427961	0.3570007486452501	0.44733087315346476	0.0591316	0.551247582698618	0.374689	6.0	27.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CCDC85A	-0.9209517266370277	0.35707563070999804	0.4472397880298758	0.648159	0.331467162061328	0.280011	13.0	52.0	113.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LINGO1	0.9209382947188145	0.35708264375945575	0.44723125846776113	0.954586	0.0220446143757381	0.452391	11.0	45.0	89.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CUL4B	-0.9209143475241707	0.357095147241712	0.44721605162874306	NA	NA	0.357095	NA	NA	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
HKDC1	-0.920820657329356	0.3571440680927944	0.44715655879986393	0.250074	0.446134388628465	0.751139	26.0	91.0	163.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CCT6A	-0.9205889332256899	0.3572650822381649	0.4470094280526025	0.984419	0.580656841781011	0.306519	6.0	32.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
STAU1	0.9205760698437437	0.357271800686614	0.44700126112614086	0.378186	0.598695177350517	0.215154	10.0	46.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RNASEL	-0.9205535108360255	0.3572835832801966	0.4469869386103759	0.228149	0.326507697965743	0.553942	14.0	56.0	114.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PTPRM	-0.9204077451981353	0.3573597227255204	0.44689439750404625	0.760918	0.336387420160072	0.742466	29.0	107.0	220.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GNL1	-0.9203211514290786	0.35740495908381675	0.44683942584325853	0.27722	0.882599633274468	0.719012	7.0	41.0	93.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PRIMPOL	0.9202948310552943	0.35741870949263443	0.4468227175921564	0.470028	0.231691382966892	0.745598	16.0	44.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MRPL39	0.9202920755400326	0.35742014906065134	0.44682096839668783	0.693012	0.656674654844085	0.0149628	8.0	40.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GFI1	0.9202734356259794	0.35742988723508806	0.4468091358857913	0.545361	0.135338898881472	0.614162	8.0	24.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
COG8	0.9202316431662794	0.35745172175528195	0.44678260670524195	0.600509	0.991961038932441	0.280011	17.0	73.0	191.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ADAMTSL5	0.9202300137502886	0.35745257306260947	0.44678157239036254	0.324384	0.0242539673153482	0.744205	24.0	84.0	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
P3R3URF	-0.9202272810979674	0.3574540007714492	0.4467798377691028	NA	NA	0.357456	NA	NA	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GSDMD	-0.9202155628989938	0.35746012313373066	0.4467723993703743	0.0359901	0.930055588988023	0.677846	18.0	35.0	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FOXO1	-0.9200286824300851	0.35755777077436723	0.4466537790333889	0.408038	0.602799684249181	0.198246	6.0	37.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PPP1R21	0.920000826982214	0.3575723270706601	0.44663609911982666	0.201435	0.167372930683103	0.287022	27.0	67.0	162.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ADAD1	0.9199157641993162	0.35761678025600374	0.4465821112362729	0.62912	0.0509500206105288	0.400053	9.0	36.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RAB8A	-0.9198230700788796	0.3576652254830184	0.4465232827053428	NA	0.245958965765124	0.888182	NA	10.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
H3-4	0.9196469195768	0.3577572993513819	0.4464114965320244	0.514753	NA	0.516259	6.0	NA	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SAXO2	-0.9196354420644989	0.3577632991647627	0.44640421320335655	0.96487	0.24929452357798	0.627794	14.0	48.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SHC1	-0.9193997853248841	0.35788650157063784	0.44625468161541404	0.163379	0.0521080074603349	0.08123	10.0	58.0	115.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FBXL4	-0.9191951677479779	0.35799349821580173	0.4461248608271905	0.78999	0.151686647571296	0.670971	10.0	45.0	101.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FCAR	0.9191265333885735	0.35802939233918396	0.4460813185887053	0.114835	0.935368811398595	0.00115447	11.0	29.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LOC101927583	0.9189809083293331	0.3581055582507199	0.44598893813670626	0.553886	NA	0.0585465	6.0	NA	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
