GENE,META_PVAL,AMP_NIH_PVAL,GNE_PVAL,UKB_CASE_PVAL,UKB_SIBLING_PROXY_PVAL,UKB_PARENT_PROXY_PVAL,MAF,AMP_NIH_SIG,GNE_SIG,UKB_CASE_SIG,UKB_SIBLING_PROXY_SIG,UKB_PARENT_PROXY_SIG,SIG_DATASET
ZC3H12C,0.0266507672039454,0.122927,0.573398476033619,0.0340186,0.0164014,1.0,0.01,0,0,1,1,0,2
DSEL,0.0268218278277498,0.0450808,0.0258517042060215,0.0945947,0.50683,0.710822,0.01,1,1,0,0,0,2
PTHLH,0.0269219260859678,0.711029,0.866367946365097,0.0406327,0.00253843,0.628676,0.01,0,0,1,1,0,2
NEK5,0.0274037094077674,0.0159788,0.630473867497059,0.2048,0.0258862,0.768595,0.01,1,0,0,1,0,2
RIPOR2,0.0275242814625023,0.224931,,0.0237582,0.0481814,0.694317,0.01,0,0,1,1,0,2
EFCAB7,0.0278492012173762,0.719957,0.0432608995280209,0.196476,0.03128,0.219844,0.01,0,1,0,1,0,2
RASIP1,0.0279469492208954,0.0257703,1.0,0.0358073,0.411846,0.11133,0.01,1,0,1,0,0,2
ARTN,0.0279676275241966,0.606271,0.815892077747424,0.532236,0.00582037,0.0276426,0.01,0,0,0,1,1,2
ADAMTS9-AS2,0.0279861460756818,0.4009,,0.78889,0.0423523,0.0136699,0.01,0,0,0,1,1,2
XPO7,0.0283181728757747,0.900258,0.241947297030912,0.00632253,0.0399295,0.785241,0.01,0,0,1,1,0,2
CCNB2,0.0284721363315519,0.0286373,0.311130188728491,0.691798,0.0104924,0.673257,0.01,1,0,0,1,0,2
KMT5B,0.0284918425116135,0.0377416,0.0117843936176464,0.36948,0.441214,0.601181,0.01,1,1,0,0,0,2
ARAP3,0.0286355808777792,0.355471,0.027535427769505,0.856121,0.0272305,0.192513,0.01,0,1,0,1,0,2
CNOT8,0.028690815029128,1.0,0.0174893115035748,0.00698939,0.671529,0.536738,0.01,0,1,1,0,0,2
GPX4,0.0287496888432428,0.304639,1.0,0.017281,0.0176927,0.474532,0.01,0,0,1,1,0,2
PENK,0.0289464958588029,0.0273828,0.397460695610742,0.15032,0.579533,0.0471112,0.01,1,0,0,0,1,2
GBP4,0.0289524014747314,0.690554,0.797026350658208,0.00969419,0.760135,0.0110168,0.01,0,0,1,0,1,2
CAVIN1,0.029270180693803,0.00984192,,0.875011,0.908922,0.0249546,0.01,1,0,0,0,1,2
FLAD1,0.0296749432347529,0.445982,0.506383139324188,0.657298,0.00685052,0.045646,0.01,0,0,0,1,1,2
PGAP3,0.0299383388700012,0.440906,0.0389196159739181,0.0110544,0.826847,0.300022,0.01,0,1,1,0,0,2
NAPB,0.0299452848350063,1.0,0.0346909769091009,0.44875,0.0662081,0.0456722,0.01,0,1,0,0,1,2
DKK4,0.0300581876015457,0.504736,0.581547868761975,0.0498203,0.0247249,0.130956,0.01,0,0,1,1,0,2
MFSD6L,0.0301863719032434,0.63619,0.882414837046565,0.0412498,0.0378447,0.0543868,0.01,0,0,1,1,0,2
DENND11,0.0302527869559381,0.585063,,0.0227334,0.694879,0.0221672,0.01,0,0,1,0,1,2
CSNK2A3,0.0303144565941966,0.754248,0.349715325354407,0.0222712,0.265388,0.0307735,0.01,0,0,1,0,1,2
P3H1,0.0307893438753524,0.767645,0.0190381886336782,1.0,0.130061,0.0258565,0.01,0,1,0,0,1,2
KNDC1,0.0309733183200224,0.192679,0.417049873651697,0.917791,0.021347,0.0315077,0.01,0,0,0,1,1,2
GRM2,0.0310514151533238,0.871071,0.0078557401497602,0.368456,0.0424015,0.465812,0.01,0,1,0,1,0,2
MORN2,0.0310693087578831,0.015254,0.740909331586668,0.0473988,0.818326,0.113701,0.01,1,0,1,0,0,2
CIB1,0.0319783999281467,0.0329825,0.0263794834959171,0.908273,0.573412,0.11504,0.01,1,1,0,0,0,2
NDUFA10,0.0320618242014784,0.0205717,0.0440307126834499,0.216911,0.266401,1.0,0.01,1,1,0,0,0,2
ZNF699,0.0324478900325522,0.873519,0.0192296923995415,0.846257,0.00917537,0.408855,0.01,0,1,0,1,0,2
PUM3,0.0329298986840593,0.284875,0.463949859545988,0.043113,0.0217862,0.439551,0.01,0,0,1,1,0,2
SLC38A10,0.033040163900692,0.017501,0.580208221766633,0.0265579,0.501435,0.405634,0.01,1,0,1,0,0,2
ACER2,0.0334251797167985,0.0457121,0.777565764227316,0.132287,0.0175451,0.677022,0.01,1,0,0,1,0,2
MYH14,0.0339582909063143,0.563584,0.458438954822021,0.660236,0.0179702,0.0186763,0.01,0,0,0,1,1,2
FAM189B,0.0343657316446874,0.0109787,0.0491278177933617,0.802833,0.434872,0.309757,0.01,1,1,0,0,0,2
DEPDC1B,0.0350632260608403,0.117674,0.0315042360479505,0.0311211,0.589764,0.88465,0.01,0,1,1,0,0,2
JRK,0.0353923108669513,0.380058,0.0440502074763695,0.0349819,0.174382,0.598099,0.01,0,1,1,0,0,2
PARD6G,0.0355438554636282,0.850312,0.0260957348472548,0.0166652,0.208112,0.799046,0.01,0,1,1,0,0,2
EPB41,0.035566423664314,0.705263,1.0,0.00350268,0.0320521,0.777413,0.01,0,0,1,1,0,2
MRPS16,0.0364986557712065,0.0164687,0.225081846702452,0.700499,0.858584,0.0287555,0.01,1,0,0,0,1,2
PARP9,0.036706130419301,0.147297,0.0439605698562501,0.626218,0.586871,0.0271805,0.01,0,1,0,0,1,2
FGF3,0.0368993002448721,1.0,0.0366161920872716,0.00753769,0.428276,0.55174,0.01,0,1,1,0,0,2
SMAP1,0.0369588822190806,0.372566,0.0363687393234441,0.314994,0.0298126,0.513853,0.01,0,1,0,1,0,2
C1D,0.0369837573582685,0.029583,0.872346107716964,0.0508724,1.0,0.0498562,0.01,1,0,0,0,1,2
HCFC2,0.0370094715157976,0.468921,0.0295185719285488,0.355602,0.633306,0.0210201,0.01,0,1,0,0,1,2
SCGB1D2,0.0370096992056595,0.043684,0.826360434874903,0.0462726,0.0513419,0.764054,0.01,1,0,1,0,0,2
MAML2,0.0373007303986525,0.530649,0.0434354181035137,0.61854,0.0133299,0.349078,0.01,0,1,0,1,0,2
TRIM58,0.037990692058883,0.31688,0.0205417920188827,0.027179,0.647978,0.595647,0.01,0,1,1,0,0,2
ARHGEF12,0.0383929141544582,0.0346718,0.330327098837096,1.0,0.711617,0.00851858,0.01,1,0,0,0,1,2
XKR5,0.0387010663411082,0.600874,0.031863869184657,0.732401,0.855843,0.00585858,0.01,0,1,0,0,1,2
SPATA25,0.0387479792816336,0.0136738,0.740648333527762,0.0154293,0.891175,0.505869,0.01,1,0,1,0,0,2
NT5C1B-RDH14,0.0390029977523276,0.401882,0.837466605502239,0.524234,0.035242,0.0114472,0.01,0,0,0,1,1,2
CIZ1,0.0391350407421237,0.647838,0.0048707990977977,0.0472395,0.531346,0.903488,0.01,0,1,1,0,0,2
NARF,0.0393757847567669,0.849915,0.545390941594583,0.417626,0.0117341,0.03181,0.01,0,0,0,1,1,2
EPHB4,0.0403967613401703,0.0144038,0.31714245543255,0.803246,0.0253544,0.808831,0.01,1,0,0,1,0,2
KRT80,0.0407094170206799,0.00572068,0.778102360685046,0.0336484,0.772705,0.658171,0.01,1,0,1,0,0,2
GNG12-AS1,0.0408528267933823,0.0277474,,0.521564,0.923833,0.0237659,0.01,1,0,0,0,1,2
SDAD1,0.0409017118122454,0.037084,0.0279828546198058,0.287236,0.282727,0.910676,0.01,1,1,0,0,0,2
SEMA5A,0.041830250965517,0.824758,0.0161453163084934,0.873536,0.00987473,0.692398,0.01,0,1,0,1,0,2
CAMSAP3,0.0418680463622109,0.0872412,0.898321521726463,0.0246433,0.913214,0.0451579,0.01,0,0,1,0,1,2
INSM2,0.042621975785788,0.0249424,0.669721590098197,0.922491,0.488766,0.0108792,0.01,1,0,0,0,1,2
PTPN6,0.0429706806868864,0.611471,0.034579900797498,0.577605,0.448504,0.0151542,0.01,0,1,0,0,1,2
SLC27A2,0.0430905227231662,0.222597,0.714855884090578,1.0,0.030218,0.0173402,0.01,0,0,0,1,1,2
RFC4,0.0434412169674221,0.220385,0.0485830443297504,0.0271979,0.597337,0.485567,0.01,0,1,1,0,0,2
GPATCH3,0.0437685440509381,0.0287031,0.570837176206688,0.661136,0.454785,0.0173514,0.01,1,0,0,0,1,2
SCRT2,0.0452578273775303,0.0313368,0.0256514686411788,0.280173,0.751275,0.532976,0.01,1,1,0,0,0,2
HIPK1,0.0455475380405069,0.620544,0.029757920471148,0.214157,0.545901,0.0422003,0.01,0,1,0,0,1,2
ITK,0.045751654458938,0.0236021,0.723602010098065,0.273641,0.0385091,0.509862,0.01,1,0,0,1,0,2
ZNF716,0.0461073038570483,0.00360537,1.0,0.868454,0.751172,0.0395004,0.01,1,0,0,0,1,2
CALY,0.0466366060523911,0.511625,0.348684115945921,0.0210864,0.0433513,0.580231,0.01,0,0,1,1,0,2
ATP1A1,0.0467729853452127,0.826683,0.687769680087166,0.0405846,0.406257,0.010141,0.01,0,0,1,0,1,2
SPHK1,0.0474711926924726,0.425855,0.0494082224820215,0.199153,0.0435463,0.533535,0.01,0,1,0,1,0,2
SZT2,0.04801261528659,0.82309,0.0793982219710595,0.0475106,0.0319326,1.0,0.01,0,0,1,1,0,2
PBRM1,0.0480900692586727,0.0187836,0.573925629777667,0.624665,0.0271677,0.543344,0.01,1,0,0,1,0,2
WLS,0.048703572228137,0.0149833,0.723649980320192,0.393112,0.762777,0.031205,0.01,1,0,0,0,1,2
KLK13,0.0487605562379936,0.861728,0.672296213220142,0.101392,0.0485171,0.0356667,0.01,0,0,0,1,1,2
USP19,0.0492224856275276,0.0363835,0.357076774448658,0.321611,0.533368,0.0463094,0.01,1,0,0,0,1,2
HEG1,0.0492249324192343,0.0279785,1.0,0.0362327,0.835011,0.12193,0.01,1,0,1,0,0,2
FANCC,0.0492567142092916,0.0123234,0.0216661007094038,0.585,0.661474,1.0,0.01,1,1,0,0,0,2
NELL1,0.0493433248953186,0.0195403,0.797181560590787,0.328725,0.670569,0.0301749,0.01,1,0,0,0,1,2
NAA20,0.0497256632478042,0.0202361,0.768102016177054,0.595954,0.0441535,0.256505,0.01,1,0,0,1,0,2
MAP3K1,0.0499976104116688,0.779966,0.759238220054945,0.0150429,0.0462485,0.256898,0.01,0,0,1,1,0,2
