GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
IPO9-AS1	6.749339137413967	0.1497424322880796	0.824655116842331	0.698054	NA	0.0490355	27.0	NA	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SYK	9.450780576186492	0.14976831044836478	0.8245800695025332	0.0539777	0.506731337138803	0.324188	7.0	36.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
GSTM2	9.450439641640223	0.14978518750895675	0.8245311325724449	0.12074	0.669663727751185	0.109687	5.0	20.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ANGPTL1	9.450164098614776	0.14979882874819256	0.8244915822986717	0.0974674	0.202499843503294	0.449406	16.0	39.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SEMA5B	9.44870450171848	0.14987110672438758	0.8242820856283846	0.0609654	0.562049465520107	0.259049	30.0	111.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ERVK3-1	3.7941611815350926	0.15000590923414395	0.8238916322961066	NA	0.150005909234144	NA	NA	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
LAMC2	9.445535338747419	0.1500281456922482	0.8238272584631309	0.480122	0.0889700547408607	0.208129	40.0	133.0	79.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
UQCR10	6.74321843857051	0.15009632331247044	0.8236299458957197	NA	0.137939332765972	0.248909	NA	6.0	2.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PMS2	9.44128089059831	0.1502391886053156	0.8232167705597644	0.183181	0.207553763295579	0.234337	24.0	84.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ARMC3	9.440738448437202	0.15026611518173644	0.8231389412273695	0.785371	0.104109950838946	0.108994	17.0	60.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
LRRC37B	9.440358445484629	0.15028498085857145	0.8230844196537302	0.0820172	0.831537141578462	0.130697	24.0	65.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
AHCYL2	9.437427541840767	0.15043055831321075	0.8226639326356504	0.239355	0.19615530755584	0.190128	6.0	28.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CTC-554D6.1	3.788073812149951	0.150463175457968	0.8225697768294695	NA	0.150463175457968	NA	NA	5.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
EPHA5	9.436216206223003	0.15049076104355144	0.8224901615383603	0.311255	0.0929175150610957	0.308843	19.0	52.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
MTARC2	6.735938350701981	0.15051824184612653	0.8224108631729612	0.367056	NA	0.0938809	9.0	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SMUG1	9.435563422739412	0.15052321274396216	0.8223965207396026	0.495571	0.0909564511247586	0.198223	8.0	25.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
LAMB3	9.43505543752529	0.15054847033770938	0.8223236528198831	0.0314922	0.285990222982676	0.992315	55.0	176.0	112.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CIP2A	6.735126293104728	0.15056537174502752	0.8222748992462074	0.14276	NA	0.241479	29.0	NA	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ME3	9.432786682683883	0.15066132048710515	0.8219982304667552	0.270892	0.081641675629098	0.404565	8.0	47.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SHC2	9.43196993641557	0.15070196432151117	0.8218810868463957	0.950478	0.0227148966349602	0.414592	27.0	73.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
KCNC3	9.430070942840423	0.15079650110482953	0.8216087351803962	0.599798	0.078987744985305	0.189113	14.0	36.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
OR8I2	9.429214862062073	0.150839135913419	0.8214859641284493	0.318561	0.0532208237499734	0.528686	15.0	30.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PNO1	9.428644480958342	0.15086754804887526	0.8214041679048976	0.236536	0.0496203510707625	0.763904	10.0	22.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
HUNK	9.428532351021204	0.15087313407537234	0.8213880880016731	0.535876	0.07680832783947	0.217845	17.0	48.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PAX3	9.426828542697152	0.15095803563452284	0.8211437641324585	0.412505	0.0386318377766288	0.563139	12.0	47.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
HNMT	9.426459732112804	0.150976419119848	0.8210908795005856	0.147967	0.130850412625946	0.463586	8.0	26.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ATG13	9.425315212487748	0.15103348050450968	0.8209267693517855	0.0155199	0.785675091470006	0.736524	15.0	35.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
EFCAB6	9.423227164366159	0.15113763105942063	0.820627389223473	0.170343	0.165375347827041	0.319137	51.0	149.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
OR51B2	6.724651238616401	0.1511745264590926	0.8205213831091558	0.115876	NA	0.299066	9.0	NA	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
MSTO2P	6.722932930888421	0.1512746652476228	0.8202337994351714	0.111629	NA	0.310711	8.0	NA	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CCDC15	9.41903801796034	0.15134677190443083	0.8200268377337959	0.280059	0.144459875087316	0.222682	18.0	62.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
NT5DC3	9.417865246625528	0.151405367044777	0.8198587296139012	0.365283	0.151899131155249	0.162462	11.0	31.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
HDAC8	3.7753296522302526	0.151425	0.8198024176646607	NA	NA	0.151425	NA	NA	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
RNF217	9.414119494425208	0.15159264838462072	0.8193218596763202	0.986212	0.0306218538724751	0.299053	16.0	39.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PDE10A	9.413635219424673	0.15161687605438026	0.8192524558980068	0.549348	0.0719533493935701	0.228537	7.0	36.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SUPT16H	9.4136241446563	0.15161743015058562	0.8192508687363994	0.0171068	0.925825186478262	0.570374	8.0	52.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
TSHZ3	9.41272506596906	0.151662419017571	0.8191220212915347	0.098603	0.133408764912699	0.687034	26.0	106.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ATP1A1-AS1	6.715046792809996	0.15173502608854753	0.8189141563184911	0.706279	NA	0.0493026	2.0	NA	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
DHX30	9.4099347341641	0.15180211809823477	0.8187221686779698	0.186377	0.152804328754296	0.317783	11.0	59.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
RBM18	9.407821446100844	0.1519079953079407	0.8184193675016662	0.718807	0.375028139641979	0.0336079	3.0	11.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
NIF3L1	9.40705159620266	0.1519465813099571	0.8183090667911682	0.720152	0.0232353810885649	0.54164	18.0	45.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CECR5	3.767041911666226	0.152053787464521	0.8180027576674593	NA	0.152053787464521	NA	NA	44.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
FAM188A	3.7658026423536213	0.15214803445719202	0.8177336537554313	NA	0.152148034457192	NA	NA	29.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
MARS1	6.707706208681289	0.15216468659927046	0.8176861241391954	0.338048	NA	0.103386	23.0	NA	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
TMEM30B	9.39970129393259	0.15231541931938167	0.8172561295834804	0.35661	0.0837576336395392	0.304553	9.0	33.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ST8SIA1	9.398107665658461	0.15239549033600866	0.8170278843820123	0.526185	0.709742812582852	0.0243774	6.0	29.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
C5orf30	3.76226716087115	0.152417230600795	0.8169659337060772	NA	0.152417230600795	NA	NA	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
YWHAH	9.395507567250998	0.1525262096118524	0.8166555221417071	0.910274	0.0240993559123093	0.415541	3.0	15.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ARMCX5-GPRASP2	3.759831002170356	0.152603	0.8164369285656794	NA	NA	0.152603	NA	NA	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
LIX1L	9.392919430416129	0.15265642447780264	0.8162849138903925	0.100748	0.925361163815156	0.0979052	4.0	15.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SMPD1	9.392349310618998	0.15268512146700683	0.8162032810810953	0.164088	0.416642003625691	0.133548	25.0	74.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
RPAIN	9.392071751460605	0.15269909411164811	0.8161635393907264	0.803057	0.0776704849197589	0.146398	6.0	20.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
DEFA5	9.392062063501744	0.15269958183465535	0.816162152250392	0.0169071	0.738919459866286	0.730926	7.0	17.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
FOXA3	9.391161716165445	0.1527449141359137	0.8160332413111362	0.0891409	0.231918873820037	0.441898	7.0	38.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
TENT4A	6.697440142898636	0.1527674412020423	0.8159691955836237	0.0714825	NA	0.491439	8.0	NA	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CNTLN	9.389603253318962	0.152823410111123	0.8158101136704105	0.649469	0.572009866258495	0.02461	48.0	138.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ASAH1	9.38937790898115	0.15283476306190594	0.815777851985212	0.249873	0.100763943186887	0.36316	27.0	67.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SEPN1	3.7566614107781446	0.15284503631601104	0.8157486605399167	NA	0.152845036316011	NA	NA	39.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SALL4	9.388644316015046	0.15287172689701778	0.8156728284399191	0.317009	0.105819298098971	0.272675	32.0	91.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
MAB21L1	9.387856888168464	0.15291141199154126	0.8155601013763878	0.0455326	0.488252427139044	0.41161	5.0	21.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CKLF	6.694593524906572	0.15293496023966976	0.8154932254859446	NA	0.180445653674533	0.194958	NA	10.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
MTMR2	9.386698721391063	0.15296979802706473	0.8153943067311107	0.107026	0.088591414082104	0.965658	11.0	43.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
HDHD2	9.385246352845224	0.1530430429240633	0.815186407905018	0.0965776	0.911102779762092	0.10413	8.0	19.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PSMG2	9.384709339527518	0.15307013295691396	0.8151095405713694	0.77866	0.027886739273311	0.422076	19.0	21.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
RDH13	9.383327985481525	0.15313983555841307	0.814911823587334	0.164531	0.31142947358252	0.17899	15.0	42.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
MED13L	9.381690411948512	0.15322250268508752	0.8146774483176668	0.202655	0.611088837961946	0.0741191	30.0	126.0	89.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
LOC101927179	6.689481146300682	0.1532362358510883	0.8146385247206718	0.0783452	NA	0.450179	11.0	NA	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ERI2	9.378485303179044	0.15338441370743397	0.8142187693620322	0.597989	0.218535117168772	0.0703515	31.0	52.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CASP8AP2	9.377814284455335	0.15341833009849323	0.8141227486983289	0.0285359	0.678969308334635	0.47467	39.0	129.0	77.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
RP11-724O16.1	3.748424218540014	0.15347584141342702	0.8139599769722184	NA	0.153475841413427	NA	NA	29.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CDC20B	9.375665026917815	0.15352700745137715	0.8138152152657359	0.11736	0.263355066117034	0.297878	20.0	49.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
TFAP2D	9.375616175953745	0.15352947838210176	0.8138082255968744	0.203548	0.0522092058106226	0.866357	5.0	30.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
LIG3	9.375273162936702	0.15354682929886926	0.8137591471937047	0.0290087	0.963862733139362	0.329338	16.0	70.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
VIM	9.374293054989034	0.15359641632923757	0.8136189170297238	0.838141	0.117315739501141	0.0936968	15.0	39.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
OR2K2	9.373568574270093	0.15363307925539593	0.8135152648294929	0.0353188	0.591412336330885	0.441224	9.0	34.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
HACD3	9.372920120695783	0.1536659012246774	0.8134224926362622	0.0268277	0.419484559144915	0.819213	3.0	33.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SPDYE5	9.372591410021288	0.15368254149476887	0.8133754660274971	0.270628	0.23596073700126	0.144396	12.0	31.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ARL1	9.371005934048469	0.1537628248216962	0.8131486510516617	0.870705	0.196272740498752	0.0539984	4.0	10.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
AP2M1	9.37036285594959	0.15379539859705005	0.8130566579923537	0.0948212	0.626797302148093	0.155317	3.0	12.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
HHEX	9.369548365133694	0.15383666354179548	0.8129401477834901	0.0853757	0.482497807205296	0.224181	5.0	14.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
MCHR2	9.369398788680702	0.1538442426532358	0.8129187518098652	0.609339	0.583684926248037	0.0259671	2.0	23.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
KRTAP10-2	9.368610006650357	0.15388421599496638	0.8128059237541778	0.746511	0.283246938346026	0.0436949	7.0	26.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CSHL1	9.366804150238119	0.15397576594143894	0.8125476268654851	0.572035	0.297995141024965	0.0542491	21.0	56.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
LINC02210-CRHR1	6.6761414546824085	0.1540248985203378	0.8124090686703869	0.503569	NA	0.0705075	10.0	NA	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CLEC2A	9.365158904475987	0.1540592147897594	0.8123123199847709	0.135854	0.677426676564834	0.100565	5.0	14.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
RALGAPB	9.364375390062861	0.15409896941155657	0.8122002657615985	0.0259968	0.896080736221163	0.397452	21.0	64.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
MLN	9.364031702323995	0.15411641054813632	0.8121511144870335	0.573804	0.175870807225091	0.0917633	6.0	12.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
LAD1	9.363221081973338	0.15415755393490654	0.8120351893814075	0.410514	0.475823625368171	0.0474273	31.0	85.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PHKA2-AS1	3.739424724173035	0.154168	0.8120057616004693	NA	NA	0.154168	NA	NA	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PRIMPOL	9.362896113069006	0.15417405055469707	0.8119887173957427	0.212654	0.231691382966892	0.188057	17.0	44.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
NPTX1	9.36219902654814	0.15420944241609816	0.8118890331355368	0.240779	0.0632378990481451	0.608735	8.0	15.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
FBP1	9.36136130214139	0.15425198396822054	0.8117692414217265	0.508896	0.121749066455306	0.149662	8.0	29.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SREBF2	9.358741685270662	0.1543850799433125	0.8113946729859299	0.566077	0.623199175845382	0.0263192	37.0	119.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PRR30	9.357541387043081	0.15444609735585796	0.8112230612584801	0.0358714	0.958277175618256	0.270269	15.0	46.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
TMEM151B	9.357428619928518	0.15445183097332085	0.8112069389203393	0.0430338	0.549646464880109	0.392796	8.0	21.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
DCUN1D3	9.357371227301336	0.1544547491590474	0.8111987335143056	0.352189	0.0593121690045782	0.444788	3.0	10.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
OSBPL2	9.354395513043434	0.15460611803668545	0.8107733242792708	0.261521	0.159578218597396	0.222966	10.0	32.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PRAMEF6	6.665712784796399	0.15464402859877815	0.8106668451187315	NA	0.303505321550678	0.117596	NA	4.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
GTF2IRD2	6.665647000965597	0.1546479412363835	0.8106558572038324	NA	0.0542803177205805	0.657553	NA	10.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
FUT3	9.351007491029344	0.15477861723222505	0.81028903757745	0.776543	0.0514970251049023	0.233081	23.0	61.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
OR5AU1	9.350193516390267	0.15482008520419815	0.8101726978682096	0.0930404	0.280537625165586	0.357247	14.0	40.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
HMGB1	9.34958784740117	0.15485094730299392	0.8100861334960575	0.181689	0.449044262260234	0.114326	2.0	3.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
GCSAM	9.348819536383065	0.1548901045847703	0.8099763269890494	0.0161015	0.697388552683667	0.830976	5.0	12.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ANG	9.348103350678407	0.15492661303004326	0.8098739734651959	0.476861	0.0342105386036198	0.572181	5.0	18.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ERVFRD-1	9.347868346962454	0.15493859426276607	0.8098403886474232	0.276588	0.0355438466487025	0.949595	12.0	51.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
AP3M2	9.346391339228148	0.1550139152292664	0.8096293145004823	0.0648945	0.361679081173488	0.398039	12.0	27.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
WDR74	9.345651816237403	0.15505163963936194	0.8095236368270927	0.140325	0.190169777613717	0.35022	8.0	20.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
TEDC2	6.6585097251480825	0.15507298180338883	0.8094638622497614	0.376118	NA	0.0952355	13.0	NA	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
IZUMO1R	9.34459783101542	0.15510541912964348	0.8093730283824833	0.117411	0.779649141899161	0.10215	10.0	24.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
LARGE1	9.344006353383955	0.15513560631806345	0.8092885126136392	0.0127659	0.986029999158893	0.743076	17.0	84.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SMIM19	9.343550281666676	0.15515888629410776	0.8092233463577464	0.106639	0.222699310182292	0.393948	3.0	9.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
IRGQ	9.342970333841162	0.1551884938557489	0.8091404817904595	0.503603	0.0622963462427131	0.298297	8.0	34.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
DNAJB8	9.341799269052574	0.1552482941554974	0.808973163086484	0.911644	0.107089361507849	0.0959141	8.0	41.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
HJV	6.655496112465146	0.1552527680188686	0.8089606479977342	0.646114	NA	0.0555224	7.0	NA	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PRG2	9.340538946196355	0.15531267478238434	0.8087931008494642	0.0325134	0.841864040066553	0.342313	12.0	45.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
VARS2	9.33899996310193	0.15539132157449662	0.8085732397021104	0.746787	0.990674337945263	0.0126746	31.0	88.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
TGFB1	9.338838193786165	0.1553995904961885	0.8085501299719126	0.993345	0.136194734271381	0.0693165	9.0	26.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
NCAM1-AS1	6.651800162050044	0.15547352002785197	0.8083435685989957	0.0509265	NA	0.705726	7.0	NA	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
LCE1A	9.336519221719152	0.15551816797860316	0.8082188684251933	0.503816	0.152079979220252	0.122534	9.0	11.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
CYP4F22	9.336276068226766	0.15553060585454745	0.8081841362458921	0.427672	0.0273024918882518	0.804156	28.0	63.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SLC30A8	9.335513747118373	0.15556960598421168	0.8080752482377787	0.0494231	0.94016121001646	0.202156	9.0	43.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
PPIP5K1	9.33534225843344	0.15557838046689548	0.808050753723412	0.950817	0.116514723275629	0.0847966	9.0	37.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
RPL32	9.33488854038307	0.15560159772363424	0.8079859479697519	0.0473819	0.477231829384911	0.41554	3.0	13.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
EVX1-AS	6.648485825767472	0.15567172173021193	0.807790271259173	0.701341	NA	0.0513299	18.0	NA	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
METTL7A	9.333082882012926	0.15569402510000022	0.8077280535583368	0.0834485	0.229465168981859	0.491147	5.0	22.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
USP2	9.332518087366097	0.15572294539223697	0.8076473904952436	0.474266	0.184497511999545	0.107512	17.0	49.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
RAC1	6.647182486367351	0.15574972608828194	0.8075727084469776	NA	0.583234263585389	0.0617646	NA	2.0	2.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SMAD1	9.331888621222863	0.15575518268555705	0.8075574934694922	0.112452	0.252650274186426	0.331222	3.0	22.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
BOK	9.331488220601095	0.15577569170164687	0.8075003116409016	0.644629	0.0468202052657776	0.311853	13.0	20.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
FLRT1	9.33145921466598	0.15577717751272158	0.8074961692970836	0.0232165	0.466411683862687	0.869227	20.0	84.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
OSBPL9	9.330819484535485	0.15580995042302173	0.8074048106183984	0.0877075	0.204823575684469	0.524109	7.0	28.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ST20-MTHFS	9.330400775368577	0.15583140383274124	0.8073450169013793	0.156957	0.482238432518999	0.124419	10.0	13.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
SCFD1	9.32905908204743	0.15590016548580335	0.8071534238135118	0.463701	0.237624086283457	0.0855248	15.0	36.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
FAM45A	3.716809689583517	0.15592115053653297	0.8070949692353301	NA	0.155921150536533	NA	NA	22.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
STEAP2	9.328279468911699	0.15594013268951343	0.80704210057386	0.0755372	0.15927081538569	0.783597	7.0	38.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
GABRR2	9.327766425252575	0.1559664389494475	0.8069688436142779	0.033222	0.424165289290722	0.669176	18.0	51.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
DMD	6.641513972790661	0.15608939809534153	0.8066265940872019	NA	0.0517671161086292	0.697846	NA	117.0	116.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ZCCHC4	9.325158617263659	0.15610021363239102	0.8065965025794462	0.616324	0.105773271223608	0.144838	18.0	44.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
ALDH3B1	9.324048273260033	0.15615720202421593	0.8064379811600279	0.166546	0.0816089461279935	0.695083	26.0	67.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP2
