GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
GNAI3	-1.0635886213255656	0.28751509930466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60613183037903	1.51010625553448	0.287515099304661	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MYH15	-1.0628853896121737	0.28783392949079445	-9.63926	81.5553	0.905915	-0.353441	0.246552	0.151704	NA	NA	NA	-1.1394	1.03556	0.271211	0.104166023879382	0.197947064109196	0.598727217902457	3.0	3.0	NA	5.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TM4SF1	1.0623102828797875	0.2880948477599933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73659468476579	0.693389395393007	0.288094847759993	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNHIT3	-1.0621433726305616	0.28817060257212523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60065916650638	1.50700857130248	0.288170602572123	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GTF2IRD2B	1.0621347978700038	0.2881744947232707	1.19915	0.927432	0.196018	NA	NA	NA	NA	NA	NA	0.165599	0.791936	0.834365	NA	NA	NA	3.0	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GPR1	1.0619944349679504	0.2882382115860289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.841863638653232	0.792719444597314	0.288238211586029	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MED17	1.0613207775549027	0.2885441463549404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.892302324437002	0.840747060933557	0.28854414635494	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CALHM5	1.061301961691697	0.28855269453188437	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.733885	0.691495	0.288553	NA	NA	NA	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BLOC1S3	-1.0611831051198364	0.28860669584038534	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09894	1.03558	0.28861	NA	NA	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CTD-3088G3.8	1.061088704674637	0.28864959060288864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.386368734466226	0.364124820822307	0.288649590602889	NA	NA	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TIPIN	-1.0608790880630743	0.28874485397905625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.5974207647181	1.50575195862766	0.288744853979056	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PSME4	-1.0607395973506677	0.2888082593414357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.58470806483592	1.49396521897922	0.288808259341435	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF624	1.060705115758416	0.2888239343606489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.668112149733951	0.629875485474814	0.288823934360649	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UGT1A1	-1.0604932229134296	0.28892027151346844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.59890158606725	1.50769618468158	0.288920271513467	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TNK1	1.0604902235051332	0.28892163535085535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.597650180581305	0.563560292527687	0.288921635350855	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HNRNPA3	1.0603510824774325	0.28898490784312303	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.920688	0.868286	0.288985	NA	NA	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SAMD3	-1.0601793195850344	0.2890630275608318	0.0164166	0.555091	0.976406	NA	NA	NA	-0.647122	0.745445	0.385339	-0.0790152	0.22884	0.729879	-0.68650081952025	0.733013567611172	0.348992213946552	8.0	NA	5.0	13.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SNAI3	1.060129694865063	0.28908560009700823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.899159915695959	0.848160295906443	0.289085600097008	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR1N2	1.0595937615581534	0.2893294529381534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.606314960723306	0.572214543648981	0.289329452938153	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SULT1C2	-1.0594208206321496	0.28940817164816524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.62290481739588	1.53187929271345	0.289408171648164	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RADIL	-1.0594078861040142	0.28941405972597656	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.08061	1.03589	0.29687	-0.415306515545736	0.912644445854478	0.649067229545484	NA	NA	NA	11.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CPA3	1.0590487284017496	0.2895775883292614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14784376447551	1.08384414587586	0.289577588329262	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GOLGA6L2	1.058920290211756	0.2896360828056369	1.95072	0.678546	0.0040422	NA	NA	NA	-9.47298	73.3992	0.897309	0.126478	0.420549	0.76361	-0.647214028365097	0.696905995346345	0.353046492080364	6.0	NA	5.0	14.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AFAP1	1.0586232025996185	0.289771415605357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11669173796307	1.05485288365195	0.28977141560536	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABR	-1.0583407361631456	0.289900127475646	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09606	1.03564	0.289902	NA	NA	NA	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VWA3A	-1.0581294518592372	0.28999642884408783	-0.198124	1.08712	0.855389	NA	NA	NA	-0.0128841	1.09703	0.990629	-1.43081	0.725066	0.0484551	0.0351849494039494	0.688770760032504	0.95925883550548	6.0	NA	6.0	23.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CTAGE1	1.0580902185197454	0.2900143133959947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.740250870424312	0.699610352187088	0.290014313395995	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WDR3	-1.0577790515980992	0.29015618540350185	0.63515	1.16798	0.586577	NA	NA	NA	0.572271	1.15839	0.62129	-0.679649	0.526999	0.19717	-1.26057597937487	0.676374828618665	0.0623604777629362	4.0	NA	4.0	12.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USP20	-1.057774382965697	0.29015831435379213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.57973967826457	1.49345616958073	0.290158314353792	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NEPRO	1.0567478339060328	0.29062668790097534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.724294815875235	0.685399858543396	0.290626687900975	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MUM1	1.0566382328449564	0.2906767245451174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.980447030393948	0.927892820756763	0.290676724545117	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDC42BPG	-1.0565020234146507	0.29073891689871023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.93752314913974	0.887384149165785	0.29073891689871	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WDR74	-1.05632294673688	0.29082069578199654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.731631763754761	0.692621291637058	0.290820695781997	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PAQR4	1.0562054448170721	0.2908743637483626	1.06884	1.23845	0.388112	NA	NA	NA	0.663227	1.15831	0.566927	0.198257	0.50348	0.693749	NA	NA	NA	3.0	NA	3.0	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MXD3	1.0561490465756014	0.2909001255139464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.990496837844465	0.937838121481051	0.290900125513946	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C18orf63	1.056043915719008	0.2909481516126513	-9.17992	94.7573	0.922823	NA	NA	NA	-9.59017	94.8172	0.919436	0.14635	0.498555	0.769103	1.30553627955614	0.647407125890194	0.0437412950392892	3.0	NA	3.0	15.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FOXP2	-1.055110096941837	0.29137497470939167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.57012357272342	1.48811349381862	0.291374974709391	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF385C	-1.0550228976464084	0.29141485260762645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.954897244943081	0.905096227838569	0.291414852607626	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRRC8E	1.054857887832886	0.2914903247776537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.525194668550669	0.497881918131774	0.291490324777654	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BAZ2A	1.0548207011593829	0.2915073350282177	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.915635	0.868048	0.291507	NA	NA	NA	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DPYSL3	1.0544158173532099	0.29169258367129836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08983655806893	1.03359276305683	0.291692583671294	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FBXO6	1.054311417624529	0.2917403630627363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.672274420516635	0.637643118796283	0.291740363062736	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NPIPB11	1.0541276277481242	0.2918244887851661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.869663850318212	0.825008118017007	0.291824488785166	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANGPTL4	-1.0540152555065037	0.2918759327056476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.725790469776415	0.688595792124127	0.291875932705648	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PCOLCE	1.0539684457843401	0.2918973639560636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21100478958934	1.14899529908425	0.291897363956065	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STAT2	-1.053966613110771	0.29189820304442404	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.841004	1.04514	0.421002	-0.638293278883987	0.930655875926079	0.4928057061008	NA	NA	NA	9.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LEMD1	1.0538717802237345	0.29194162442976834	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166699	0.455442	0.714353	1.03599706282028	0.921390877328228	0.260850201576123	NA	NA	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MLF1	1.0531032390776671	0.29229367850473364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.783464797712708	0.743958207173387	0.292293678504733	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC43A2	-1.053015526840159	0.29233387593393256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56461787724152	1.48584502066798	0.292333875933934	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CWH43	1.05281729211956	0.2924247381228392	-0.0634908	0.261085	0.807865	NA	NA	NA	0.594987	0.304788	0.0509221	0.0284087	0.115913	0.806389	0.109321679540113	0.721143925836874	0.879506523703454	5.0	NA	4.0	17.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BCOR	1.0526840442003014	0.29248582384202937	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48899	1.41447	0.292487	NA	NA	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRIT3	-1.0524046452373923	0.2926139383661863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.63865546762182	1.55705837582291	0.292613938366186	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BCS1L	-1.052230435945104	0.29269383869355636	NA	NA	NA	-0.701847	0.862404	0.415745	NA	NA	NA	NA	NA	NA	-0.50408453623585	0.747620026313551	0.500150912427074	NA	3.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZC2HC1A	1.051906928056111	0.29284225302394296	1.67664	1.02012	0.100265	NA	NA	NA	NA	NA	NA	-9.66463	61.9725	0.876072	NA	NA	NA	4.0	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TEN1-CDK3	-1.0518005538743058	0.2928910648878652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.57148798641304	1.49409313450584	0.292891064887865	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC43A3	1.0517966918788313	0.292892837142406	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.727837	0.691994	0.292893	NA	NA	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CFAP52	-1.0510198816500134	0.29324945865909413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.91586001902344	0.871401231331244	0.293249458659094	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TDRD15	-1.0505746242534804	0.29345400074409445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60819741631793	1.53077885110797	0.293454000744092	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CADPS	1.0502828659906622	0.29358808038597184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982769056725184	0.935718451236661	0.293588080385972	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KRTAP10-4	-1.049721372148917	0.29384623462456194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56686444902862	1.49264794506474	0.293846234624561	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LINC00521	-1.0495128820357003	0.29394212946819565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.703924480873035	0.670715427053796	0.293942129468195	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TSEN54	-1.0494376881495813	0.29397671997886743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.935583186922233	0.891509040972121	0.293976719978867	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCPG1	-1.0493624463594013	0.29401133525854917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.755895972795594	0.720338311531975	0.294011335258549	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR4B1	-1.0488869324543042	0.29423016050853246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.55518565974635	1.48270095815509	0.294230160508532	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OTULINL	1.0487916945991396	0.29427400083965716	NA	NA	NA	NA	NA	NA	1.6795	1.00224	0.0937891	-0.148202	0.769757	0.847326	NA	NA	NA	NA	NA	3.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MIGA2	-1.0485235866768943	0.29439744103844023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56242616480956	1.49012018867538	0.294397441038439	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRP10	1.0482318925571392	0.29453178003405633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07495268745582	1.02549130119815	0.294531780034054	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PGM5	1.048140808434625	0.2945737370153071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.731405792847472	0.697812533355905	0.294573737015307	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
APOL4	-1.0480921326298835	0.2945961606755788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56773670483992	1.49580047023742	0.294596160675579	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CIB4	-1.0479170687488917	0.2946768174474734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56073130859658	1.48936528962157	0.294676817447474	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRP4	-1.0478679133321078	0.294699467368398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.59166491795651	1.51895567915157	0.294699467368396	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FOXN2	1.0474925918456797	0.2948724471378261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04293298294747	0.995647120625287	0.294872447137827	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
