GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
HAS3	11.0030681314436	0.08828165431740616	1.054129537153007	0.371225	0.0239725826685473	0.458524	9.0	45.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLC4A10	11.00204806095618	0.08831315517726168	1.0539745988533513	0.443143	0.253300058045778	0.0363711	13.0	54.0	127.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
POTEC	11.002031232261894	0.08831367495095531	1.0539720427881507	0.0511676	0.208756452429002	0.382212	13.0	48.0	80.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
WFDC11	11.000374930457504	0.08836484536886333	1.053720478186916	0.749177	0.0841019097085692	0.0648498	4.0	5.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MYO1F	10.999758960547885	0.08838388225814847	1.0536269259886952	0.397197	0.362881573656103	0.0283571	32.0	113.0	214.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SULT1C2	10.998496764756284	0.08842290277168283	1.0534352320558942	0.318941	0.0970917610791344	0.132073	14.0	26.0	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OR52N2	8.086877086427467	0.08844711792638164	1.0533163141286126	0.0880639	0.19914024543188	NA	12.0	38.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CEP250	10.997282875481257	0.08846044468410147	1.0532508817947437	0.161149	0.0415331228302907	0.611432	52.0	189.0	371.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
AGPAT1	8.083918089149398	0.08855208768456664	1.0528011955219083	NA	0.0852897307184186	0.205922	NA	12.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TRMT10C	10.98789575383199	0.08875124988109322	1.0518255220741126	0.784163	0.0915254300499977	0.0572876	8.0	22.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PPP1R3F	4.842829602442211	0.08879589999999996	1.0516070865691856	NA	NA	0.0887959	NA	NA	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PLXND1	10.98519201645172	0.0888351705682522	1.051415059450096	0.135621	0.22720791434837	0.133612	45.0	148.0	315.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TGM1	10.984282823292883	0.08886340701954741	1.0512770399425038	0.079182	0.0958615872633732	0.542653	30.0	101.0	201.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZNFX1	10.983845773458295	0.08887698320788057	1.0512106952733795	0.337642	0.584013131502792	0.0208934	40.0	145.0	268.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PTGDR	10.983631816289279	0.0888836301007382	1.0511782166625387	0.646142	0.285274592868137	0.0223534	12.0	36.0	79.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NDRG2	10.983350848900622	0.0888923594509446	1.0511355662614599	0.505597	0.0144483206584738	0.564123	38.0	49.0	196.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CLCN3	10.981467779246852	0.08895088449880015	1.0508497290748475	0.833375	0.795683228260707	0.00622048	6.0	37.0	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SEM1	8.072116966525051	0.08897189424629096	1.050747163034589	0.0955493	NA	0.184899	5.0	NA	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
KIAA0922	4.837140936786507	0.0890488246237356	1.0503718085173532	NA	0.0890488246237356	NA	NA	144.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MBD3	10.975885434013115	0.08912458753389584	1.050002467038171	0.534755	0.714710725819906	0.0108226	6.0	19.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LAPTM5	10.975617483057915	0.08913293298291648	1.049961802470967	0.199871	0.930215204839161	0.0222506	6.0	23.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
POU3F4	8.067196590618224	0.08914748017371098	1.0498909280031397	NA	0.180809296836349	0.0979512	NA	8.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MCRIP1	10.973109828144274	0.08921106943798118	1.0495812543955545	0.305482	0.127913297382254	0.106003	9.0	22.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NDST2	10.967607200432562	0.08938274510846811	1.0487463114886757	0.106272	0.216114643020482	0.180847	32.0	89.0	167.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MRPL30	10.965992985260739	0.08943316372423855	1.0485014056820559	0.594107	0.223943133346758	0.0312437	7.0	17.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TFRC	10.965699393361795	0.08944233659217185	1.048456863797638	0.661188	0.259144067679095	0.024264	11.0	70.0	113.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TUBB4A	10.965557934263334	0.08944675658906072	1.048435402676391	0.297109	0.0211645347531154	0.661203	4.0	20.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NUP205	10.958694896606424	0.08966143608997992	1.0473943094033182	0.051608	0.0891408067271528	0.906893	27.0	139.0	312.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
KHDRBS1	10.958178085165834	0.08967762117845167	1.047315920515381	0.177463	0.173128248509992	0.135827	3.0	14.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NME3	10.953380780293232	0.08982798614280195	1.0465883366751076	0.039724	0.218486343773269	0.481977	6.0	17.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOC101928386	8.04799669645675	0.08983575252928505	1.046550789879956	0.59847	NA	0.0298784	6.0	NA	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CCNI2	10.952691546876755	0.0898496080402753	1.04648381311613	0.0710903	0.0831225522708468	0.708148	9.0	16.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
AUTS2	10.950992585247926	0.08990292626107177	1.0462261721338104	0.982124	0.0224157881359573	0.19024	16.0	105.0	225.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PIK3C2B	10.94756471057512	0.09001059021822855	1.0457063905299653	0.283901	0.43803218060342	0.033736	37.0	162.0	305.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
AGAP3	10.946969623155935	0.09002929287740949	1.0456161609478443	0.006093	0.706794927333383	0.974476	25.0	60.0	239.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
S100A5	10.94386864789872	0.09012680880588403	1.0451460060835398	0.921286	0.039664435962826	0.11502	4.0	7.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZNF207	10.937887509946977	0.09031516797213412	1.044239306016381	0.162964	0.0486796362039745	0.531409	8.0	23.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PRPF39	10.933688281871447	0.09044762453915779	1.0436028346978428	0.715336	0.881072141363093	0.00670283	5.0	26.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
IRGM	10.931951940967727	0.09050244563337262	1.043339684764658	0.265865	0.214397602539414	0.0741781	12.0	24.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CCDC182	10.931620571581846	0.09051291131307757	1.0432894659652483	0.0916095	0.95504102027782	0.0483355	5.0	18.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
IVNS1ABP	10.931580488529445	0.09051417733555275	1.0432833914426003	0.0217105	0.732146245176023	0.266054	7.0	32.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZBED2	10.92879917832036	0.09060206426733568	1.0428619072933845	0.754716	0.285976322056823	0.0196213	11.0	28.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TOX3	10.92673647559918	0.09066729390267184	1.0425493462274456	0.0504616	0.0996267757566473	0.843242	13.0	46.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
H4C5	4.799734431601198	0.09072999999999998	1.042249089122721	NA	NA	0.09073	NA	NA	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOC100289580	8.023091325953143	0.09073598256178664	1.0422204535235209	0.997685	NA	0.0181474	56.0	NA	340.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZNF2	10.92428034597836	0.0907450206713438	1.0421771960911634	0.0536997	0.164903121893395	0.479316	11.0	38.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NF1	10.92417100013176	0.09074848244103166	1.042160628804209	0.276762	0.0524572662552005	0.292371	42.0	106.0	429.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MED17	10.923547958750628	0.09076820953774721	1.042066231212584	0.581032	0.0907779503058136	0.080501	6.0	35.0	93.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PCDHGB5	10.922815464402413	0.09079140717975172	1.0419552527014733	0.713484	0.0124901820271222	0.476637	178.0	83.0	1326.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LCNL1	10.921817365049563	0.09082302503639383	1.0418040371770192	0.108499	0.835133945746191	0.0469003	3.0	17.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLC12A5	10.920155450542131	0.09087569346567967	1.0415522620512665	0.0375355	0.920809612988344	0.123057	8.0	41.0	115.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PLBD2	10.915685836772496	0.09101747953595497	1.0408751951840827	0.0120211	0.474712339742148	0.746989	9.0	45.0	114.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
POSTN	10.915448077121278	0.09102502742522431	1.0408391815440128	0.188043	0.468463460078136	0.0483958	8.0	70.0	119.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GJC2	10.915386168393393	0.09102699286553224	1.0408298042256077	0.0697611	0.434928635054426	0.140515	7.0	5.0	78.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CH25H	10.909597019874766	0.09121095361157486	1.0399530036955917	0.230437	0.300701101425489	0.0617055	5.0	24.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OR1J4	10.907827740631138	0.09126724300795235	1.0396850683974062	0.603626	0.0241846845949455	0.293148	7.0	23.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
VSIG1	8.005791712062484	0.09136626687402526	1.0392141195243954	NA	0.0402289058473705	0.453969	NA	3.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TBKBP1	10.902476152495327	0.09143769517532757	1.0388747295206093	0.894648	0.0227276648092722	0.211033	13.0	28.0	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CES4A	10.900484250987414	0.09150121254079603	1.0385731507828673	0.150277	0.301320358736151	0.0948569	17.0	44.0	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOC101929512	8.000960234851087	0.09154302614641571	1.0383747351579318	0.524146	NA	0.034927	9.0	NA	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PRH1	10.898907322639264	0.0915515257324446	1.0383344136598252	0.772021	0.747563037818639	0.00744827	44.0	2.0	497.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
FOXR1	10.896961715899993	0.09161363652345664	1.0380398775755082	0.0482464	0.106254248323689	0.839351	11.0	27.0	78.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RSPO2	10.896662696841219	0.09162318568223538	1.037994612143394	0.115521	0.0407056924285511	0.915174	10.0	21.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
BEX3	4.77849633402367	0.0916986	1.0376372948306989	NA	NA	0.0916986	NA	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
VASN	10.894199206726151	0.09170189151271772	1.037621706150442	0.350351	0.656741897667873	0.0187265	22.0	53.0	170.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
HELQ	10.89353275436737	0.09172319448698418	1.0375208282998118	0.462771	0.0840843260375356	0.110769	16.0	80.0	156.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ANO7	10.891738538115847	0.09178056846792944	1.0372492567119596	0.0810681	0.415422392888067	0.1281	39.0	95.0	247.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CD70	10.889490276171543	0.09185250753922057	1.036908983118851	0.00841019	0.587391739473644	0.874266	9.0	25.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
UGT3A2	10.888436256252685	0.09188625130692098	1.036749466070105	0.0164481	0.359655575675867	0.730472	15.0	50.0	90.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
EDEM2	10.885655092445642	0.09197534249643792	1.0363285862743714	0.49298	0.0192149152308593	0.456817	10.0	39.0	79.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C1orf131	10.885328843546823	0.09198579861858829	1.036279216759382	0.101431	0.0520335042301204	0.820025	8.0	25.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
FTMT	10.879225356858896	0.092181611468436	1.0353557040469046	0.04679	0.397231391579895	0.233566	5.0	21.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ALAS1	10.877736947057477	0.09222942016476225	1.0351305217106552	0.79457	0.0967211291657128	0.0565296	10.0	45.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SEPHS1	10.876916228409796	0.09225579180841087	1.035006359353458	0.878291	0.268844008867915	0.0184064	4.0	16.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
BFSP2-AS1	7.979959696542117	0.09231506094601492	1.0347274392541115	0.261768	NA	0.0706736	3.0	NA	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NOXRED1	10.874032965178495	0.0923484921762338	1.034570191126688	0.435634	0.417416364865515	0.0239355	7.0	25.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ACTL10	10.873668737201367	0.09236020855362523	1.0345150950967152	0.0403026	0.27499785034447	0.392781	8.0	28.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLC9A3R2	10.867852764853062	0.09254747784726636	1.0336354123723437	0.411077	0.0159838880655413	0.664462	18.0	65.0	114.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZNF326	10.863972998432358	0.09267259448198832	1.0330486782064887	0.929773	0.396976064459107	0.0118516	10.0	33.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RPS12	10.863942832122992	0.09267356790108024	1.03304411646607	0.163912	0.68796665575448	0.0387924	3.0	4.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DENND10	7.967631791981799	0.09277110518693941	1.0325872695992475	0.15825	NA	0.117627	6.0	NA	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TCTE1	10.859732620309478	0.09280951580501695	1.0324074930727265	0.302693	0.97403017216806	0.0148684	18.0	48.0	101.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CAMK1D	10.858266249789532	0.09285690742951352	1.0321857844719389	0.128933	0.145254162596305	0.234242	5.0	12.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
COL5A1	10.858058452641265	0.09286362500052528	1.032154367331515	0.221669	0.739859857007946	0.0267515	51.0	155.0	336.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LSR	10.857547674319555	0.09288013908177468	1.0320771429421565	0.25994	0.212554360070821	0.0794274	24.0	70.0	147.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NR4A2	10.855090134153116	0.09295963157868244	1.0317056061635368	0.0392049	0.427613447857432	0.262093	4.0	41.0	80.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TMEM192	10.854980505956508	0.09296317909007606	1.0316890329994652	0.266815	0.053893069804021	0.305582	4.0	22.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLURP2	7.961653501544005	0.09299301842897288	1.0315496554416248	0.502947	NA	0.0371216	6.0	NA	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C17orf89	4.7501217343651945	0.09300882785306169	1.031475828801754	NA	0.0930088278530617	NA	NA	10.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MSGN1	7.96074972407082	0.09302660975748504	1.031392806092839	NA	0.329763042544677	0.0566426	NA	9.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TBCA	10.852908657225	0.09303024613141382	1.0313758300225506	0.176015	0.213231296904123	0.117198	5.0	8.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TBC1D16	10.85255479799767	0.09304170516325767	1.0313223389480561	0.0124288	0.368104267790601	0.961607	27.0	96.0	184.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CR1L	10.85135423847903	0.0930805924517651	1.0311408611210884	0.080341	0.0550706640884791	0.994949	20.0	51.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ASPRV1	10.84986395953369	0.09312888454094252	1.0309155988126575	0.289009	0.387707852094956	0.0393157	8.0	36.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C22orf39	10.848769611579232	0.09316436106190987	1.0307501901589016	0.747072	0.0075460139334688	0.781879	5.0	12.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
VPS53	10.846594793325629	0.09323490060460222	1.0304214878310511	0.0549527	0.46973072621573	0.170944	14.0	77.0	124.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C2	10.846078635426347	0.09325164913358437	1.0303434790551185	0.654235	0.445257945998695	0.0151516	23.0	57.0	201.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SYBU	10.841299402692979	0.0934068575212366	1.0296212386060166	0.587974	0.0096605142989286	0.778903	19.0	51.0	121.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OR10T2	10.841227459990149	0.09340919569142836	1.0296103674373496	0.15732	0.884431221601931	0.0317987	12.0	34.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZBTB18	10.839376785630233	0.09346936168682012	1.0293307231478577	0.00715722	0.673488650624001	0.918723	4.0	21.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLC8A3	10.838692230408068	0.0934916256905346	1.0292272883710134	0.257725	0.298056347184046	0.0576704	15.0	85.0	161.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CCNB1	10.837997989467336	0.0935142096171151	1.029122392449181	0.467107	0.318537596258956	0.0297839	8.0	20.0	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
IL11	10.830920984344669	0.09374470971660814	1.0280532313945048	0.0113029	0.741556062656443	0.530593	10.0	28.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RP11-834C11.12	4.7343461813963845	0.09374536168662836	1.028050211000091	NA	0.0937453616866284	NA	NA	8.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OR2G3	10.829320409156022	0.09379691228444449	1.0278114579951267	0.534982	0.0098296459681339	0.846381	6.0	18.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PAM16	10.82891485067151	0.09381014370995724	1.0277501987310018	0.0248677	0.216702453031709	0.826098	9.0	19.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TBC1D21	10.825188667905335	0.09393179037288081	1.0271873997793335	0.970693	0.0638342335445061	0.0719788	8.0	22.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SPDL1	10.823082407392555	0.0940006155576026	1.0268693024386546	0.22399	0.122705078730694	0.162445	21.0	65.0	109.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SRP19	10.821788015677145	0.09404293440075255	1.0266738281416112	0.210139	0.164882346219711	0.128943	24.0	11.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TOX4	10.821706473269609	0.09404560092638774	1.0266615141814086	0.432061	0.428081253370158	0.024156	6.0	38.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
FGFR1OP	4.727177816669071	0.09408196502218567	1.0264936203774198	NA	0.0940819650221857	NA	NA	24.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RAB31	10.818765969067394	0.0941418044273885	1.0262174817746121	0.0763238	0.982900439444195	0.0596438	2.0	11.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TMEM209	10.81853029584108	0.09414951872987064	1.0261818956525814	0.014739	0.710431276934665	0.427362	15.0	44.0	93.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PCDH8	10.818464331055	0.0941516780608525	1.026171935168569	0.0656365	0.0696982571410768	0.978212	15.0	78.0	178.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MASP1	10.81735867608806	0.09418787791771153	1.0260049877825939	0.796693	0.0082044113038911	0.685018	28.0	110.0	189.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SENP1	10.81513070154353	0.09426086156526065	1.025668595009987	0.936861	0.927801957489469	0.00515696	13.0	37.0	101.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
AL022397.1	4.721970192757359	0.09432725597471228	1.0253627992130776	NA	0.0943272559747123	NA	NA	39.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
EPM2A	10.811640910225972	0.09437528263314389	1.0251417347446785	0.332783	0.0806268302718551	0.167356	12.0	26.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GPR139	10.810875461953199	0.09440039649246786	1.0250261816115784	0.0316175	0.403612361492106	0.352011	5.0	25.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
BCL6B	10.807122452002883	0.0945236179674403	1.0244596637512222	0.847705	0.404257229028931	0.0131329	9.0	43.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
IL18R1	10.803926999220435	0.09462864818831279	1.0239773639514578	0.884066	0.0187139229907467	0.272463	7.0	27.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RAP1GAP	10.803826191274123	0.09463196332943188	1.0239621495073814	0.479597	0.153426108841774	0.0612637	11.0	56.0	137.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
IRF8	10.802656493509746	0.09467043736878807	1.023785616477083	0.0773214	0.720558384992542	0.0809588	13.0	44.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NUP62CL	7.915791822463147	0.09471200936982906	1.0235949494828112	NA	0.697981570734571	0.0273693	NA	2.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PRSS50	10.799584869548575	0.09477153760259294	1.023322073190696	0.874935	0.0052793009048351	0.97802	11.0	35.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PDE6H	10.799085893231288	0.09478797027230862	1.0232467763313788	0.00932325	0.965220471098113	0.502128	2.0	5.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TMEM121	10.796983979741789	0.09485722043908634	1.0229296054447736	0.0725342	0.537300042846957	0.116066	3.0	14.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZNF584	10.796077460801497	0.0948871009826041	1.0227928218490796	0.635076	0.007922384974554	0.899456	17.0	40.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NDUFS5	10.794861258924467	0.0949272026435564	1.0226093169182797	0.0416176	0.134017692382866	0.81187	6.0	13.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CTDP1	10.793860308292889	0.09496021837124537	1.0224582953454004	0.0943617	0.0563300974586987	0.852328	23.0	92.0	218.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
IFNA6	10.792678967899725	0.09499919752480437	1.0222800632587448	0.0223837	0.903803997853304	0.224075	6.0	17.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOC101929122	4.706332019207924	0.09506769999999999	1.0219670129732952	NA	NA	0.0950677	NA	NA	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CHIT1	10.790520854564361	0.09507044341187597	1.0219544805206475	0.230606	0.0802055502382654	0.245354	18.0	54.0	114.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLC35F3	10.787206233002468	0.09517996341151205	1.0214544664860055	0.427355	0.285715696785834	0.0372276	8.0	30.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
URGCP	10.787139485426943	0.09518217002345819	1.0214443981034478	0.642456	0.029805764935111	0.237388	21.0	56.0	116.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C5orf30	4.7038640830509895	0.09518508291558399	1.021431107445972	NA	0.095185082915584	NA	NA	14.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ATP1A1	10.783984752213218	0.0952865153933552	1.0209685548141136	0.880639	0.572435789196976	0.00903156	5.0	26.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GUSB	10.78383813786745	0.09529136730063592	1.0209464414762028	0.480644	0.583025898837664	0.0162483	9.0	45.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MAGEA12	4.699743376180389	0.09538140000000006	1.0205363073182505	NA	NA	0.0953814	NA	NA	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
