COHORT: META-GROUP2; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
NPR3	20.795524661011417	0.0019964050484541167	2.699751340572599	0.00284448	0.400584031011868	0.0267678	7.0	33.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
PANK4	20.788040661985804	0.0020025840615318247	2.6984092446853363	0.0674404	0.0008613712803947	0.527016	25.0	60.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
SQSTM1	20.38129038083554	0.002368064189970316	2.625606529579156	0.00245492	0.0287300902708776	0.531967	27.0	57.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
NTNG1	20.341440455035897	0.0024071943395593993	2.6184888464963776	0.0137941	0.295275818901885	0.00939704	8.0	29.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
PSG7	20.2861104218212	0.002462574041830134	2.6086107027695027	0.00637805	0.872611611146686	0.00706998	22.0	89.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
MYEF2	20.057733819347302	0.002704618953429659	2.567893912841985	0.0242966	0.0293281787746375	0.0618996	17.0	28.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
ANKRD55	19.92849234977547	0.0028517282926558717	2.544891855615939	0.00061376	0.174651055325589	0.438948	17.0	58.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
C2CD6	16.0161839285157	0.0029975239421053744	2.5232373393774963	0.714942	NA	0.000465435	33.0	NA	80.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
KIAA0922	11.596097681612497	0.0030334677533859	2.5180606173676994	NA	0.0030334677533859	NA	NA	148.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
KIFBP	15.836868778933825	0.0032460578920626357	2.4886437389832476	0.605838	NA	0.000600774	7.0	NA	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
ATP9B	19.600491260386335	0.003261009081939981	2.486647991678273	0.000696999	0.236544553901767	0.33625	43.0	104.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
CCDC159	19.578140956535186	0.0032908929931146184	2.4826862390229736	0.00615542	0.0739840170564914	0.123102	14.0	21.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
RNF167	19.572909736758238	0.00329792596031798	2.4817590986570206	0.00498826	0.0298384653408571	0.377634	15.0	35.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
HSPA1L	19.511033274593885	0.0033822337378611664	2.47079638267688	0.0247139	0.0913506985527003	0.0256791	15.0	45.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
C3orf33	19.456941012767203	0.0034576534477157154	2.4612185371716735	0.694451	0.0010562841668917	0.0812001	18.0	34.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
CSMD3	19.421862711363737	0.0035074357848801836	2.4550102714122133	0.0134026	0.0681227143904623	0.0663919	66.0	246.0	158.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
SPG11	19.387600328739754	0.0035567341114901823	2.4489485998771134	0.6566	0.0001369826802584	0.685598	67.0	236.0	131.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
NCAM1	19.378289276271147	0.003570247540440803	2.447301671361057	0.103627	0.432055904100879	0.00138371	23.0	83.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
HEPACAM	19.37645008700756	0.003572922724919821	2.446976376605796	0.0425882	0.0586174522177196	0.0248394	15.0	21.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
HP1BP3	19.23782493736018	0.003780279849056197	2.422476048733633	0.0565662	0.0949709014342828	0.0123712	6.0	37.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
TRPC1	19.17221919385172	0.003882455103698301	2.4108935577059905	0.463882	0.0016785862945577	0.0881971	7.0	31.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
CENPF	19.157843753102068	0.003905200165317599	2.4083567009761815	0.137671	0.191548919272409	0.00262304	75.0	251.0	136.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
TSPAN8	19.134697047443712	0.00394209616268137	2.40427278583727	0.60225	0.483966289173501	0.000240083	4.0	19.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
IFNGR1	19.080685037800578	0.004029516473254501	2.394747064428643	0.0325564	0.602737176220617	0.00366368	11.0	38.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
CFI	19.076792092199977	0.004035889742517616	2.394060706872754	0.921043	0.111903928670775	0.000698879	17.0	57.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
NIPA2	19.032942721742195	0.0041083581297185244	2.3863317055369437	0.129733	0.103614211177783	0.00547746	5.0	23.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
MARC1	10.968884176080724	0.004150850242387498	2.381862935153878	NA	0.0041508502423875	NA	NA	27.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
CELA3A	19.002224454003493	0.004159877929679758	2.3809194134223737	0.0544035	0.0040656222435038	0.338038	6.0	29.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
ANKRD54	18.991643462213535	0.0041777692309769585	2.3790555529821447	0.0491474	0.731115403505772	0.00209185	4.0	18.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
EFCAB10	18.93880742395489	0.00426823566801853	2.369751609281687	0.00115768	0.380656897249929	0.175133	7.0	18.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
TROVE2	10.840360221963163	0.004426349341907098	2.3539543131210556	NA	0.0044263493419071	NA	NA	41.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
NPRL3	18.818965013179675	0.004480552358338283	2.3486684432805904	0.403092	0.000393097715537	0.517141	28.0	68.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
FIBCD1	18.796380796216276	0.004521697852164176	2.344698461345355	0.387823	0.0313222820376724	0.0068223	27.0	79.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
ARHGAP24	18.78477245465685	0.004542989481855025	2.342658268683417	0.109242	0.007049544614187	0.10824	17.0	67.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
PROK2	18.725846078232166	0.004652582759986955	2.3323058929127276	0.0553272	0.190309970760473	0.00815331	4.0	12.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
SMR3A	15.02333628814306	0.0046530600569083345	2.3322613420045433	NA	0.0172556203487958	0.0316806	NA	12.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
NDRG2	18.722704217586823	0.004658497726684163	2.33175411210781	0.0407618	0.0163809192229125	0.128773	41.0	50.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
XPNPEP1	18.722689594128514	0.0046585252743588535	2.3317515439477643	0.556854	0.0003202538026636	0.482152	6.0	49.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
STEAP1	18.624751828334166	0.004846617478201658	2.314561255841897	0.379693	0.007836350341726	0.0303487	3.0	21.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
AQR	18.604123399406436	0.004887165846480831	2.3109429228933864	0.00427104	0.0444024432361274	0.481089	18.0	97.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
KRT10	18.574609680856277	0.004945753460418147	2.3057675364681702	0.000366283	0.911308932703478	0.277391	17.0	35.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
TRAPPC13	18.57281668227156	0.00494933464635807	2.3054531806294953	0.000630285	0.237851863693845	0.618188	11.0	20.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
SCAMP3	18.564172748899733	0.004966634707136768	2.3039377809165433	0.0531958	0.516190712760946	0.00338964	5.0	22.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
GPR17	18.53468569430276	0.0050260936884439986	2.2987694202410514	0.655484	0.0052871292059478	0.027256	32.0	58.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
UMODL1	18.51851409741344	0.005058995894482434	2.295935673033486	0.0157957	0.0317920839346485	0.189626	68.0	180.0	136.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
PI4K2A	18.502328370430924	0.00509213636213402	2.2930999749065606	0.0342393	0.00282331375364	0.993085	7.0	17.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
SEMA6B	18.41729688854629	0.005269733622873524	2.2782113371669532	0.504788	0.0012738785145274	0.155775	28.0	73.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
DSEL	18.41312916927663	0.005278591289180856	2.2774819632547794	0.0627001	0.044048192483626	0.0363449	25.0	80.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
GLMP	18.381390605963343	0.005346521353478403	2.2719286943076935	0.888195	0.205610159290844	0.000558443	11.0	35.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
CCDC73	18.366035536102558	0.005379689805407895	2.2692427651669695	0.000456197	0.742534545738044	0.303387	25.0	69.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
MON1B	18.32957199514082	0.0054592572849426115	2.262866437696636	0.00375961	0.844185668392525	0.0329764	20.0	56.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
IFI44L	18.31564947825711	0.005489938222532528	2.2604325425743497	0.135482	0.437917418974303	0.00177637	14.0	51.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
RINT1	18.297627738987458	0.0055299012823718085	2.25728262148081	0.0022739	0.307189396211423	0.152245	18.0	59.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
C2orf61	10.357373015493593	0.0056354036142492	2.2490749738212554	NA	0.0056354036142492	NA	NA	33.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
DLL4	18.24635048560686	0.005645159361391096	2.2483237935448797	0.212619	0.003151278857534	0.162842	12.0	48.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
GCNT2	18.23601294279699	0.005668676326776102	2.2465183398882256	0.0728801	0.0480792745810491	0.0312992	29.0	117.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
TTYH2	18.21786942417333	0.005710181286709884	2.243350103563619	0.00265912	0.71330132457471	0.0583484	22.0	60.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
WWTR1	18.16600261253545	0.005830464717669769	2.234296828384005	0.372702	0.299286075557983	0.00101825	8.0	34.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
DEFB108B	18.152009053407767	0.005863335863480583	2.2318552278553647	0.755068	0.223484104292111	0.000677811	4.0	8.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
PLEKHG3	18.149964816240768	0.005868152845923275	2.2314985827502682	0.000394982	0.378873023460706	0.765093	50.0	131.0	92.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
ZNF534	18.149486834394427	0.005869279702571163	2.231415193538265	0.0362647	0.114932255255979	0.0274766	22.0	65.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
SST	18.122337047349852	0.005933631983714499	2.2266793930374376	0.0069391	0.0345930445313883	0.483607	4.0	10.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
GRINA	18.089162739433732	0.006013193708258336	2.220894805621878	0.467989	0.0054165507148642	0.0465618	14.0	43.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
XKR7	18.04861435258052	0.00611184698367468	2.213827527301737	0.000483158	0.580898103462391	0.429145	13.0	44.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
TRAPPC12	18.016176790955257	0.0061918954265714615	2.2081763869579922	0.0150217	0.945632587411785	0.00861778	45.0	77.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
ERICH3-AS1	14.334207860949016	0.006301361483011392	2.2005656059944387	0.0401026	NA	0.0192395	13.0	NA	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
ASMT	14.30588203680759	0.006380158778059616	2.195168513194653	NA	0.0194214742490497	0.0402935	NA	52.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
OR2T2	10.108951805101453	0.006380710000000004	2.195130993390739	NA	NA	0.00638071	NA	NA	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
ZNF322	14.30463342397959	0.006383654333911299	2.194930637468613	NA	0.0071440108193779	0.109609	NA	5.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP2
 
COHORT: META-GROUP2; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CAPN10	21.142137185845225	0.00029676775432139156	3.527583289650002	NA	0.0111847897236652	0.00229306	NA	6.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
B3GNT3	15.389979239872906	0.00045510171254690003	3.3418915302412024	NA	0.0004551017125469	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
AUNIP	19.76795296031969	0.0005549209869566317	3.2557688499793094	NA	0.0531067474261586	0.00096005	NA	8.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
LONP2	21.05577761986136	0.001792756607642334	2.746478668124911	0.260053	0.0004014093550155	0.256535	4.0	11.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
RP11-400G3.5	12.58234114487212	0.0018525900862234994	2.7322206643211024	NA	0.0018525900862235	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
NOC2L	12.201260984690983	0.002241454054256101	2.6494701589563654	NA	0.0022414540542561	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
SLC17A1	12.109251905860592	0.002346979837439001	2.6294906413458454	NA	0.002346979837439	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ZNF587B	12.039331424673557	0.0024304819393666977	2.614307601770071	NA	0.0024304819393667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ULK4	16.42949409134822	0.0024938142700461447	2.603135894280769	NA	0.253991440943902	0.00106552	NA	17.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
LY6K	11.409262724352342	0.0033305049089436974	2.477489921885342	NA	0.0033305049089437	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
USP13	11.24997065826215	0.0036066160478188994	2.4429000892283725	NA	0.0036066160478189	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
MEI1	11.17907772486121	0.003736750623543099	2.4275058843373913	NA	0.0037367506235431	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
LTK	15.212362008761364	0.004280436289270556	2.3685119626770184	NA	0.0545068237793419	0.00912487	NA	14.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
KIN	10.59497797669016	0.0050041436070147015	2.3006702355815083	NA	0.0050041436070147	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ALG8	10.298005496175447	0.005805191079041898	2.236183480799178	NA	0.0058051910790419	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
OR5AP2	10.015912771156096	0.006684549999999999	2.1749278238687	NA	NA	0.00668455	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
TOX2	9.908600025927273	0.0070530155715774	2.1516251573233163	NA	0.0070530155715774	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
FER1L5	9.832479843086926	0.007326627814418405	2.1350958696388016	NA	0.0073266278144184	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
PRMT2	9.71390243279853	0.007774149496645596	2.1093471121554876	NA	0.0077741494966456	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ASPDH	9.648535532677593	0.008032433335630997	2.095152870144666	NA	0.008032433335631	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
CYP2C18	9.56689010438932	0.008367124079129101	2.077423790655553	NA	0.0083671240791291	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
MMACHC	9.557813596328392	0.008405182507793105	2.0754528519726474	NA	0.0084051825077931	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
AQP6	9.426103677180913	0.008977338346068989	2.046852406423811	NA	0.008977338346069	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
TRAPPC3L	13.380270781391236	0.009559718468436234	2.0195548974106137	0.598795	0.0020760267795094	NA	3.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
HABP2	9.26687660443334	0.009721276886472091	2.012276686891872	NA	0.0097212768864721	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
TREML4	9.16089734215969	0.010250296253039396	1.9892635824910596	NA	0.0102502962530394	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
MCMDC2	9.143291830221793	0.010340925417547905	1.9854405941482045	NA	0.0103409254175479	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
TKTL2	9.135164088850052	0.0103830351074306	1.9836756775341626	NA	0.0103830351074306	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
OGFOD1	9.114878005728704	0.010488886584506993	1.9792706105546465	NA	0.010488886584507	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
GOLGA6L2	13.104243411761543	0.010777516057308987	1.9674813214227644	NA	0.353046492080364	0.0040422	NA	6.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
VPS13A	13.0673833985991	0.01095119701651661	1.9605384078324974	NA	0.4441981521126	0.00327248	NA	28.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
DCP1B	9.028496695556639	0.010951834004177903	1.9605131473809958	NA	0.0109518340041779	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
EPB41L4A	9.024804225771938	0.010972072338862809	1.9597113377549507	NA	0.0109720723388628	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
TMEM38B	8.98584488366077	0.0111879	1.95125142410622	NA	NA	0.0111879	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
TTC31	8.953629316923529	0.011369571504132106	1.9442559026735353	NA	0.0113695715041321	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
TRAP1	12.867331554112099	0.011942561477912362	1.9229025143779244	0.508939	0.0031566666535306	NA	3.0	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
PLEKHG1	8.85236969484513	0.011960032089166598	1.9222676551194067	NA	0.0119600320891666	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ACSBG2	8.849031166277763	0.0119800132158156	1.9215427028521646	NA	0.0119800132158156	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
AMPD1	8.810834236208981	0.012211011918268604	1.9132483448749065	NA	0.0122110119182686	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
RMDN1	8.78116676042162	0.0123934969901917	1.9068061343616818	NA	0.0123934969901917	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ANO10	8.706717195222437	0.01286353650472111	1.8906396166886308	NA	0.0128635365047211	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
C1QTNF5	8.667052072468165	0.01312120000000001	1.8820264447205333	NA	NA	0.0131212	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
RAD51AP2	8.660816320615467	0.013162174116517609	1.880672368410461	NA	0.0131621741165176	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
TRMT10A	12.629797702258102	0.013233740074125748	1.8783173996517306	NA	0.638625266407242	0.00283288	NA	10.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
NOXA1	8.560372092611619	0.0138400869498905	1.8588611814299094	NA	0.0138400869498905	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
SPATA22	8.556479293613336	0.013867051521599413	1.8580158708678525	NA	0.0138670515215994	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
CD44	12.472009431280869	0.014165646636862208	1.848763595911547	NA	0.467569325430392	0.00418689	NA	5.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
KIF6	8.419856252346364	0.014847435441741599	1.8283485544063096	NA	0.0148474354417416	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
AGER	12.361760975030673	0.01485441009986144	1.8281445902731017	NA	0.115444603433611	0.0179186	NA	9.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ANKRD35	12.361376243021217	0.014856869852280154	1.828072681092046	0.23589	0.0087710527736246	NA	3.0	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
BRF1	12.3486955639025	0.014938165082837004	1.825702745448302	NA	0.208491350020317	0.00998681	NA	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ANKDD1A	12.273529692805784	0.015429017713166996	1.8116617223704687	NA	0.112584046760054	0.0192026	NA	8.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
LOC654780	8.3303110279746	0.01552729999999999	1.8089040559935872	NA	NA	0.0155273	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ZNF658	12.249939979002335	0.015586276314261882	1.8072576288349664	NA	0.184837918619992	0.011835	NA	13.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
C2CD2	8.30432572344186	0.015730357078057613	1.8032614188090146	NA	0.0157303570780576	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
THADA	8.26876856180739	0.016012521310339315	1.7955402792640185	NA	0.0160125213103393	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
SPNS1	8.179863063370787	0.01674037970492708	1.7762346955730817	NA	0.0167403797049271	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ATF6	8.17055792763877	0.01681844692330009	1.7742141110221934	NA	0.0168184469233001	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ZNF684	8.14622370958751	0.0170243287541345	1.768930002711647	NA	0.0170243287541345	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
AMER3	8.063036183726807	0.017747367359005308	1.7508660609894031	NA	0.0177473673590053	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ZDHHC18	7.98272194097664	0.018474553680051412	1.7334260447670853	NA	0.0184745536800514	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
MTFMT	7.972922339111845	0.018565297447047296	1.7312980882597206	NA	0.0185652974470473	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
IMP3	7.964011538868801	0.018648197815569898	1.7293631325722725	NA	0.0186481978155699	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
POP1	7.940813530029961	0.018865757644005998	1.7243257489573471	NA	0.018865757644006	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
DBR1	7.938052001185021	0.018891824803125307	1.7237260905878597	NA	0.0188918248031253	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ARNTL2	7.905564433815637	0.0192012054722204	1.716671504968368	NA	0.0192012054722204	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
MPEG1	7.788976430702454	0.020353788540566707	1.691354741764281	NA	0.0203537885405667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
VWA5B2	7.742569952341638	0.020831584130459508	1.6812777030259483	NA	0.0208315841304595	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
ARSK	7.72913373166763	0.020972004161642896	1.6783600647777703	NA	0.0209720041616429	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP2
