COHORT: META-GROUP3; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
RP11-548K23.11	15.466122116689498	0.00043810100973390025	3.358425745860045	NA	0.0004381010097339	NA	NA	NA	NA	29.0	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
P2RY10	20.17730781362414	0.00046071473996306904	3.3365678928434357	NA	NA	NA	0.27074	0.000153462	NA	NA	NA	6.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
STK38L	27.954420705404324	0.0004829931715047315	3.3160590092045505	NA	0.0001667716361832	0.176111	0.135247	0.21416	NA	11.0	8.0	6.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TMEM9B	26.907995288757355	0.0007333160893012285	3.134708786273875	NA	0.0010257315461657	0.027599	0.0741663	0.683706	NA	18.0	5.0	7.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RPS20	23.106926073447926	0.0007614458259613109	3.118360989666076	NA	0.790879086357917	0.0076071	NA	0.00159612	NA	5.0	4.0	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
KIF9	30.29937839277541	0.0007651708395229836	3.116241589187829	0.52083	0.939718819171644	1.18327e-05	0.0502888	0.904325	27.0	83.0	49.0	36.0	125.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
NCAM1	30.025073785450164	0.0008485886981892168	3.0713027566216584	0.103627	0.432055904100879	0.00138371	0.547451	0.00890707	23.0	83.0	52.0	41.0	127.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CENPF	29.543709176137206	0.001016860409308973	2.99273866126381	0.137671	0.191548919272409	0.00262304	0.247214	0.0224732	75.0	251.0	136.0	102.0	392.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SQSTM1	29.508022079329915	0.0010305535557749714	2.9869294338962455	0.00245492	0.0287300902708776	0.531967	0.312799	0.0333342	27.0	57.0	46.0	37.0	145.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
IDUA	29.40078277759261	0.0010727890950674186	2.9694856497501525	0.336791	0.0206656637346275	0.00028152	0.703438	0.299472	95.0	53.0	144.0	99.0	376.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ABCC3	29.101167597548386	0.0011999056639093746	2.9208528966640994	0.060822	0.259520987754858	0.244689	0.450639	0.000275477	62.0	161.0	113.0	89.0	307.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ZBTB37	28.916363890868304	0.0012854854332230842	2.8909328403020833	0.237411	0.064574007728671	0.0119076	0.083436	0.0345267	8.0	30.0	19.0	12.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CRTAC1	28.734516279820006	0.0013754684569362052	2.861549364660429	0.00229725	0.62984553027736	0.885064	0.70375	0.000639063	28.0	78.0	52.0	43.0	133.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
FAM187A	28.393707289308992	0.0015608543361419367	2.806637624779694	0.701053	0.253760897150623	3.01198e-05	0.416558	0.305972	14.0	59.0	25.0	26.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CATSPERG	27.977622590818207	0.001820200679440637	2.739880727856076	0.236296	0.599719450810404	0.00799652	0.0463249	0.0160183	42.0	105.0	70.0	55.0	188.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
C7orf57	27.893747387104305	0.0018773180627272162	2.7264621412384535	0.632278	0.576188011568048	0.0494554	6.44431e-05	0.755244	8.0	29.0	13.0	12.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
L3HYPDH	27.695040077401305	0.0020196467436399738	2.6947245863475255	0.50077	0.0023593356577296	0.00749955	0.750177	0.145704	10.0	35.0	25.0	16.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
LAT	27.676248583789118	0.0020336348239146577	2.691727029877949	0.546265	0.0005253972822846	0.851016	0.528156	0.00757858	11.0	24.0	21.0	10.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DHRS9	27.574253576785157	0.0021112092086021023	2.67546872849265	0.931787	0.0939331190626608	0.056265	0.369253	0.000565756	8.0	45.0	28.0	19.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
COL4A6	20.516689373694703	0.0022396983360115177	2.649810472660524	NA	NA	0.338637	0.0252368	0.00410288	NA	NA	53.0	43.0	126.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ZNF184	27.26637342323545	0.00236313385960659	2.6265116770803063	0.047245	0.0058553254772467	0.613928	0.395209	0.0178785	5.0	33.0	18.0	15.0	74.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
GDF9	27.230384385600054	0.0023944136756814424	2.620800815690073	0.0929277	3.66034020865596e-05	0.463964	0.916552	0.844674	9.0	44.0	24.0	20.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ATP1A1-AS1	16.338087404476425	0.002597487345303666	2.585446559604539	NA	NA	0.0493026	NA	0.00574592	NA	NA	10.0	NA	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
FLNC	26.926043605236192	0.0026754214723448966	2.5726077917006727	0.223171	0.0298832485116819	0.967363	0.551684	0.000399704	80.0	235.0	169.0	100.0	426.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DLEU7	26.876469444565977	0.0027241132941032806	2.56477483435811	0.00979373	0.080086249114731	0.00637429	0.64466	0.45246	6.0	13.0	12.0	12.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RNF114	26.864326888579203	0.0027361695592633692	2.562856993073737	0.168915	0.0002560120421331	0.0475803	0.827578	0.86163	9.0	23.0	14.0	10.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
HEXD	23.48071599430343	0.0027988954373230086	2.5530133258431853	0.065665	NA	0.509103	0.000285365	0.835001	49.0	NA	70.0	59.0	187.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
MYEF2	26.654721629683458	0.002952586313000831	2.529797397791647	0.0242966	0.0293281787746375	0.0618996	0.902409	0.0409335	17.0	28.0	41.0	21.0	111.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
KIAA0922	11.596097681612497	0.0030334677533859	2.5180606173676994	NA	0.0030334677533859	NA	NA	NA	NA	148.0	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
FERMT2	26.572082707180975	0.0030423731297233034	2.5167875232737122	0.959405	0.390960257911688	0.028882	0.0113223	0.0138436	14.0	45.0	24.0	22.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SUSD1	26.476784653780847	0.0031491848237680743	2.5018018501328703	0.667716	0.613308204736515	0.012144	0.637197	0.000561996	23.0	72.0	42.0	34.0	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SDR16C5	26.423307252091256	0.0032106977374751124	2.4934005779979715	0.0272457	0.0428802683518319	0.907743	0.152971	0.0112752	6.0	38.0	11.0	12.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CPD	26.40999952611954	0.00322618414891575	2.4913108469360674	0.401115	0.00917903930109	0.261793	0.834226	0.00228999	22.0	70.0	65.0	47.0	163.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
MRRF	26.354750371555347	0.003291251994381627	2.482638864718789	0.369448	0.179904082298864	0.947025	0.034068	0.000882747	4.0	22.0	20.0	8.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ARL14EP	26.351050586185625	0.0032956541906054406	2.482058364629912	0.118576	0.749383233095129	0.00505193	0.0265365	0.159199	4.0	6.0	8.0	8.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
MON1B	26.334920219609703	0.0033149133322364272	2.4795278216554406	0.00375961	0.844185668392525	0.0329764	0.557378	0.0327726	20.0	56.0	35.0	20.0	108.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CHERP	26.18387884318561	0.003500593374295313	2.4558583335525688	0.124642	0.0487332456540724	0.728689	0.0779314	0.00597721	13.0	64.0	41.0	25.0	108.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
IPO4	26.164274391763094	0.003525416200543637	2.452789604082676	0.0275843	0.722205463198752	0.0994934	0.0274763	0.0382318	30.0	128.0	62.0	44.0	186.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
GPR17	26.10554262680648	0.0036008002809177057	2.443600966187939	0.655484	0.0052871292059478	0.027256	0.245858	0.0923262	32.0	58.0	50.0	36.0	96.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PURG	26.096488094451296	0.003612559300455694	2.4421850151975257	0.996731	0.208519795514343	0.000142128	0.287191	0.253889	4.0	19.0	11.0	14.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RAP1A	19.342743394019767	0.0036222979267156456	2.4410158327056926	NA	0.312443235681033	0.00861221	NA	0.0234364	NA	6.0	7.0	NA	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RNF157-AS1	22.777395827886856	0.003662114829832515	2.436268042016642	0.00397288	NA	0.815594	0.005503	0.634998	4.0	NA	7.0	7.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
KBTBD11	22.733546053052635	0.003723727552653814	2.4290221017797107	0.700538	NA	0.240673	0.146739	0.000467809	12.0	NA	64.0	44.0	169.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CTBP2	26.004187791738147	0.0037345576447639283	2.4277608326211118	0.104402	0.0099460280272843	0.0193535	0.152798	0.734559	47.0	160.0	78.0	70.0	231.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
IRX6	26.000299134216164	0.003739783608142368	2.427153526277735	0.151714	0.190565384718304	0.116786	0.296839	0.00225489	12.0	49.0	39.0	24.0	90.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ACADVL	25.99201126638539	0.003750945166786627	2.4258592845392406	0.0539832	0.0622577988078026	0.0914637	0.0362132	0.203863	29.0	58.0	58.0	38.0	150.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
NUP210	25.99014027482785	0.003753469328897014	2.4255671285774554	0.0708268	0.0149254576408459	0.0239062	0.380257	0.236374	59.0	199.0	119.0	80.0	324.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
HP1BP3	25.979810815744376	0.0037674343013496337	2.423954312420127	0.0565662	0.0949709014342828	0.0123712	0.47751	0.0719472	6.0	37.0	17.0	16.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
JADE1	25.92066929377986	0.0038483589756956064	2.4147244236684586	0.040478	0.0889739982379418	0.00211413	0.318909	0.96854	8.0	44.0	26.0	13.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CNGB1	25.85746539336528	0.003936690745842516	2.4048687006909355	0.648388	0.0032886586952769	0.0781879	0.0600772	0.242337	51.0	147.0	94.0	66.0	235.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
FYTTD1	25.856545288540616	0.003937990950211905	2.404725286236892	0.797844	0.180991444678872	0.123213	0.000236109	0.578066	6.0	23.0	13.0	5.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
USE1	25.78199211580778	0.004044726494823238	2.3931108401345202	0.00130682	0.0398482304923067	0.128666	0.749641	0.501845	8.0	29.0	16.0	8.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SLC35E3	25.728104890721415	0.004123602025068394	2.3847232557689537	0.542543	0.406867414767518	0.141109	0.0168992	0.00491932	7.0	35.0	10.0	14.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
MARC1	10.968884176080724	0.004150850242387498	2.381862935153878	NA	0.0041508502423875	NA	NA	NA	NA	27.0	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SEZ6L2	25.69944624161751	0.004166150514441155	2.3802650439392985	0.0199365	0.0004490051230869	0.815788	0.870357	0.413296	16.0	91.0	49.0	37.0	148.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DLL4	25.690339065401364	0.0041797597857812655	2.3788486767674044	0.212619	0.003151278857534	0.162842	0.62788	0.0385196	12.0	48.0	34.0	15.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DCDC2C	25.624838801195672	0.004278906717274426	2.3686671812923152	3.77936e-05	0.675108215684952	0.721881	0.245404	0.603251	10.0	18.0	16.0	15.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
HTRA1	25.621406643614968	0.004284163788319014	2.368133933964506	0.131097	0.395548702523854	0.230417	0.00290944	0.0785716	8.0	26.0	32.0	14.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PROK2	25.591717645942744	0.004329898598937782	2.3635222741864577	0.0553272	0.190309970760473	0.00815331	0.686627	0.0470299	4.0	12.0	5.0	5.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TROVE2	10.840360221963163	0.004426349341907098	2.3539543131210556	NA	0.0044263493419071	NA	NA	NA	NA	41.0	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
MIPEP	25.453774382934487	0.0045486210938740345	2.3421202389654674	0.132156	0.0919171584597032	0.160645	0.197412	0.00771008	23.0	81.0	43.0	32.0	116.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
LYZL2	25.408683597755566	0.004622390936320184	2.335133327072652	0.543795	0.157944892081127	0.143757	0.00196481	0.125223	5.0	19.0	18.0	12.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ANKRD55	25.35544867978663	0.00471096433659226	2.3268901834883238	0.00061376	0.174651055325589	0.438948	0.163775	0.404859	17.0	58.0	41.0	32.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
AGAP14P	18.65224426358453	0.0047930848386924475	2.319384883829014	NA	NA	0.00100982	0.286122	0.308263	NA	NA	32.0	19.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
NSRP1	25.23856242608553	0.004911195224900889	2.308812801887126	0.103278	0.164334516461763	0.0642289	0.00307343	0.987246	17.0	41.0	24.0	12.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
P3H1	25.19053835379907	0.004995808251420651	2.301394239022489	0.432843	0.0102491915551883	0.528122	0.0989254	0.0146178	30.0	86.0	67.0	42.0	138.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PSG7	25.177490806724133	0.005019037146791831	2.299379590014892	0.00637805	0.872611611146686	0.00706998	0.714214	0.121345	22.0	89.0	48.0	25.0	114.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PUS7L	25.12130933216832	0.0051202477174503375	2.2907090273602444	0.968695	0.106822182021625	0.0234753	0.0366315	0.0394151	27.0	71.0	45.0	28.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CCDC103	25.078263595903742	0.005199116171128851	2.2840704784085926	0.574354	0.693451666494161	3.72258e-05	0.546705	0.442111	19.0	21.0	41.0	35.0	107.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
OR5AP2	25.051417152180296	0.005248892838066902	2.279932293741917	0.450345	0.945359769179453	0.567382	2.79934e-05	0.537131	13.0	34.0	15.0	8.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DMBX1	25.049757356956487	0.005251985262065462	2.279676501282601	0.539205	0.0701050940928641	0.0973034	0.58743	0.00168239	15.0	29.0	19.0	14.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RNF157	24.985783719532307	0.005372517297470258	2.269822177570574	0.0026647	0.570864566371698	0.630945	0.0108297	0.361091	17.0	67.0	34.0	28.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DLEU7-AS1	21.739787929236584	0.005421415617798601	2.2658872974606803	0.00979373	NA	0.00637429	0.64466	0.472666	6.0	NA	12.0	12.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
XPNPEP1	24.928246010304832	0.005483185156158481	2.2609670886158404	0.556854	0.0003202538026636	0.482152	0.237497	0.189157	6.0	49.0	23.0	14.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
NAA25	24.913006612702844	0.005512860625933267	2.2586229870515195	0.24946	0.0858822076186687	0.245769	0.00441736	0.167346	12.0	51.0	28.0	22.0	88.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ZNF534	24.908875469586505	0.005520931628268847	2.2579876311698452	0.0362647	0.114932255255979	0.0274766	0.508139	0.0670247	22.0	65.0	49.0	25.0	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
C2orf61	10.357373015493593	0.0056354036142492	2.2490749738212554	NA	0.0056354036142492	NA	NA	NA	NA	33.0	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ZNF433-AS1	21.594426317278916	0.005725277547709741	2.2422034549239562	0.433162	NA	0.791478	0.497888	0.000119842	31.0	NA	58.0	35.0	137.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RPLP1	18.183858320295318	0.005788780904583215	2.237412887422515	NA	0.189226422040307	0.278887	NA	0.00213312	NA	8.0	9.0	NA	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CDCP2	24.745013500586918	0.005850359386037375	2.232817454502632	0.00936307	0.016340630719919	0.984375	0.135631	0.207244	19.0	39.0	35.0	25.0	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
GPR162	24.730227922738905	0.005880993345237193	2.2305493120328204	0.177582	0.175691602216517	0.122544	0.0483031	0.0230931	21.0	76.0	46.0	41.0	128.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
STEAP1	21.513878775882986	0.00590065093157172	2.2291000764262816	NA	0.007836350341726	0.0303487	0.906077	0.0988329	NA	21.0	9.0	7.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TENM4	24.678702706111892	0.005988952415433079	2.2226491375414277	0.823	0.0023030083445634	0.132322	0.23489	0.0742841	104.0	322.0	182.0	129.0	447.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TSPAN8	24.668383809933204	0.006010800153052682	2.2210677112044435	0.60225	0.483966289173501	0.000240083	0.301444	0.20853	4.0	19.0	8.0	13.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ASMT	21.401610007880294	0.006153742710848966	2.2108606656437173	NA	0.0194214742490497	0.0402935	0.0820298	0.350922	NA	52.0	35.0	26.0	93.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PARP9	24.5712414761472	0.006220250086291499	2.2061921540691487	0.101108	0.016752720582394	0.575016	0.39736	0.0119313	27.0	78.0	46.0	28.0	124.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
LOC100506497	10.102130356003853	0.006402510000000002	2.1936497345399033	NA	NA	NA	NA	0.00640251	NA	NA	NA	NA	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
AQR	24.434802011623578	0.006526255956405289	2.185335897407695	0.00427104	0.0444024432361274	0.481089	0.329002	0.164697	18.0	97.0	43.0	30.0	125.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PRTN3	24.43289992959533	0.006530622043428387	2.1850454500936682	0.0245568	0.370916264399475	0.0237422	0.0483349	0.473406	13.0	24.0	21.0	18.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SPHK1	24.43144647562451	0.006533960221187748	2.184823513841488	0.558069	0.140962410197771	0.0184335	0.0232825	0.146673	11.0	50.0	35.0	19.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
 
COHORT: META-GROUP3; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZSCAN25	16.734548620348455	0.0002323480000000001	3.633861061479505	NA	NA	NA	NA	0.000232348	NA	NA	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
CAPN10	28.43294388583221	0.0003985561534426236	3.399510481263571	NA	0.0111847897236652	0.00229306	0.104039	0.250972	NA	6.0	4.0	4.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
TRAPPC3L	18.400041269788527	0.0010305827174909089	2.9869171447793352	NA	0.0020760267795094	NA	NA	0.0486686	NA	4.0	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
GLIPR2	13.04540756956893	0.0014696900000000011	2.832774260821349	NA	NA	NA	NA	0.00146969	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
RP11-400G3.5	12.58234114487212	0.0018525900862234994	2.7322206643211024	NA	0.0018525900862235	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
NOC2L	12.201260984690983	0.002241454054256101	2.6494701589563654	NA	0.0022414540542561	NA	NA	NA	NA	15.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
SLC17A1	12.109251905860592	0.002346979837439001	2.6294906413458454	NA	0.002346979837439	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
ZNF587B	12.039331424673557	0.0024304819393666977	2.614307601770071	NA	0.0024304819393667	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
TRAP1	11.516477329227266	0.003156666653530599	2.5007712775236506	NA	0.0031566666535306	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
EQTN	11.506193352218379	0.003172939999999999	2.4985381402901603	NA	NA	NA	NA	0.00317294	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
LY6K	11.409262724352342	0.0033305049089436974	2.477489921885342	NA	0.0033305049089437	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
USP13	11.24997065826215	0.0036066160478188994	2.4429000892283725	NA	0.0036066160478189	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
MEI1	11.17907772486121	0.003736750623543099	2.4275058843373913	NA	0.0037367506235431	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
RRP1B	11.057096950728281	0.003971750000000002	2.4010180957852825	NA	NA	NA	NA	0.00397175	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
AUNIP	22.17212091536555	0.004606796528874934	2.336600969066678	NA	0.0531067474261586	0.00096005	0.461766	0.650908	NA	8.0	4.0	7.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
KIN	10.59497797669016	0.0050041436070147015	2.3006702355815083	NA	0.0050041436070147	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
ALG8	10.298005496175447	0.005805191079041898	2.236183480799178	NA	0.0058051910790419	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
LONP2	24.227379464373538	0.007019196176678765	2.1537126194971092	0.260053	0.0004014093550155	0.256535	0.405915	0.504499	4.0	11.0	7.0	4.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
FER1L5	9.832479843086926	0.007326627814418405	2.1350958696388016	NA	0.0073266278144184	NA	NA	NA	NA	16.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
PRMT2	9.71390243279853	0.007774149496645596	2.1093471121554876	NA	0.0077741494966456	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
FLYWCH1	13.798791107337689	0.007965709126070215	2.0987755562306116	NA	0.0698803743089678	NA	NA	0.0144303	NA	14.0	NA	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
ASPDH	9.648535532677593	0.008032433335630997	2.095152870144666	NA	0.008032433335631	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
CYP2C18	9.56689010438932	0.008367124079129101	2.077423790655553	NA	0.0083671240791291	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
MMACHC	9.557813596328392	0.008405182507793105	2.0754528519726474	NA	0.0084051825077931	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
ANKRD35	9.472596874400011	0.008771052773624593	2.056948275922958	NA	0.0087710527736246	NA	NA	NA	NA	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
