META_COHORT	VARIANT_GROUP	MAF	TEST	MIN_NUMVAR	LAMBDA	LAMBDA1000
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	1	0.8659408825853446	0.9935366707255029
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	SkatO	1	0.9504331601730864	0.9976102572277372
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	2	0.8953261605859651	0.9949534093345838
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	SkatO	2	0.9596473820910549	0.9980544981821209
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	3	0.9138297666381283	0.9958455150039862
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	SkatO	3	0.9641914684914349	0.9982735800858648
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	4	0.9258968664755869	0.9964273004218067
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	SkatO	4	0.9621182040378641	0.9981736227603581
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	1	0.8199582232801214	0.9913197303656212
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	SkatO	1	0.9469619264751299	0.9974429002675297
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	2	0.8534683568456278	0.9929353386990426
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	SkatO	2	0.9586562704128371	0.9980067141801995
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	3	0.8793710795413003	0.9941841745045946
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	SkatO	3	0.9597778906832524	0.9980607903315903
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	4	0.8937479974719178	0.9948773220974628
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	SkatO	4	0.9579393546510758	0.9979721498572374
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	1	0.8661315437888615	0.9935458629845746
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	SkatO	1	0.945656540693036	0.9973799643158194
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	2	0.9024679657975941	0.9952977338355
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	SkatO	2	0.9556552708188181	0.9978620283960258
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	3	0.9203794345785336	0.9961612910687093
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	SkatO	3	0.9584121554023843	0.9979949447778356
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	4	0.9337371862055651	0.9968053020751776
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	SkatO	4	0.9532328134173919	0.9977452355949034
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	1	0.5747184273769235	0.9805661862262577
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	SkatO	1	0.9300905236577545	0.9968053923994982
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	2	0.6378596999547913	0.9834515116475943
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	SkatO	2	0.9390327976178205	0.9972140216419595
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	3	0.6696878126157061	0.984905940087573
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	SkatO	3	0.9320648163280906	0.9968956103599274
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	4	0.7018498063974989	0.9863756256746831
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	SkatO	4	0.9219732077720222	0.9964344607264116
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	1	0.6694472485100046	0.9848949471870295
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	SkatO	1	0.9477402495172919	0.9976119203743555
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	2	0.7290314342569476	0.9876177267387607
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	SkatO	2	0.960096957811061	0.9981765767885905
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	3	0.7585368945741077	0.9889660184542365
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	SkatO	3	0.957070679441368	0.9980382869259441
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	4	0.7872111893609501	0.9902763289422829
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	SkatO	4	0.9458999335028743	0.9975278246575146
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	1	0.2844768662285502	0.9673032075037893
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	SkatO	1	0.9408039816337743	0.997294958279098
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	2	0.5530169403155515	0.9795745075707195
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	SkatO	2	1.0275634892307435	1.00125955073332
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	3	0.6218543254952229	0.9827201245228059
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	SkatO	3	1.072675331831279	1.0033209970891586
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	4	0.6452679629321061	0.9837900421938394
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	SkatO	4	1.050440047582534	1.0023049258527983
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	1	0.3087522581541156	0.968412504205869
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	SkatO	1	0.9400444263310609	0.9972602493773867
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	2	0.5775859415172283	0.980697221143789
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	SkatO	2	1.0235722702783117	1.001077166612199
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	3	0.6391459056143355	0.9835102865460883
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	SkatO	3	1.06995350217595	1.0031966194202198
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	4	0.6642703834347207	0.9846583833707693
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	SkatO	4	1.0353472921312328	1.0016152420817284
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	1	0.6910310372425976	0.9858812474590443
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	SkatO	1	0.9388992845411802	0.9972079205822503
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	2	0.7269632974363853	0.9875232204435983
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	SkatO	2	0.9454586688688819	0.9975076604762426
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	3	0.7475185729931171	0.9884625214219446
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	SkatO	3	0.9432159099176705	0.9974051745878266
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	4	0.7632561024609644	0.9891816690093901
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	SkatO	4	0.94177598346574	0.9973393752108584
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	1	0.790203578144483	0.9904130701746836
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	SkatO	1	0.9569365376237862	0.9980321571350714
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	2	0.8179024265578493	0.99167880632801
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	SkatO	2	0.9680159652857669	0.9985384464919663
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	3	0.839111974075456	0.9926480051440796
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	SkatO	3	0.9669534045781737	0.9984898913505167
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	4	0.8562606054713714	0.9934316349330856
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	SkatO	4	0.9640707590230086	0.9983581649826205
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	1	0.7133852067691454	0.9869027513181607
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	SkatO	1	0.9544800153646864	0.9979199030446345
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	2	0.7542141692273618	0.9887684857023104
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	SkatO	2	0.9714526925535346	0.9986954923693624
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	3	0.7756618983531498	0.9897485685474932
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	SkatO	3	0.9689287200053763	0.9985801560471972
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	4	0.7874429611322138	0.9902869200652722
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	SkatO	4	0.9641619952444208	0.998362334144537
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	1	0.8093106596808477	0.991286193978396
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	SkatO	1	0.9548700640024292	0.9979377268420351
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	2	0.8441282575915574	0.992877230969894
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	SkatO	2	0.9615295443600701	0.9982420407588174
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	3	0.8651424627508035	0.993837503354021
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	SkatO	3	0.963628174804253	0.9983379405011472
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	4	0.8780595234189804	0.9944277658240857
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	SkatO	4	0.9559174535595565	0.997985588717348
