COHORT: META-GROUP3; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
PUS7L	3.607743981925045	0.00030887104210116197	3.51022280663928	0.968695	0.106822182021625	0.0234753	0.0366315	0.0394151	27.0	71.0	45.0	28.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
EEA1	3.600579957462877	0.00031750816658659823	3.4982450997959957	0.605938	0.0384040900142764	2.80507e-06	0.688026	0.704963	27.0	84.0	50.0	34.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RP11-548K23.11	3.5159999845321317	0.0004381010097339117	3.3584257458600333	NA	0.0004381010097339	NA	NA	NA	NA	29.0	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
P2RY10	3.4554523826124055	0.0005493702200888973	3.260134886236163	NA	NA	NA	0.27074	0.000153462	NA	NA	NA	6.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
OR51I1	3.4458808071922884	0.0005692013594919085	3.24473407130889	0.379239	0.011547129402261	0.253705	0.178041	0.0699817	14.0	36.0	20.0	16.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TMEM9B	3.432244161439095	0.0005986083712114333	3.2228572140820093	NA	0.0010257315461657	0.027599	0.0741663	0.683706	NA	18.0	5.0	7.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RAP1A	3.408349056398056	0.000653572326391416	3.184706345015945	NA	0.312443235681033	0.00861221	NA	0.0234364	NA	6.0	7.0	NA	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PTGDR	-3.3791311919737663	0.0007271529917275719	3.1383742047217376	0.180814	0.0661833778255633	0.364753	0.116802	0.0566713	15.0	38.0	27.0	20.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ASPSCR1	3.360453611575345	0.0007781459689300615	3.1089389280043584	0.662753	0.0792234611149891	0.120404	0.433618	0.00281938	41.0	92.0	61.0	42.0	180.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TRRAP	3.3484375694918977	0.0008126858832079453	3.090077284111005	0.819938	0.0109669615330286	0.458521	0.0275569	0.0765381	32.0	190.0	116.0	92.0	372.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CGN	3.3468107660963953	0.0008174699369471586	3.087528209870161	0.0410143	0.0699483898157882	0.139921	0.0252062	0.931259	46.0	132.0	94.0	62.0	231.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ATP1A1-AS1	3.343134360831769	0.0008283778051649516	3.0817715457316486	NA	NA	0.0493026	NA	0.00574592	NA	NA	10.0	NA	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RNF114	3.3116492862862064	0.0009274773954055976	3.0326966662630457	0.168915	0.0002560120421331	0.0475803	0.827578	0.86163	9.0	23.0	14.0	10.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
REXO4	3.297284970766505	0.0009762439511398626	3.0104416440183237	0.582681	0.13199522202275	0.00880674	0.195374	0.160647	12.0	42.0	21.0	15.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
VIT	3.2788527394054805	0.0010423001085506567	2.982007217003836	0.00934457	0.907674093058176	0.0528601	0.0196849	0.72768	27.0	91.0	55.0	40.0	152.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
LRRK2	3.2788285804296793	0.0010423893389578972	2.9819700390217125	0.0024996	0.0502074479199019	0.219341	0.305043	0.923404	56.0	179.0	120.0	72.0	336.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PRSS55	-3.2717816841863	0.001068720668554329	2.971135791477624	0.426501	0.0595129822330068	0.0616781	0.0557978	0.392477	27.0	67.0	40.0	32.0	103.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
IPP	-3.254847537096459	0.0011345325383073322	2.945183044067558	0.884062	0.0221931200187671	0.291728	0.181725	0.0140729	12.0	44.0	31.0	16.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RABGGTB	3.2453899122343417	0.0011728990499081699	2.930739365509785	NA	0.113029456232771	0.0202315	NA	0.0864482	NA	15.0	10.0	NA	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
HIVEP2	3.225271062302096	0.0012585344791366095	2.9001348819085058	0.528655	0.157418878797493	0.0865227	0.16728	0.0381689	44.0	173.0	113.0	75.0	290.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RPS20	3.2103427000992264	0.001325768079590793	2.877532441665196	NA	0.790879086357917	0.0076071	NA	0.00159612	NA	5.0	4.0	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
LMF2	-3.2021448183287307	0.0013640840269868739	2.8651588765030387	0.702934	0.0507933757223693	0.0202754	0.0365991	0.67872	42.0	107.0	79.0	45.0	173.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
C5orf38	-3.2011931754638265	0.0013685974535542925	2.8637242723978313	0.151215	0.0460500114739601	0.547825	0.160437	0.0848398	12.0	18.0	15.0	11.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RNF157-AS1	3.182118750016309	0.0014620186022490814	2.8350471015212975	0.00397288	NA	0.815594	0.005503	0.634998	4.0	NA	7.0	7.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SYT17	3.172563450335011	0.0015109953786973337	2.8207368639265713	0.295989	0.0126118570270291	0.0689659	0.316863	0.462408	15.0	52.0	28.0	27.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
HEXD	-3.1687371440485825	0.0015310279140038831	2.8150168910866245	0.065665	NA	0.509103	0.000285365	0.835001	49.0	NA	70.0	59.0	187.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ERN2	-3.166474279241507	0.001542989908587319	2.8116369142862836	0.305236	0.102639241407487	0.0846125	0.20549	0.152029	30.0	108.0	76.0	48.0	184.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RBM26	3.1543180589728004	0.0016087365303288433	2.793515076344493	0.801149	0.0818319958156027	0.127587	0.00940593	0.346895	14.0	35.0	37.0	30.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CEP85L	3.151315789034801	0.0016253665363358137	2.7890486859110495	0.149714	0.893738259963688	0.0305296	0.0253088	0.283437	18.0	56.0	39.0	25.0	121.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DDRGK1	3.1504568459780193	0.0016301533704602292	2.7877715337487334	0.0700597	0.222071138779621	0.0785605	0.491907	0.117421	7.0	37.0	25.0	13.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
UMODL1	-3.148968502494754	0.0016384785410746563	2.785559242138726	0.0157957	0.0317920839346485	0.189626	0.744947	0.135092	68.0	180.0	136.0	91.0	294.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ERICH3	-3.1431801840051983	0.0016712293052134402	2.7769639575532974	0.180277	0.523478627846821	0.0669129	0.0725842	0.1548	45.0	119.0	78.0	65.0	229.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RINT1	-3.1179584449749727	0.0018210847811659778	2.739669835020315	0.0022739	0.307189396211423	0.152245	0.186989	0.88255	18.0	59.0	29.0	31.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ABCC1	-3.103700476818329	0.0019111670522818634	2.718701350248299	0.0557743	0.712871795818485	0.0521301	0.0417522	0.495713	45.0	150.0	105.0	65.0	268.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SLC39A7	-3.1019450459375864	0.0019225364442866672	2.7161254188073745	0.178547	0.0058162629487339	0.137987	0.2211	0.899722	8.0	35.0	27.0	16.0	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SEC14L5	3.0998041785874206	0.0019364862410871098	2.7129855843691835	0.302858	0.0699560945736486	0.218447	0.0320416	0.475045	24.0	85.0	56.0	37.0	169.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
OR51B5	3.098140308423462	0.0019473920627990627	2.7105466044281	0.697581	0.0893614255300214	0.0249341	0.318456	0.109549	109.0	31.0	139.0	104.0	413.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
USP25	3.0962641701079043	0.0019597568155877007	2.707797816501088	0.483847	0.0458170485441742	0.782543	0.152329	0.0117728	17.0	67.0	51.0	31.0	124.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PEBP4	-3.091507202304782	0.001991431511886617	2.7008346249921282	0.172283	0.132201599735495	0.251701	0.781299	0.0088294	5.0	20.0	8.0	11.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DZANK1	3.079143753130702	0.0020759648512029298	2.6827800039342926	0.741207	0.0841455072429115	0.00309844	0.673461	0.147452	21.0	67.0	51.0	35.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
NAA60	3.0739243839669723	0.002112629723627473	2.6751766142003506	0.0811966	0.128257451766796	0.159731	0.230374	0.315697	13.0	38.0	22.0	19.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TREM2	3.068082699365746	0.0021543698843496314	2.666679730498973	0.0943893	0.0750940766588333	0.586992	0.0124615	0.146428	16.0	37.0	22.0	19.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SBK1	3.0504327204716226	0.002285118712855464	2.6410912332313963	NA	0.995140670694347	0.158032	0.0556525	0.00561775	NA	15.0	17.0	10.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
L3HYPDH	-3.04759547699013	0.0023068023124921235	2.6369896218952373	0.50077	0.0023593356577296	0.00749955	0.750177	0.145704	10.0	35.0	25.0	16.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
EMC9	3.040745144445774	0.002359934921639433	2.6270999731157323	0.659414	0.796716199726982	0.0029552	0.541184	0.0118156	5.0	14.0	7.0	9.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
GPLD1	-3.0395461134886568	0.0023693492741934654	2.6253709136656176	0.0442526	0.0252248900122233	0.125776	0.18095	0.747591	30.0	90.0	53.0	48.0	136.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ZFR	3.032485615985043	0.0024254865669191693	2.615201126285922	0.173717	0.346037113834482	0.0220728	0.0292405	0.992949	5.0	42.0	20.0	13.0	77.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TPBG	3.0316310406987017	0.0024323631690102683	2.613971581322804	0.469086	0.332418955594036	0.181015	0.0045972	0.360666	8.0	35.0	17.0	18.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ZNF184	3.0241708423022438	0.002493156057744919	2.6032505362189453	0.047245	0.0058553254772467	0.613928	0.395209	0.0178785	5.0	33.0	18.0	15.0	74.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PROSER3	3.0013679267236353	0.0026876960242136795	2.5706198511210894	0.449148	0.0103596448459621	0.0793957	0.380198	0.44779	16.0	42.0	31.0	25.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ASZ1	2.9957084906302414	0.002738080502324985	2.5625537873190627	0.878402	0.0048731000168026	0.388211	0.0352715	0.445937	12.0	48.0	28.0	15.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TMEM161B	2.9870237922038694	0.002817077976892332	2.550201131549775	0.0951389	0.0969716748517288	0.217255	0.381407	0.214449	6.0	26.0	23.0	11.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SPATA18	-2.983720013099253	0.0028476722189355232	2.5455100015871666	0.225372	0.0098357074181869	0.195109	0.605922	0.286259	21.0	59.0	46.0	38.0	110.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
LOC101928123	2.975347903550432	0.0029265643522243946	2.5336419217433157	NA	NA	0.053319	NA	0.0228794	NA	NA	5.0	NA	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CDKN2C	2.9675723219540266	0.0030016165849830064	2.5226447836652675	NA	0.758081379109401	0.0615078	0.024138	0.132994	NA	9.0	6.0	4.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
KIAA0922	-2.964325963558201	0.00303346775338592	2.5180606173676967	NA	0.0030334677533859	NA	NA	NA	NA	148.0	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DCDC2C	2.9413096418452094	0.003268276518132807	2.4856812063566176	3.77936e-05	0.675108215684952	0.721881	0.245404	0.603251	10.0	18.0	16.0	15.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
NPFF	2.9398657183096297	0.0032835451531348365	2.4836570072056943	NA	0.11746527097422	0.0442865	NA	0.129741	NA	10.0	8.0	NA	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CREBZF	2.9350067463908256	0.003335404360579124	2.476851507797556	0.53424	0.122378901257506	0.963502	0.209636	0.00196059	4.0	26.0	11.0	16.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
RNF157	2.9300547756134443	0.003389022583675066	2.469925537113409	0.0026647	0.570864566371698	0.630945	0.0108297	0.361091	17.0	67.0	34.0	28.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
EMP1	2.9250552101662004	0.0034439511579039657	2.462943016336619	0.41195	0.314758236240871	0.0155234	0.984298	0.0228909	10.0	17.0	13.0	8.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
KBTBD13	-2.9126469415723895	0.0035837954265727145	2.4456567890898047	0.00961947	0.408341038379032	0.520414	0.947098	0.0117191	14.0	23.0	43.0	31.0	113.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ANKRD6	2.9022904592292242	0.0037044489204436583	2.43127638919913	0.731806	0.0125431900752564	0.255149	0.250622	0.172649	25.0	65.0	49.0	38.0	127.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DLX6-AS1	2.900685631746737	0.003723472220500703	2.4290518819248845	0.502491	NA	0.024048	0.150576	0.150736	8.0	NA	22.0	11.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SLC38A5	2.868053185025623	0.004130061000193867	2.3840435338516017	NA	NA	0.378876	0.125839	0.0105603	NA	NA	9.0	8.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
MARC1	-2.8664642607093413	0.004150850242387451	2.3818629351538827	NA	0.0041508502423875	NA	NA	NA	NA	27.0	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
MATN2	2.8631855282856926	0.00419404906359544	2.377366493297445	0.339909	0.763212487197841	0.0451764	0.00406022	0.786998	36.0	88.0	55.0	49.0	142.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ATP6V1E2	2.8582548720361785	0.004259780892350763	2.3706127388527354	0.0660843	0.109390508797594	0.480208	0.120681	0.48732	7.0	24.0	14.0	11.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
EDDM3A	2.855161128234388	0.004301499966043081	2.3663800761916796	0.536302	0.298383275333362	0.101179	0.0923318	0.160433	6.0	14.0	7.0	5.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
LOC102724084	2.8538881764138653	0.004318773014348135	2.364639620959812	0.0835613	NA	0.178875	0.0561649	0.469427	5.0	NA	10.0	4.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PSPH	-2.8534363612536855	0.004324918929722373	2.364022028940024	0.973353	0.122822754683272	0.462675	0.191001	0.00574553	8.0	22.0	20.0	16.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
IVD	-2.8504422495572728	0.004365847783355348	2.3599314101754896	0.591176	0.329335392943416	0.0252165	0.199124	0.180547	16.0	42.0	38.0	27.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
FAM186B	2.846216086435811	0.004424216157995329	2.3541636624603077	0.117097	0.0721153515279851	0.533931	0.374047	0.136771	34.0	83.0	53.0	39.0	131.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TROVE2	2.8460625924212275	0.004426349341907194	2.3539543131210463	NA	0.0044263493419071	NA	NA	NA	NA	41.0	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
FZD5	-2.845899822843032	0.004428612451306489	2.3537323232427365	0.352868	0.0035820359934171	0.452656	0.579927	0.223492	6.0	28.0	17.0	8.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SH2D3C	-2.844354828565535	0.004450145956187393	2.351625744765749	0.362821	0.448654776815929	0.0323302	0.353476	0.104304	24.0	106.0	54.0	35.0	154.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
DPYSL4	2.838394419388637	0.004534111678892073	2.3435077870482197	0.0270465	0.146747130032951	0.0815406	0.938695	0.386407	19.0	55.0	55.0	30.0	121.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
GSTA5	2.8359791508821837	0.00456854282885054	2.3402222993400916	0.851521	0.30828302192183	0.47425	0.0289017	0.0254153	5.0	29.0	11.0	7.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
CLDN14	2.812745659160721	0.004912048695049147	2.30873733651544	0.171034	0.435632861175539	0.0658051	0.385211	0.151878	8.0	28.0	20.0	18.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PGAP3	2.8055341188243648	0.005023326293755747	2.299008611015218	0.321249	0.089672228787389	0.00771722	0.961148	0.383514	16.0	42.0	27.0	11.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SLC8A3	-2.8042809318137016	0.005042894403319044	2.297320125740528	0.260113	0.0290113384041819	0.892503	0.485017	0.0164853	19.0	88.0	50.0	45.0	135.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
MRPL42	2.8011476597906113	0.005092121334323603	2.2931012565895923	0.392062	0.230537573865835	0.508458	0.733538	0.0013411	7.0	12.0	14.0	7.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PARP9	2.7995988568547676	0.005116614686728844	2.2910172869028416	0.101108	0.016752720582394	0.575016	0.39736	0.0119313	27.0	78.0	46.0	28.0	124.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
SMIM19	2.7938304294312597	0.005208778399871904	2.283264118620285	NA	0.222699310182292	0.393948	0.14834	0.0384169	NA	9.0	6.0	5.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
C17orf49	2.7922088103288405	0.005234956167037717	2.281086950373552	0.345651	0.272007641766182	0.65712	0.077619	0.0462076	4.0	9.0	6.0	4.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ADGRG4	-2.7878239422171394	0.005306337273547321	2.275205149494031	NA	0.55790864591038	0.0725163	0.0131388	0.475325	NA	51.0	98.0	64.0	256.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ZNF433-AS1	2.786225798794508	0.00533257119871177	2.2730633372847757	0.433162	NA	0.791478	0.497888	0.000119842	31.0	NA	58.0	35.0	137.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
ELAC2	-2.7812588533092373	0.005414854258850743	2.266413227945159	0.191822	0.0577375191585549	0.0935143	0.149942	0.919795	15.0	68.0	44.0	32.0	147.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
PITX2	2.776486851353406	0.0054949857603484985	2.2600334286654378	0.912738	0.531384298911528	0.308107	0.0281488	0.0239128	13.0	36.0	19.0	11.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
TMEM119	2.772805917666964	0.005557525542438007	2.255118532602991	0.0850504	0.804010840363832	0.0949166	0.0527882	0.262893	11.0	27.0	19.0	16.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
C2orf61	-2.768274110614873	0.0056354036142492	2.2490749738212554	NA	0.0056354036142492	NA	NA	NA	NA	33.0	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
 
COHORT: META-GROUP3; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZSCAN25	3.6809750201690328	0.0002323437694158523	3.6338689691700288	NA	NA	NA	NA	0.000232348	NA	NA	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
TRAPPC3L	3.571326110833633	0.0003551783251896019	3.4495535449704886	NA	0.0020760267795094	NA	NA	0.0486686	NA	4.0	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
GLIPR2	3.1806096636147028	0.0014696550315069327	2.8327845941598433	NA	NA	NA	NA	0.00146969	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
KIF19	3.1778173590362	0.001483881936339904	2.82860065191133	NA	0.239361081394202	0.0354965	0.476661	0.0180441	NA	10.0	12.0	9.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
RP11-400G3.5	3.112899632413066	0.0018525900862235362	2.732220664321094	NA	0.0018525900862235	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
NOC2L	3.056221764227844	0.0022414540542561086	2.6494701589563636	NA	0.0022414540542561	NA	NA	NA	NA	15.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
SLC17A1	-3.042402310276703	0.002346979837439067	2.629490641345833	NA	0.002346979837439	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
CAPN10	3.0319251184535547	0.002429994771146659	2.614394660913867	NA	0.0111847897236652	0.00229306	0.104039	0.250972	NA	6.0	4.0	4.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
ZNF587B	3.0318646066294477	0.002430481939366744	2.6143076017700624	NA	0.0024304819393667	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
FLYWCH1	3.011608726855907	0.002598673200853717	2.5852483322687636	NA	0.0698803743089678	NA	NA	0.0144303	NA	14.0	NA	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
TRAP1	2.952055033177449	0.003156666653530555	2.5007712775236564	NA	0.0031566666535306	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
EQTN	2.9504699480583727	0.0031729090956132936	2.498542370332322	NA	NA	NA	NA	0.00317294	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
LY6K	2.9354628482829033	0.0033305049089437312	2.4774899218853377	NA	0.0033305049089437	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
USP13	2.910664026056153	0.00360661604781899	2.442900089228362	NA	0.0036066160478189	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
MEI1	2.899569861415407	0.0037367506235431256	2.4275058843373882	NA	0.0037367506235431	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
RRP1B	2.8804012072051557	0.003971694024363804	2.401024216533373	NA	NA	NA	NA	0.00397175	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
ULK4	2.8658699138572463	0.004158650953848306	2.3810475295458744	NA	0.253991440943902	0.00106552	0.217623	0.931843	NA	17.0	12.0	7.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
RBL1	2.831126438613091	0.0046384380920996855	2.3336282354314783	NA	0.244680528448671	0.262794	0.0144355	0.350905	NA	15.0	6.0	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
KIN	2.806766914058083	0.005004143607014746	2.3006702355815043	NA	0.0050041436070147	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
PDYN-AS1	2.7658501901072947	0.005677461014493447	2.2458458392744096	NA	NA	NA	0.0790736	0.031129	NA	NA	NA	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
ALG8	2.758586659796047	0.005805191079041957	2.2361834807991734	NA	0.0058051910790419	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
ING1	2.6961686032346885	0.007014215341954678	2.1540209050660035	NA	0.0543741447748026	0.562926	NA	0.0301918	NA	7.0	4.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
FER1L5	2.6816216155770527	0.00732662781441824	2.1350958696388114	NA	0.0073266278144184	NA	NA	NA	NA	16.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP3
